Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Marvin Schwäbe,de GER,GK,27-346,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ellyes Skhiri,tn TUN,MF,27-331,24.7,5,24,7,29.2,0.97,0.28,0.21,0.71,15.9,0,0,0,3.5,3.5,0.15,1.5,1.5,Matches
Jonas Hector,de GER,DF,32-314,23.4,0,19,3,15.8,0.81,0.13,0.0,0.0,15.0,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
Benno Schmitz,de GER,DF,28-140,21.2,1,6,2,33.3,0.28,0.09,0.17,0.5,20.2,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Florian Kainz,at AUT,"FW,MF",30-164,19.4,5,39,15,38.5,2.01,0.77,0.08,0.2,21.7,6,2,2,4.4,2.9,0.07,0.6,0.1,Matches
Timo Hübers,de GER,DF,26-260,20.4,1,7,3,42.9,0.34,0.15,0.14,0.33,14.9,0,0,0,0.7,0.7,0.1,0.3,0.3,Matches
Linton Maina,de GER,"FW,MF",23-287,17.9,2,27,9,33.3,1.51,0.5,0.07,0.22,15.4,0,0,0,3.5,3.5,0.13,-1.5,-1.5,Matches
Eric Martel,de GER,MF,20-342,16.0,0,17,5,29.4,1.06,0.31,0.0,0.0,20.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Steffen Tigges,de GER,FW,24-249,15.0,5,23,8,34.8,1.53,0.53,0.22,0.63,12.2,0,0,0,3.2,3.2,0.14,1.8,1.8,Matches
Dejan Ljubicic,at AUT,MF,25-180,13.0,3,23,9,39.1,1.77,0.69,0.13,0.33,21.2,0,0,0,2.0,2.0,0.09,1.0,1.0,Matches
Luca Kilian,de GER,DF,23-217,12.2,1,4,1,25.0,0.33,0.08,0.25,1.0,9.8,0,0,0,1.1,1.1,0.28,-0.1,-0.1,Matches
Julian Chabot,de GER,DF,25-053,12.0,0,9,2,22.2,0.75,0.17,0.0,0.0,8.6,0,0,0,1.1,1.1,0.12,-1.1,-1.1,Matches
Ondrej Duda,sk SVK,MF,28-122,7.7,0,12,3,25.0,1.57,0.39,0.0,0.0,18.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Denis Huseinbasic,de GER,"MF,FW",21-277,7.7,3,14,3,21.4,1.81,0.39,0.21,1.0,13.8,0,0,0,2.1,2.1,0.15,0.9,0.9,Matches
Nikola Soldo,hr CRO,DF,22-071,6.6,0,6,0,0.0,0.91,0.0,0.0,,15.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
Mathias Olesen,lu LUX,MF,22-016,4.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kingsley Schindler,gh GHA,"DF,MF",29-268,8.5,0,4,1,25.0,0.47,0.12,0.0,0.0,12.2,0,0,0,1.2,1.2,0.31,-1.2,-1.2,Matches
Jan Thielmann,de GER,FW,20-315,6.3,1,10,4,40.0,1.58,0.63,0.1,0.25,20.0,0,0,0,0.6,0.6,0.06,0.4,0.4,Matches
Davie Selke,de GER,FW,28-076,4.7,1,15,7,46.7,3.19,1.49,0.07,0.14,12.5,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Matches
Sargis Adamyan,am ARM,"FW,MF",29-318,7.0,1,21,11,52.4,2.99,1.56,0.05,0.09,14.0,0,0,0,3.4,3.4,0.16,-2.4,-2.4,Matches
Florian Dietz,de GER,FW,24-246,4.4,1,17,6,35.3,3.87,1.37,0.06,0.17,11.9,0,0,0,2.5,2.5,0.15,-1.5,-1.5,Matches
Kristian Pedersen,dk DEN,DF,28-245,3.0,0,1,0,0.0,0.34,0.0,0.0,,4.2,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Kingsley Ehizibue,nl NED,DF,27-316,0.7,0,1,1,100.0,1.48,1.48,0.0,0.0,35.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Tim Lemperle,de GER,"FW,MF",21-060,1.3,0,2,0,0.0,1.55,0.0,0.0,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Mark Uth,de GER,"MF,FW",31-225,0.5,0,1,1,100.0,1.96,1.96,0.0,0.0,13.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Justin Diehl,de GER,"MF,FW",18-130,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.7,26.0,30,302,101,33.4,11.62,3.88,0.09,0.28,16.3,6,2,2,34.1,32.5,0.11,-4.1,-4.5,
Opponent Total,,,27.3,26.0,41,280,96,34.3,10.77,3.69,0.13,0.39,17.5,11,4,5,33.4,29.5,0.11,7.6,7.5,
