Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Marvin Schwäbe,de GER,GK,27-346,26.0,44,4,4,2,3,33.7,0.29,-7.3,-0.28,106,278,38.1,937,95,25.5,30.3,142,27.5,33.0,354,15,4.2,14,0.54,12.4,Matches
Squad Total,,,26.7,26.0,44,4,4,2,3,33.7,0.29,-7.3,-0.28,106,278,38.1,937,95,25.5,30.3,142,27.5,33.0,354,15,4.2,14,0.54,12.4,
Opponent Total,,,27.3,26.0,33,2,0,4,3,31.3,0.29,1.3,0.05,162,374,43.3,1023,112,28.7,32.2,180,44.4,39.9,465,31,6.7,42,1.62,16.5,
