Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Marvin Schwäbe,de GER,GK,27-346,26.0,3,0.12,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Ellyes Skhiri,tn TUN,MF,27-331,24.7,41,1.66,35,0,0,4,0,2,4,0.16,4,0,0,0,0,0,Matches
Jonas Hector,de GER,DF,32-314,23.4,57,2.44,36,10,4,1,4,2,5,0.21,3,1,0,0,1,0,Matches
Benno Schmitz,de GER,DF,28-140,21.2,45,2.12,35,9,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
Florian Kainz,at AUT,"FW,MF",30-164,19.4,83,4.28,42,29,4,2,5,1,10,0.52,7,1,0,1,1,0,Matches
Timo Hübers,de GER,DF,26-260,20.4,7,0.34,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Linton Maina,de GER,"FW,MF",23-287,17.9,54,3.02,40,4,4,5,0,1,7,0.39,5,0,2,0,0,0,Matches
Eric Martel,de GER,MF,20-342,16.0,19,1.18,16,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Steffen Tigges,de GER,FW,24-249,15.0,27,1.8,21,0,1,3,2,0,3,0.2,2,0,0,1,0,0,Matches
Dejan Ljubicic,at AUT,MF,25-180,13.0,39,3.0,34,1,1,2,1,0,4,0.31,4,0,0,0,0,0,Matches
Luca Kilian,de GER,DF,23-217,12.2,8,0.66,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Julian Chabot,de GER,DF,25-053,12.0,11,0.91,7,0,0,2,1,1,1,0.08,0,0,0,1,0,0,Matches
Ondrej Duda,sk SVK,MF,28-122,7.7,22,2.88,17,2,2,0,1,0,3,0.39,2,0,1,0,0,0,Matches
Denis Huseinbasic,de GER,"MF,FW",21-277,7.7,11,1.42,7,0,1,1,2,0,1,0.13,1,0,0,0,0,0,Matches
Nikola Soldo,hr CRO,DF,22-071,6.6,4,0.61,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mathias Olesen,lu LUX,MF,22-016,4.9,3,0.61,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kingsley Schindler,gh GHA,"DF,MF",29-268,8.5,13,1.54,12,0,0,0,1,0,1,0.12,1,0,0,0,0,0,Matches
Jan Thielmann,de GER,FW,20-315,6.3,12,1.89,8,0,1,0,3,0,4,0.63,1,0,1,0,2,0,Matches
Davie Selke,de GER,FW,28-076,4.7,12,2.55,7,0,0,4,1,0,1,0.21,0,0,0,1,0,0,Matches
Sargis Adamyan,am ARM,"FW,MF",29-318,7.0,21,2.98,15,0,0,6,0,0,3,0.43,1,0,0,2,0,0,Matches
Florian Dietz,de GER,FW,24-246,4.4,6,1.37,3,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Kristian Pedersen,dk DEN,DF,28-245,3.0,1,0.34,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kingsley Ehizibue,nl NED,DF,27-316,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tim Lemperle,de GER,"FW,MF",21-060,1.3,7,5.48,4,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Mark Uth,de GER,"MF,FW",31-225,0.5,1,1.96,0,0,1,0,0,0,1,1.96,0,0,1,0,0,0,Matches
Justin Diehl,de GER,"MF,FW",18-130,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,26.0,508,19.54,365,56,22,35,23,7,50,1.92,33,2,5,6,4,0,
Opponent Total,,,27.3,26.0,506,19.46,364,50,31,31,28,2,75,2.88,51,4,6,4,10,0,
