Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Waldemar Anton,de GER,DF,26-260,24.8,32,1.29,22,4,2,4,0,0,2,0.08,1,0,0,1,0,0,Matches
Wataru Endo,jp JPN,MF,30-056,24.5,59,2.41,47,0,3,3,4,2,4,0.16,2,0,0,0,1,1,Matches
Hiroki Ito,jp JPN,DF,23-329,22.5,43,1.91,29,13,0,0,0,1,3,0.13,3,0,0,0,0,0,Matches
Konstantinos Mavropanos,gr GRE,DF,25-116,21.8,29,1.33,19,2,2,4,1,1,3,0.14,2,0,0,0,0,1,Matches
Florian Müller,de GER,GK,25-144,19.0,4,0.21,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Silas Katompa,cd COD,"FW,DF",24-182,17.3,47,2.71,27,0,8,8,4,0,5,0.29,3,0,1,0,1,0,Matches
Chris Führich,de GER,"FW,MF",25-087,17.0,60,3.53,38,9,6,4,3,0,4,0.24,3,1,0,0,0,0,Matches
Naouirou Ahamada,fr FRA,MF,21-008,15.5,38,2.45,31,0,3,2,1,1,7,0.45,7,0,0,0,0,0,Matches
Borna Sosa,hr CRO,DF,25-075,15.0,73,4.87,46,25,0,1,1,0,6,0.4,5,1,0,0,0,0,Matches
Atakan Karazor,de GER,MF,26-175,14.9,22,1.47,18,1,0,1,1,1,2,0.13,2,0,0,0,0,0,Matches
Tiago Tomás,pt POR,"FW,MF",20-294,11.3,28,2.48,17,2,1,2,6,0,4,0.35,3,0,1,0,0,0,Matches
Sehrou Guirassy,gn GUI,FW,27-025,11.1,27,2.42,14,0,1,6,6,0,1,0.09,0,0,0,0,1,0,Matches
Josha Vagnoman,de GER,"DF,MF",22-116,8.7,9,1.04,7,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Dan-Axel Zagadou,fr FRA,DF,23-307,8.3,11,1.32,9,0,0,2,0,0,1,0.12,0,0,0,1,0,0,Matches
Genki Haraguchi,jp JPN,MF,31-332,7.4,21,2.83,18,0,0,0,2,1,2,0.27,2,0,0,0,0,0,Matches
Fabian Bredlow,de GER,GK,28-035,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca Pfeiffer,de GER,FW,26-229,7.4,22,2.97,19,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Gil Bastião Dias,pt POR,FW,26-190,4.4,12,2.72,9,0,1,0,1,1,1,0.23,1,0,0,0,0,0,Matches
Enzo Millot,fr FRA,MF,20-263,5.6,24,4.29,15,2,2,1,2,2,1,0.18,1,0,0,0,0,0,Matches
Nikolas Nartey,dk DEN,"DF,MF",23-043,4.3,8,1.86,7,0,1,0,0,0,1,0.23,1,0,0,0,0,0,Matches
Juan Perea,co COL,FW,23-042,4.4,9,2.03,5,0,1,0,3,0,1,0.23,1,0,0,0,0,0,Matches
Pascal Stenzel,de GER,DF,27-017,3.6,13,3.57,5,8,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
Sasa Kalajdzic,at AUT,FW,25-273,2.6,9,3.48,9,0,0,0,0,0,3,1.16,3,0,0,0,0,0,Matches
Lilian Egloff,de GER,"MF,FW",20-229,2.7,10,3.75,8,0,0,1,1,0,2,0.75,2,0,0,0,0,0,Matches
Thomas Kastanaras,gr GRE,"FW,DF",20-087,0.8,2,2.5,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Tanguy Coulibaly,fr FRA,"FW,DF",22-047,2.5,9,3.55,5,1,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Darko Churlinov,mk MKD,FW,22-269,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Clinton Mola,eng ENG,DF,22-022,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lauren Ulrich,de GER,MF,18-065,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alou Kuol,au AUS,FW,22-191,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.3,26.0,621,23.88,428,68,35,42,38,10,54,2.08,43,2,2,2,3,2,
Opponent Total,,,27.4,26.0,566,21.77,418,41,36,35,29,7,82,3.15,66,4,2,3,6,1,
