Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Waldemar Anton,de GER,DF,26-242,24.1,1771,189,837,751,205,30,1771,33,16,48.5,16,48.5,962,6134,3351,44,26,4,24,12,1082,46,Matches
Wataru Endo,jp JPN,MF,30-038,23.5,1303,90,372,681,269,35,1303,48,24,50.0,19,39.6,674,3250,1545,22,25,3,39,37,816,51,Matches
Hiroki Ito,jp JPN,DF,23-311,21.5,1716,176,818,807,106,6,1716,8,2,25.0,5,62.5,976,5076,2848,21,20,1,15,3,1085,15,Matches
Konstantinos Mavropanos,gr GRE,DF,25-098,20.8,1525,189,740,680,130,39,1525,32,14,43.8,12,37.5,796,4129,2165,26,23,3,27,5,879,10,Matches
Florian Müller,de GER,GK,25-126,19.0,775,628,761,16,0,0,775,0,0,,0,,447,2237,1279,0,0,0,0,0,419,0,Matches
Silas Katompa,cd COD,"FW,DF",24-164,17.3,513,6,49,197,282,78,512,73,32,43.8,37,50.7,340,2711,1169,54,29,28,56,36,355,119,Matches
Chris Führich,de GER,"FW,MF",25-069,16.7,726,13,104,298,344,51,725,82,41,50.0,35,42.7,429,3479,1877,73,52,23,27,22,472,98,Matches
Naouirou Ahamada,fr FRA,MF,20-355,15.5,674,18,139,387,160,22,674,42,18,42.9,20,47.6,407,2982,1511,43,27,6,34,11,453,54,Matches
Borna Sosa,hr CRO,DF,25-057,15.0,1097,36,285,411,415,17,1097,24,12,50.0,10,41.7,594,3309,1605,39,40,6,15,11,655,100,Matches
Atakan Karazor,de GER,MF,26-157,14.9,967,68,313,572,93,7,967,13,9,69.2,3,23.1,422,1616,589,4,4,0,14,14,541,6,Matches
Sehrou Guirassy,gn GUI,FW,27-007,10.8,390,11,23,205,164,55,389,15,4,26.7,6,40.0,216,1037,467,15,14,10,37,10,313,56,Matches
Tiago Tomás,pt POR,"FW,MF",20-276,10.6,377,5,42,160,178,35,377,38,11,28.9,21,55.3,237,1271,604,24,13,10,32,16,284,63,Matches
Josha Vagnoman,de GER,"DF,MF",22-098,7.7,344,22,95,128,123,21,344,10,5,50.0,4,40.0,164,913,484,15,12,3,18,9,194,34,Matches
Dan-Axel Zagadou,fr FRA,DF,23-289,7.3,545,67,297,231,19,12,545,1,1,100.0,0,0.0,314,1350,650,3,1,0,4,3,371,0,Matches
Genki Haraguchi,jp JPN,MF,31-314,6.6,294,8,47,165,85,8,294,8,5,62.5,2,25.0,183,858,418,15,7,2,10,4,207,23,Matches
Luca Pfeiffer,de GER,FW,26-211,7.4,243,5,15,148,82,27,243,5,2,40.0,3,60.0,129,529,235,8,7,0,12,5,186,38,Matches
Fabian Bredlow,de GER,GK,28-017,6.0,267,212,266,1,0,0,267,0,0,,0,,179,925,474,0,0,0,0,0,146,0,Matches
Gil Bastião Dias,pt POR,FW,26-172,4.4,246,4,46,111,97,13,246,19,10,52.6,8,42.1,158,1083,531,16,5,4,17,11,164,32,Matches
Nikolas Nartey,dk DEN,"DF,MF",23-025,4.2,267,9,84,127,61,3,267,7,4,57.1,2,28.6,135,616,306,7,5,1,4,8,154,17,Matches
Enzo Millot,fr FRA,MF,20-245,4.6,264,8,49,123,97,19,264,17,5,29.4,9,52.9,128,787,300,11,8,3,11,8,169,26,Matches
Pascal Stenzel,de GER,DF,26-364,3.6,253,14,89,114,52,2,253,4,0,0.0,3,75.0,107,404,218,3,5,2,5,0,129,5,Matches
Sasa Kalajdzic,at AUT,FW,25-255,2.6,85,0,4,44,37,18,85,1,0,0.0,1,100.0,31,71,14,0,0,0,5,3,66,13,Matches
Juan Perea,co COL,FW,23-024,3.7,123,3,14,56,53,10,123,13,4,30.8,9,69.2,76,621,159,9,4,2,14,9,82,28,Matches
Lilian Egloff,de GER,"MF,FW",20-211,2.7,113,1,15,40,58,14,113,5,3,60.0,1,20.0,62,325,131,8,3,3,10,5,68,22,Matches
Thomas Kastanaras,gr GRE,"FW,DF",20-069,0.8,29,1,5,13,11,3,29,1,0,0.0,1,100.0,15,45,23,1,0,0,5,0,17,6,Matches
Tanguy Coulibaly,fr FRA,"FW,DF",22-029,2.2,141,1,21,58,66,9,141,13,6,46.2,7,53.8,84,499,252,9,6,5,5,5,85,23,Matches
Darko Churlinov,mk MKD,FW,22-251,0.3,5,1,2,3,0,0,5,0,0,,0,,1,1,0,0,0,0,1,1,1,0,Matches
Clinton Mola,eng ENG,DF,22-004,0.2,14,4,9,4,2,0,14,0,0,,0,,1,11,0,0,0,0,0,0,0,0,Matches
Lauren Ulrich,de GER,MF,18-047,0.1,8,0,0,1,7,1,8,0,0,,0,,1,16,16,1,0,0,2,0,3,0,Matches
Alou Kuol,au AUS,FW,22-173,0.1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,25.3,25.0,15076,1789,5541,6533,3196,535,15073,512,228,44.5,234,45.7,8268,46285,23221,471,336,119,443,249,9396,885,
Opponent Total,,,27.3,25.0,15488,1611,4984,7096,3548,536,15485,433,184,42.5,213,49.2,8629,43661,21045,342,259,90,382,207,9769,919,
