Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
16,Hertha BSC,13,4,5,4,19,20,-1,17,1.31,16.2,17.9,-1.7,-0.13,13,1,2,10,12,29,-17,5,0.38,14.0,22.9,-8.9,-0.69
17,Schalke 04,14,3,4,7,14,31,-17,13,0.93,17.5,23.3,-5.8,-0.41,12,1,5,6,7,17,-10,8,0.67,11.6,15.9,-4.3,-0.36
18,Stuttgart,13,4,3,6,16,16,0,15,1.15,17.0,14.5,2.5,0.19,13,0,5,8,13,29,-16,5,0.38,16.4,19.4,-3.0,-0.23
