Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Jeffrey De Lange,nl NED,GK,25-002,25,25,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Isac Lidberg,se SWE,FW,24-207,24,24,1994.0,22.2,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,5.1,5.1,1.9,7.0,28.0,43.0,145.0,0.23,0.14,0.36,0.23,0.36,0.23,0.08,0.32,0.23,0.32,Matches
Jay Idzes,nl NED,"DF,MF",22-305,23,23,2066.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,1.6,5.0,55.0,7.0,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,Matches
Mats Deijl,nl NED,DF,25-262,23,23,2000.0,22.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,1.5,1.9,23.0,80.0,57.0,0.05,0.09,0.14,0.05,0.14,0.02,0.07,0.09,0.02,0.09,Matches
Oliver Edvardsen,no NOR,"MF,FW",24-015,21,20,1626.0,18.1,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,4.2,4.2,1.2,5.4,41.0,33.0,92.0,0.33,0.06,0.39,0.33,0.39,0.23,0.06,0.3,0.23,0.3,Matches
Bobby Adekanye,nl NED,"MF,FW",24-048,23,20,1484.0,16.5,6.0,4.0,10.0,6.0,0.0,0.0,6.0,0.0,2.9,2.9,1.9,4.9,39.0,47.0,109.0,0.36,0.24,0.61,0.36,0.61,0.18,0.12,0.3,0.18,0.3,Matches
Jamal Amofa,nl NED,DF,24-129,23,19,1763.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.2,0.5,17.0,68.0,8.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,Matches
Philippe Rommens,be BEL,MF,25-226,19,19,1668.0,18.5,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.7,1.7,3.3,5.0,11.0,93.0,21.0,0.16,0.05,0.22,0.16,0.22,0.09,0.18,0.27,0.09,0.27,Matches
Willum Þór Willumsson,is ISL,"MF,FW",24-162,18,16,1376.0,15.3,5.0,2.0,7.0,3.0,2.0,2.0,1.0,0.0,4.0,2.4,2.4,4.8,29.0,75.0,89.0,0.33,0.13,0.46,0.2,0.33,0.26,0.16,0.42,0.16,0.32,Matches
Evert Linthorst,nl NED,MF,23-031,19,14,1247.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.6,1.0,11.0,65.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Bas Kuipers,nl NED,DF,28-229,14,14,1240.0,13.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.2,4.2,19.0,55.0,50.0,0.22,0.0,0.22,0.22,0.22,0.14,0.16,0.31,0.14,0.31,Matches
Enric Llansana,nl NED,MF,21-356,15,12,928.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.1,1.5,16.0,48.0,15.0,0.0,0.1,0.1,0.0,0.1,0.04,0.11,0.14,0.04,0.14,Matches
Gerrit Nauber,de GER,DF,30-355,18,11,1039.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,3.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
José Fontán,es ESP,DF,23-051,15,10,877.0,9.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,1.0,1.5,13.0,34.0,13.0,0.1,0.31,0.41,0.1,0.41,0.05,0.11,0.15,0.05,0.15,Matches
Finn Stokkers,nl NED,FW,26-350,19,9,949.0,10.5,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,3.9,3.9,1.7,5.6,10.0,16.0,77.0,0.28,0.19,0.47,0.28,0.47,0.37,0.16,0.53,0.37,0.53,Matches
Rashaan Fernandes,nl NED,"MF,FW",24-217,14,5,502.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,1.2,1.9,17.0,29.0,34.0,0.0,0.18,0.18,0.0,0.18,0.13,0.22,0.34,0.13,0.34,Matches
Tesfaldet Tekie,se SWE,MF,25-303,8,4,350.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,5.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,Matches
Fredrik Oppegard,no NOR,DF,20-239,7,3,318.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Justin Bakker,nl NED,DF,25-031,3,3,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Xander Blomme,be BEL,MF,20-286,3,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sylla Sow,nl NED,"FW,MF",26-238,18,0,389.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,0.2,1.8,9.0,13.0,39.0,0.23,0.0,0.23,0.23,0.23,0.36,0.05,0.41,0.36,0.41,Matches
Federico Mattiello,it ITA,"DF,MF",27-263,6,0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15,0.75,0.9,0.15,0.9,Matches
