Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
9,Heerenveen,13,4,2,7,15,22,-7,14,1.08,18.7,16.5,2.2,0.17,14,5,6,3,17,15,2,21,1.5,14.9,22.0,-7.1,-0.51
10,NEC Nijmegen,14,3,9,2,25,18,7,18,1.29,23.7,18.2,5.5,0.39,13,4,4,5,12,12,0,16,1.23,13.0,21.4,-8.4,-0.65
11,Go Ahead Eag,12,4,4,4,19,20,-1,16,1.33,16.2,16.0,0.1,0.01,13,3,4,6,17,24,-7,13,1.0,13.7,20.8,-7.1,-0.54
12,Fortuna Sittard,13,3,3,7,15,23,-8,12,0.92,16.3,23.5,-7.2,-0.55,13,5,2,6,17,23,-6,17,1.31,13.2,21.6,-8.4,-0.64
13,Volendam,13,6,1,6,20,26,-6,19,1.46,17.4,21.0,-3.6,-0.28,13,1,4,8,11,30,-19,7,0.54,12.9,26.8,-14.0,-1.07
