Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
David de Gea,es ESP,GK,32-150,28.0,888,707,176,45,1,3,0,0,0,0,0,0,637,5,1,Matches
Bruno Fernandes,pt POR,"MF,FW",28-210,27.0,1427,1301,118,23,19,26,102,15,45,16,12,1,1046,8,50,Matches
Marcus Rashford,eng ENG,FW,25-157,25.6,641,621,16,2,2,4,22,7,0,0,0,0,481,4,28,Matches
Lisandro Martínez,ar ARG,DF,25-078,22.5,1448,1329,114,31,7,16,0,5,0,0,0,0,1256,5,6,Matches
Luke Shaw,eng ENG,DF,27-268,21.9,1579,1334,238,31,2,12,76,170,28,17,6,0,1288,7,33,Matches
Diogo Dalot,pt POR,DF,24-019,18.9,1142,964,173,13,2,16,39,160,0,0,0,0,891,5,28,Matches
Raphaël Varane,fr FRA,DF,29-346,18.3,952,924,25,23,0,4,1,2,0,0,0,0,817,3,4,Matches
Christian Eriksen,dk DEN,MF,31-051,16.5,1031,944,82,23,6,16,60,4,50,19,15,0,813,5,18,Matches
Casemiro,br BRA,MF,31-042,14.9,916,895,18,18,7,10,12,0,0,0,0,0,705,3,17,Matches
Antony,br BRA,FW,23-041,13.5,522,515,7,1,2,2,26,5,1,0,0,0,406,0,17,Matches
Jadon Sancho,eng ENG,"FW,MF",23-012,11.4,461,451,10,0,2,3,12,7,2,2,0,0,384,0,14,Matches
Fred,br BRA,MF,30-032,11.1,621,605,12,7,5,1,12,1,1,0,0,0,491,4,19,Matches
Tyrell Malacia,nl NED,DF,23-232,10.8,521,429,91,6,0,2,13,83,2,2,0,0,441,1,13,Matches
Scott McTominay,sct SCO,MF,26-119,11.5,370,364,5,3,2,3,3,1,0,0,0,0,303,1,5,Matches
Wout Weghorst,nl NED,"FW,MF",30-242,6.8,141,141,0,0,3,1,0,0,0,0,0,0,102,0,5,Matches
Aaron Wan-Bissaka,eng ENG,DF,25-131,8.2,413,350,62,3,0,2,9,59,0,0,0,0,339,1,11,Matches
Anthony Martial,fr FRA,FW,27-122,5.6,155,142,11,3,2,0,3,2,0,0,0,0,127,2,6,Matches
Victor Lindelöf,se SWE,DF,28-263,6.2,398,392,6,5,0,0,0,0,0,0,0,0,368,0,0,Matches
Harry Maguire,eng ENG,DF,30-032,5.4,377,371,5,5,0,5,1,0,0,0,0,0,326,1,2,Matches
Marcel Sabitzer,at AUT,MF,29-020,4.8,230,223,6,4,1,3,3,2,0,0,0,0,182,1,5,Matches
Anthony Elanga,se SWE,FW,20-344,4.7,130,127,3,0,0,1,7,2,0,0,0,0,95,0,2,Matches
Cristiano Ronaldo,pt POR,FW,38-060,5.8,162,157,5,0,2,1,3,1,0,0,0,0,121,0,10,Matches
Alejandro Garnacho,es ESP,"FW,MF",18-279,5.0,143,143,0,0,0,1,1,0,0,0,0,0,115,0,6,Matches
Donny van de Beek,nl NED,MF,25-353,1.9,61,56,3,0,0,0,0,0,1,0,0,0,46,2,4,Matches
Facundo Pellistri,uy URU,"FW,MF",21-107,0.6,13,12,1,0,0,0,0,1,0,0,0,0,12,0,0,Matches
Kobbie Mainoo,eng ENG,MF,17-352,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Squad Total,,,27.6,28.0,14750,13505,1187,246,65,132,405,527,130,56,33,1,11799,58,304,
Opponent Total,,,27.1,28.0,13063,11736,1295,354,29,82,510,509,158,75,44,4,10098,32,295,
