Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
David de Gea,es ESP,GK,32-150,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Fernandes,pt POR,"MF,FW",28-210,27,27,2428.0,27.0,5.0,6.0,11.0,4.0,1.0,1.0,6.0,0.0,5.3,4.6,10.4,15.0,57.0,181.0,160.0,0.19,0.22,0.41,0.15,0.37,0.2,0.39,0.58,0.17,0.55,Matches
Marcus Rashford,eng ENG,FW,25-157,28,26,2306.0,25.6,15.0,3.0,18.0,15.0,0.0,0.0,2.0,0.0,10.8,10.8,2.7,13.5,65.0,60.0,190.0,0.59,0.12,0.7,0.59,0.7,0.42,0.1,0.53,0.42,0.53,Matches
Lisandro Martínez,ar ARG,DF,25-078,26,23,2024.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.4,0.4,0.3,0.7,12.0,80.0,1.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,Matches
Luke Shaw,eng ENG,DF,27-268,24,23,1967.0,21.9,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,3.0,3.9,52.0,106.0,66.0,0.05,0.09,0.14,0.05,0.14,0.04,0.14,0.18,0.04,0.18,Matches
Diogo Dalot,pt POR,DF,24-019,20,19,1700.0,18.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.7,1.7,1.8,3.5,40.0,70.0,60.0,0.0,0.11,0.11,0.0,0.11,0.09,0.1,0.19,0.09,0.19,Matches
Raphaël Varane,fr FRA,DF,29-346,21,19,1651.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,0.8,16.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Christian Eriksen,dk DEN,MF,31-051,19,18,1489.0,16.5,1.0,7.0,8.0,1.0,0.0,0.0,3.0,0.0,2.7,2.7,3.0,5.7,16.0,104.0,42.0,0.06,0.42,0.48,0.06,0.48,0.16,0.18,0.34,0.16,0.34,Matches
Casemiro,br BRA,MF,31-042,19,15,1338.0,14.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,2.0,2.1,2.1,2.0,4.1,8.0,89.0,24.0,0.13,0.2,0.34,0.13,0.34,0.14,0.14,0.27,0.14,0.27,Matches
Antony,br BRA,FW,23-041,16,15,1217.0,13.5,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,3.2,3.2,0.8,4.0,61.0,42.0,107.0,0.22,0.0,0.22,0.22,0.22,0.24,0.06,0.3,0.24,0.3,Matches
Jadon Sancho,eng ENG,"FW,MF",23-012,16,13,1022.0,11.4,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,2.6,2.6,1.6,4.3,46.0,45.0,93.0,0.35,0.09,0.44,0.35,0.44,0.23,0.14,0.38,0.23,0.38,Matches
Fred,br BRA,MF,30-032,25,10,998.0,11.1,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,2.0,3.8,8.0,56.0,36.0,0.18,0.09,0.27,0.18,0.27,0.17,0.18,0.35,0.17,0.35,Matches
Tyrell Malacia,nl NED,DF,23-232,16,10,974.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.4,16.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Scott McTominay,sct SCO,MF,26-119,20,9,1036.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.2,1.2,14.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Wout Weghorst,nl NED,"FW,MF",30-242,9,9,615.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.7,2.1,1.0,14.0,32.0,0.0,0.15,0.15,0.0,0.15,0.2,0.11,0.3,0.2,0.3,Matches
Aaron Wan-Bissaka,eng ENG,DF,25-131,11,8,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.7,21.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,Matches
Anthony Martial,fr FRA,FW,27-122,11,6,507.0,5.6,3.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,3.3,2.5,0.9,3.4,8.0,17.0,34.0,0.53,0.36,0.89,0.36,0.71,0.58,0.17,0.75,0.44,0.61,Matches
Victor Lindelöf,se SWE,DF,28-263,11,5,555.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
