Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
David de Gea,es ESP,GK,32-132,26.0,3,0.12,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Fernandes,pt POR,"MF,FW",28-192,25.0,126,5.04,100,11,3,8,4,0,14,0.56,13,0,0,1,0,0,Matches
Marcus Rashford,eng ENG,FW,25-139,23.6,62,2.62,38,0,12,8,3,1,8,0.34,5,0,2,0,1,0,Matches
Lisandro Martínez,ar ARG,DF,25-060,20.6,17,0.83,15,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
Luke Shaw,eng ENG,DF,27-250,20.5,53,2.59,40,7,2,1,3,0,6,0.29,6,0,0,0,0,0,Matches
Christian Eriksen,dk DEN,MF,31-033,16.5,49,2.96,34,13,1,1,0,0,8,0.48,6,2,0,0,0,0,Matches
Diogo Dalot,pt POR,DF,24-001,16.9,39,2.31,35,0,1,2,0,1,2,0.12,2,0,0,0,0,0,Matches
Raphaël Varane,fr FRA,DF,29-328,16.4,12,0.73,7,1,0,3,0,1,0,0.0,0,0,0,0,0,0,Matches
Casemiro,br BRA,MF,31-024,14.9,44,2.96,39,0,0,4,1,0,6,0.4,6,0,0,0,0,0,Matches
Antony,br BRA,"FW,MF",23-023,11.9,35,2.94,31,0,1,1,2,0,1,0.08,1,0,0,0,0,0,Matches
Jadon Sancho,eng ENG,"FW,MF",22-359,10.3,45,4.39,41,0,3,1,0,0,7,0.68,5,0,2,0,0,0,Matches
Fred,br BRA,MF,30-014,10.8,41,3.81,33,0,0,4,2,2,3,0.28,2,0,0,1,0,0,Matches
Tyrell Malacia,nl NED,DF,23-214,10.2,4,0.39,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Aaron Wan-Bissaka,eng ENG,DF,25-113,8.2,13,1.58,13,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Wout Weghorst,nl NED,"FW,MF",30-224,6.2,16,2.6,11,0,1,2,1,1,2,0.32,2,0,0,0,0,0,Matches
Scott McTominay,sct SCO,MF,26-101,9.6,15,1.56,12,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Anthony Martial,fr FRA,FW,27-104,5.1,9,1.77,7,0,1,0,1,0,4,0.79,2,0,1,0,1,0,Matches
Victor Lindelöf,se SWE,DF,28-245,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Harry Maguire,eng ENG,DF,30-014,5.4,3,0.56,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anthony Elanga,se SWE,FW,20-326,4.7,17,3.59,13,0,0,3,1,0,1,0.21,1,0,0,0,0,0,Matches
Cristiano Ronaldo,pt POR,FW,38-042,5.8,10,1.71,9,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Alejandro Garnacho,es ESP,"FW,MF",18-261,5.0,14,2.78,10,0,2,1,1,0,5,0.99,4,0,1,0,0,0,Matches
Marcel Sabitzer,at AUT,MF,29-002,3.1,9,2.95,9,0,0,0,0,0,2,0.65,2,0,0,0,0,0,Matches
Donny van de Beek,nl NED,MF,25-335,1.9,6,3.23,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Facundo Pellistri,uy URU,"FW,MF",21-089,0.5,1,1.84,1,0,0,0,0,0,1,1.84,1,0,0,0,0,0,Matches
Kobbie Mainoo,eng ENG,MF,17-334,0.1,2,16.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.6,26.0,645,24.81,514,34,27,42,21,7,72,2.77,60,2,6,2,2,0,
Opponent Total,,,27.1,26.0,563,21.65,381,62,26,54,31,9,56,2.15,43,2,0,5,5,1,
