Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
David de Gea,es ESP,GK,32-150,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Fernandes,pt POR,"MF,FW",28-210,27.0,5,55,18,32.7,2.04,0.67,0.07,0.22,21.0,3,1,1,5.3,4.6,0.08,-0.3,-0.6,Matches
Marcus Rashford,eng ENG,FW,25-157,25.6,15,72,34,47.2,2.81,1.33,0.21,0.44,15.5,4,0,0,10.8,10.8,0.15,4.2,4.2,Matches
Lisandro Martínez,ar ARG,DF,25-078,22.5,1,8,1,12.5,0.36,0.04,0.13,1.0,13.9,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Luke Shaw,eng ENG,DF,27-268,21.9,1,11,4,36.4,0.5,0.18,0.09,0.25,18.3,1,0,0,0.9,0.9,0.08,0.1,0.1,Matches
Diogo Dalot,pt POR,DF,24-019,18.9,0,19,5,26.3,1.01,0.26,0.0,0.0,19.9,0,0,0,1.7,1.7,0.09,-1.7,-1.7,Matches
Raphaël Varane,fr FRA,DF,29-346,18.3,0,6,3,50.0,0.33,0.16,0.0,0.0,8.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Christian Eriksen,dk DEN,MF,31-051,16.5,1,23,8,34.8,1.39,0.48,0.04,0.13,19.1,3,0,0,2.7,2.7,0.12,-1.7,-1.7,Matches
Casemiro,br BRA,MF,31-042,14.9,2,17,5,29.4,1.14,0.34,0.12,0.4,22.5,0,0,0,2.1,2.1,0.12,-0.1,-0.1,Matches
Antony,br BRA,FW,23-041,13.5,3,43,17,39.5,3.18,1.26,0.07,0.18,20.6,0,0,0,3.2,3.2,0.07,-0.2,-0.2,Matches
Jadon Sancho,eng ENG,"FW,MF",23-012,11.4,4,12,6,50.0,1.06,0.53,0.33,0.67,14.9,0,0,0,2.6,2.6,0.22,1.4,1.4,Matches
Fred,br BRA,MF,30-032,11.1,2,24,5,20.8,2.16,0.45,0.08,0.4,19.3,0,0,0,1.9,1.9,0.08,0.1,0.1,Matches
Tyrell Malacia,nl NED,DF,23-232,10.8,0,3,1,33.3,0.28,0.09,0.0,0.0,20.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Scott McTominay,sct SCO,MF,26-119,11.5,0,9,3,33.3,0.78,0.26,0.0,0.0,13.9,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
Wout Weghorst,nl NED,"FW,MF",30-242,6.8,0,10,3,30.0,1.46,0.44,0.0,0.0,12.2,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
Aaron Wan-Bissaka,eng ENG,DF,25-131,8.2,0,2,0,0.0,0.24,0.0,0.0,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Anthony Martial,fr FRA,FW,27-122,5.6,3,12,5,41.7,2.13,0.89,0.17,0.4,13.1,0,1,1,3.3,2.5,0.21,-0.3,-0.5,Matches
Victor Lindelöf,se SWE,DF,28-263,6.2,0,1,0,0.0,0.16,0.0,0.0,,6.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Harry Maguire,eng ENG,DF,30-032,5.4,0,2,0,0.0,0.37,0.0,0.0,,7.2,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
Marcel Sabitzer,at AUT,MF,29-020,4.8,0,6,2,33.3,1.24,0.41,0.0,0.0,21.2,1,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Anthony Elanga,se SWE,FW,20-344,4.7,0,10,4,40.0,2.11,0.85,0.0,0.0,13.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Cristiano Ronaldo,pt POR,FW,38-060,5.8,1,25,6,24.0,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
Alejandro Garnacho,es ESP,"FW,MF",18-279,5.0,2,16,6,37.5,3.18,1.19,0.13,0.33,16.1,0,0,0,1.6,1.6,0.1,0.4,0.4,Matches
Donny van de Beek,nl NED,MF,25-353,1.9,0,2,0,0.0,1.08,0.0,0.0,,10.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Facundo Pellistri,uy URU,"FW,MF",21-107,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kobbie Mainoo,eng ENG,MF,17-352,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.6,28.0,40,388,136,35.1,13.86,4.86,0.1,0.28,17.7,13,2,2,42.3,40.7,0.11,-2.3,-2.7,
Opponent Total,,,27.1,28.0,36,358,110,30.7,12.79,3.93,0.1,0.32,16.3,16,1,1,36.9,36.1,0.1,-0.9,-1.1,
