Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
David de Gea,es ESP,GK,32-150,28,2520.0,90.0,100.0,28.0,28,90.0,28,0,,0,1.89,42.0,37.0,5.0,0.18,,42.3,36.9,5.4,0.19,,Matches
Bruno Fernandes,pt POR,"MF,FW",28-210,27,2428.0,90.0,96.3,27.0,27,90.0,25,0,,0,1.96,41.0,34.0,7.0,0.26,2.22,41.8,36.1,5.7,0.21,0.48,Matches
Marcus Rashford,eng ENG,FW,25-157,28,2306.0,82.0,91.5,25.6,26,86.0,16,2,32.0,0,1.89,38.0,33.0,5.0,0.2,0.2,37.2,33.2,4.0,0.16,-0.42,Matches
Lisandro Martínez,ar ARG,DF,25-078,26,2024.0,78.0,80.3,22.5,23,87.0,18,3,11.0,0,1.81,33.0,33.0,0.0,0.0,-0.91,32.8,31.2,1.5,0.07,-0.63,Matches
Luke Shaw,eng ENG,DF,27-268,24,1967.0,82.0,78.1,21.9,23,84.0,18,1,45.0,3,1.71,35.0,31.0,4.0,0.18,0.02,33.7,28.6,5.1,0.23,0.2,Matches
Diogo Dalot,pt POR,DF,24-019,20,1700.0,85.0,67.5,18.9,19,88.0,16,1,22.0,2,1.8,25.0,30.0,-5.0,-0.26,-1.36,26.1,26.7,-0.6,-0.03,-0.69,Matches
Raphaël Varane,fr FRA,DF,29-346,21,1651.0,79.0,65.5,18.3,19,84.0,14,2,23.0,4,1.81,22.0,21.0,1.0,0.05,-0.36,24.6,23.5,1.1,0.06,-0.38,Matches
Christian Eriksen,dk DEN,MF,31-051,19,1489.0,78.0,59.1,16.5,18,83.0,7,1,4.0,0,2.0,24.0,23.0,1.0,0.06,-0.29,23.2,19.5,3.7,0.22,0.08,Matches
Casemiro,br BRA,MF,31-042,19,1338.0,70.0,53.1,14.9,15,83.0,10,4,22.0,0,2.11,23.0,15.0,8.0,0.54,0.77,24.4,14.0,10.4,0.7,1.08,Matches
Antony,br BRA,FW,23-041,16,1217.0,76.0,48.3,13.5,15,78.0,4,1,45.0,0,1.75,20.0,19.0,1.0,0.07,-0.2,17.8,17.4,0.3,0.02,-0.32,Matches
