12,Go Ahead Eag,26,7,9,10,36,44,-8,30,1.15,30.3,37.5,-7.2,-0.28,W D L W D,"9,644","Oliver Edvardsen, Bobby Adekanye - 6",Jeffrey De Lange,Unnamed: 19
13,Volendam,27,7,6,14,31,56,-25,27,1.0,30.7,50.0,-19.3,-0.71,L W L W D,6592,Daryl van Mieghem - 6,Filip Stankovic,
14,Vitesse,27,5,9,13,30,47,-17,24,0.89,31.9,34.4,-2.5,-0.09,L L L D L,13341,Million Manhoef - 6,Kjell Scherpen,
15,Emmen,27,5,9,13,25,46,-21,24,0.89,28.7,36.6,-7.9,-0.29,D L W L W,6952,Ole Romeny - 7,Mickey van der Hart,
16,Excelsior,27,7,3,17,25,61,-36,24,0.89,26.2,54.2,-28.0,-1.04,L L L W D,4294,"Siebe Horemans, Lazaros Lamprou... - 3",Stijn van Gassel,
