Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Matúš Bero,sk SVK,"MF,FW",27-194,24.0,1283,29,198,621,480,68,1282,60,20,33.3,35,58.3,618,2831,1233,36,23,13,62,38,785,123,Matches
Maximilian Wittek,de GER,DF,27-210,23.2,1605,66,388,637,601,30,1605,32,15,46.9,16,50.0,655,3261,1793,49,43,7,24,22,742,113,Matches
Melle Meulensteen,nl NED,"DF,MF",23-258,21.1,1360,123,567,699,104,24,1360,15,6,40.0,8,53.3,704,3512,2023,20,12,0,12,11,854,6,Matches
Carlens Arcus,ht HAI,DF,26-264,20.9,1437,70,400,642,409,26,1437,31,11,35.5,16,51.6,653,3345,1622,46,36,7,25,9,781,119,Matches
Ryan Flamingo,nl NED,"DF,MF",20-078,21.7,1300,129,487,658,161,45,1300,16,6,37.5,8,50.0,629,2930,1518,10,15,1,20,10,729,16,Matches
Sondre Tronstad,no NOR,MF,27-205,18.0,1022,27,214,611,217,18,1022,30,14,46.7,14,46.7,533,2856,1341,28,23,3,18,12,618,22,Matches
Million Manhoef,nl NED,"FW,MF",21-075,17.8,803,12,81,276,463,71,803,94,31,33.0,52,55.3,519,3901,1844,56,48,31,65,40,545,161,Matches
Kjell Scherpen,nl NED,GK,23-055,16.6,649,519,647,2,0,0,649,0,0,,0,,380,2032,1168,0,0,0,0,0,301,0,Matches
Kacper Kozłowski,pl POL,"MF,FW",19-154,15.2,769,16,149,346,288,45,769,87,30,34.5,51,58.6,481,2927,1430,39,22,8,47,23,500,81,Matches
Bartosz Bialek,pl POL,FW,21-128,13.4,381,15,32,146,204,64,381,35,14,40.0,19,54.3,214,775,222,9,8,10,45,17,271,56,Matches
Gabriel Vidovic,hr CRO,"FW,MF",19-108,12.4,455,6,66,205,193,40,455,58,24,41.4,23,39.7,304,1924,825,23,23,11,37,26,325,52,Matches
Enzo Cornelisse,nl NED,DF,20-077,13.2,731,72,294,406,35,12,731,7,3,42.9,1,14.3,409,2166,1393,14,7,0,11,2,472,3,Matches
Alois Oroz,hr CRO,DF,22-141,7.5,403,51,225,175,7,5,403,0,0,,0,,199,913,344,2,2,0,2,0,243,1,Matches
Daan Reiziger,nl NED,GK,21-274,6.4,222,198,222,0,0,0,222,0,0,,0,,120,844,448,0,0,0,1,0,90,0,Matches
Francisco Reis Ferreira,pt POR,DF,25-358,6.2,415,35,183,212,23,15,415,1,1,100.0,0,0.0,200,963,653,4,1,0,0,2,266,2,Matches
Nikolai Baden Frederiksen,dk DEN,FW,22-305,5.8,164,4,12,68,87,17,164,10,5,50.0,4,40.0,79,315,128,3,3,1,15,2,88,27,Matches
Marco van Ginkel,nl NED,MF,30-108,3.8,183,7,24,90,69,10,183,1,0,0.0,1,100.0,89,325,92,3,6,0,10,4,128,9,Matches
Nicolas Isimat-Mirin,fr FRA,DF,31-124,3.7,233,43,119,109,5,3,233,0,0,,0,,118,785,475,1,0,0,3,0,137,1,Matches
Romaric Yapi,fr FRA,"FW,DF",22-249,3.8,194,13,39,72,84,14,194,12,6,50.0,6,50.0,104,661,250,9,5,0,5,7,116,32,Matches
Toni Domgjoni,xk KVX,MF,24-196,3.3,131,6,23,74,35,8,131,5,1,20.0,3,60.0,65,449,262,6,3,1,5,3,73,6,Matches
Mitchell Dijks,nl NED,DF,30-038,2.8,141,9,46,66,30,0,141,3,2,66.7,1,33.3,58,300,148,3,3,0,2,2,74,5,Matches
Mohamed Sankoh,nl NED,"FW,MF",19-154,4.6,155,0,15,68,76,24,155,12,6,50.0,5,41.7,80,438,223,8,3,3,27,7,109,33,Matches
Jeroen Houwen,nl NED,GK,27-029,2.0,78,60,78,0,0,0,78,0,0,,0,,47,305,198,0,0,0,0,0,37,0,Matches
Tomáš Hájek,cz CZE,"DF,FW",31-108,1.7,117,13,55,58,7,3,117,0,0,,0,,64,274,137,0,2,1,2,0,62,0,Matches
Simon Van Duivenbooden,nl NED,FW,20-312,1.5,51,0,1,18,33,10,51,1,0,0.0,1,100.0,24,74,18,0,0,0,9,0,39,13,Matches
Thomas Buitink,nl NED,"FW,DF",22-278,1.4,42,3,9,15,19,2,42,4,2,50.0,2,50.0,25,129,42,2,2,0,6,3,29,10,Matches
Davy Pröpper,nl NED,MF,31-198,1.0,67,4,14,35,18,2,67,2,0,0.0,2,100.0,27,109,35,0,1,0,0,2,31,1,Matches
Miliano Jonathans,nl NED,"FW,MF",18-348,0.8,55,0,3,18,35,4,55,2,1,50.0,1,50.0,44,302,166,4,5,1,1,1,41,16,Matches
Daan Huisman,nl NED,MF,20-236,0.4,15,1,5,6,4,0,15,1,0,0.0,1,100.0,10,41,8,0,0,0,0,0,13,1,Matches
Gyan de Regt,nl NED,"FW,MF",20-217,0.1,5,0,1,2,2,2,5,0,0,,0,,4,3,0,0,0,0,2,0,4,1,Matches
Squad Total,,,23.9,25.0,14466,1531,4597,6335,3689,562,14465,519,198,38.2,270,52.0,7456,39690,20039,375,296,98,456,243,8503,910,
Opponent Total,,,25.9,25.0,15372,1762,5096,6771,3660,548,15370,429,207,48.3,174,40.6,8445,47227,25533,509,322,137,413,194,9338,1010,
