Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Gabriel Vidovic,hr CRO,"FW,MF",19-126,22,1154.0,52.0,47.5,12.8,14,72.0,0,8,19.0,0,1.0,14.0,18.0,-4.0,-0.31,0.6,14.4,15.3,-0.9,-0.07,0.04,Matches
Alois Oroz,hr CRO,DF,22-159,10,812.0,81.0,33.4,9.0,9,82.0,6,1,72.0,3,0.9,12.0,15.0,-3.0,-0.33,0.45,9.8,11.8,-2.0,-0.22,-0.2,Matches
Daan Reiziger,nl NED,GK,21-292,8,576.0,72.0,23.7,6.4,6,90.0,6,2,18.0,19,1.5,11.0,11.0,0.0,0.0,0.83,8.1,9.5,-1.4,-0.22,-0.17,Matches
Francisco Reis Ferreira,pt POR,DF,26-011,9,556.0,62.0,22.9,6.2,6,77.0,3,3,31.0,5,0.56,7.0,20.0,-13.0,-2.1,-1.91,7.6,7.6,0.0,0.0,0.12,Matches
Marco van Ginkel,nl NED,"MF,FW",30-126,6,522.0,87.0,21.5,5.8,6,87.0,4,0,,2,0.67,5.0,7.0,-2.0,-0.34,0.36,4.9,7.5,-2.6,-0.45,-0.46,Matches
Nicolas Isimat-Mirin,fr FRA,DF,31-142,9,517.0,57.0,21.3,5.7,6,78.0,5,3,16.0,0,1.0,4.0,7.0,-3.0,-0.52,0.14,6.0,6.8,-0.8,-0.14,-0.06,Matches
Nikolai Baden Frederiksen,dk DEN,FW,22-323,13,525.0,40.0,21.6,5.8,5,79.0,1,8,16.0,5,0.38,8.0,19.0,-11.0,-1.89,-1.6,9.7,7.0,2.7,0.46,0.71,Matches
Romaric Yapi,fr FRA,"FW,DF",22-267,15,344.0,23.0,14.2,3.8,3,66.0,0,12,12.0,9,1.13,7.0,7.0,0.0,0.0,0.73,5.6,7.1,-1.5,-0.39,-0.35,Matches
Toni Domgjoni,xk KVX,MF,24-214,6,298.0,50.0,12.3,3.3,3,76.0,1,3,24.0,20,0.5,3.0,12.0,-9.0,-2.72,-2.38,4.0,4.5,-0.5,-0.15,-0.06,Matches
Mitchell Dijks,nl NED,DF,30-056,6,297.0,50.0,12.2,3.3,3,76.0,0,3,23.0,6,1.0,0.0,2.0,-2.0,-0.61,0.03,4.6,3.4,1.2,0.37,0.52,Matches
Mohamed Sankoh,nl NED,"FW,MF",19-172,15,411.0,27.0,16.9,4.6,2,68.0,0,13,21.0,12,0.8,5.0,13.0,-8.0,-1.75,-1.35,6.6,7.9,-1.3,-0.29,-0.24,Matches
Jeroen Houwen,nl NED,GK,27-047,2,180.0,90.0,7.4,2.0,2,90.0,2,0,,24,0.0,3.0,8.0,-5.0,-2.5,-2.02,2.6,4.0,-1.5,-0.73,-0.69,Matches
Tomáš Hájek,cz CZE,"DF,FW",31-126,5,153.0,31.0,6.3,1.7,2,50.0,0,3,18.0,21,1.0,4.0,3.0,1.0,0.59,1.3,2.3,1.8,0.5,0.31,0.43,Matches
Simon Van Duivenbooden,nl NED,FW,20-330,8,163.0,20.0,6.7,1.8,1,72.0,0,7,13.0,15,0.63,1.0,2.0,-1.0,-0.55,0.08,2.8,1.6,1.2,0.68,0.83,Matches
Thomas Buitink,nl NED,"FW,DF",22-296,8,127.0,16.0,5.2,1.4,1,54.0,0,7,10.0,5,1.0,0.0,4.0,-4.0,-2.83,-2.33,2.1,2.4,-0.3,-0.18,-0.1,Matches
Davy Pröpper,nl NED,MF,31-216,2,94.0,47.0,3.9,1.0,1,69.0,0,1,25.0,0,2.0,2.0,1.0,1.0,0.96,1.65,2.2,0.7,1.4,1.38,1.53,Matches
Miliano Jonathans,nl NED,"FW,MF",19-001,8,90.0,11.0,3.7,1.0,0,,0,8,11.0,8,0.5,1.0,2.0,-1.0,-1.0,-0.38,2.7,1.2,1.5,1.46,1.61,Matches
Daan Huisman,nl NED,MF,20-254,2,40.0,20.0,1.6,0.4,0,,0,2,20.0,2,0.0,0.0,2.0,-2.0,-4.5,-3.94,0.0,1.4,-1.4,-3.14,-3.1,Matches
Gyan de Regt,nl NED,"FW,MF",20-235,2,9.0,5.0,0.4,0.1,0,,0,2,5.0,15,0.5,0.0,0.0,0.0,0.0,0.63,0.1,0.1,0.0,0.33,0.42,Matches
Nigel van Haveren,nl NED,GK,19-235,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Markus Schubert,de GER,GK,24-298,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,24.0,27,2430.0,90.0,100.0,27.0,297,83.0,184,109,19.0,191,0.89,30.0,47.0,-17.0,-0.63,,31.9,34.4,-2.5,-0.09,,
Opponent Total,,,26.0,27,2430.0,90.0,100.0,27.0,297,83.0,184,109,19.0,170,1.78,47.0,30.0,17.0,0.63,,34.4,31.9,2.5,0.09,,
