Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Matúš Bero,sk SVK,"MF,FW",27-194,24.0,4,47,17,36.2,1.96,0.71,0.06,0.18,18.4,0,1,1,4.7,4.0,0.09,-0.7,-1.0,Matches
Maximilian Wittek,de GER,DF,27-210,23.2,2,60,17,28.3,2.59,0.73,0.03,0.12,25.2,10,0,0,2.5,2.5,0.04,-0.5,-0.5,Matches
Melle Meulensteen,nl NED,"DF,MF",23-258,21.1,0,18,4,22.2,0.85,0.19,0.0,0.0,15.0,0,0,0,1.6,1.6,0.1,-1.6,-1.6,Matches
Carlens Arcus,ht HAI,DF,26-264,20.9,1,14,5,35.7,0.67,0.24,0.07,0.2,23.1,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Ryan Flamingo,nl NED,"DF,MF",20-078,21.7,2,23,3,13.0,1.06,0.14,0.09,0.67,11.1,0,0,0,1.9,1.9,0.08,0.1,0.1,Matches
Sondre Tronstad,no NOR,MF,27-205,18.0,1,15,4,26.7,0.83,0.22,0.07,0.25,21.2,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Million Manhoef,nl NED,"FW,MF",21-075,17.8,6,47,21,44.7,2.65,1.18,0.13,0.29,18.5,3,0,0,4.4,4.4,0.09,1.6,1.6,Matches
Kjell Scherpen,nl NED,GK,23-055,16.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kacper Kozłowski,pl POL,"MF,FW",19-154,15.2,1,19,7,36.8,1.25,0.46,0.05,0.14,20.0,0,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Bartosz Bialek,pl POL,FW,21-128,13.4,3,27,6,22.2,2.01,0.45,0.11,0.5,13.7,0,0,0,3.7,3.7,0.14,-0.7,-0.7,Matches
Gabriel Vidovic,hr CRO,"FW,MF",19-108,12.4,3,15,7,46.7,1.21,0.57,0.2,0.43,15.8,0,0,0,1.1,1.1,0.07,1.9,1.9,Matches
Enzo Cornelisse,nl NED,DF,20-077,13.2,0,7,1,14.3,0.53,0.08,0.0,0.0,9.3,0,0,0,1.0,1.0,0.15,-1.0,-1.0,Matches
Alois Oroz,hr CRO,DF,22-141,7.5,1,5,1,20.0,0.66,0.13,0.2,1.0,9.6,0,0,0,0.8,0.8,0.15,0.2,0.2,Matches
Daan Reiziger,nl NED,GK,21-274,6.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Francisco Reis Ferreira,pt POR,DF,25-358,6.2,0,5,2,40.0,0.81,0.32,0.0,0.0,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Nikolai Baden Frederiksen,dk DEN,FW,22-305,5.8,2,25,8,32.0,4.29,1.37,0.08,0.25,22.8,7,0,0,2.1,2.1,0.08,-0.1,-0.1,Matches
Marco van Ginkel,nl NED,MF,30-108,3.8,1,7,1,14.3,1.84,0.26,0.14,1.0,22.0,2,0,0,0.5,0.5,0.07,0.5,0.5,Matches
Nicolas Isimat-Mirin,fr FRA,DF,31-124,3.7,0,3,0,0.0,0.8,0.0,0.0,,13.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Romaric Yapi,fr FRA,"FW,DF",22-249,3.8,0,6,3,50.0,1.57,0.78,0.0,0.0,12.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Toni Domgjoni,xk KVX,MF,24-196,3.3,0,5,1,20.0,1.51,0.3,0.0,0.0,16.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Matches
Mitchell Dijks,nl NED,DF,30-038,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohamed Sankoh,nl NED,"FW,MF",19-154,4.6,1,12,5,41.7,2.63,1.09,0.08,0.2,12.1,0,0,0,2.3,2.3,0.19,-1.3,-1.3,Matches
Jeroen Houwen,nl NED,GK,27-029,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tomáš Hájek,cz CZE,"DF,FW",31-108,1.7,0,1,0,0.0,0.59,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Simon Van Duivenbooden,nl NED,FW,20-312,1.5,1,2,1,50.0,1.3,0.65,0.5,1.0,12.0,0,0,0,0.2,0.2,0.09,0.8,0.8,Matches
Thomas Buitink,nl NED,"FW,DF",22-278,1.4,0,1,0,0.0,0.71,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
