Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Alex Bangura,sl SLE,DF,23-267,24,23,2042.0,22.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.5,0.5,3.3,3.8,76.0,64.0,92.0,0.04,0.09,0.13,0.04,0.13,0.02,0.15,0.17,0.02,0.17,Matches
Mitchell Paulissen,nl NED,MF,29-350,25,21,1801.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,2.3,4.0,44.0,87.0,59.0,0.1,0.0,0.1,0.1,0.1,0.08,0.12,0.2,0.08,0.2,Matches
Daniël van Kaam,nl NED,MF,22-287,21,20,1774.0,19.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,1.7,36.0,64.0,47.0,0.05,0.05,0.1,0.05,0.1,0.04,0.05,0.09,0.04,0.09,Matches
Leon Bergsma,nl NED,DF,26-071,23,20,1750.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,0.0,1.3,20.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.06,0.07,Matches
Mees Hoedemakers,nl NED,MF,25-047,22,19,1631.0,18.1,3.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,1.6,1.6,1.5,3.1,31.0,118.0,29.0,0.17,0.0,0.17,0.17,0.17,0.09,0.08,0.17,0.09,0.17,Matches
Marco Tol,nl NED,DF,24-346,19,19,1546.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,6.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Doke Schmidt,nl NED,DF,30-364,20,18,1485.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.3,0.4,13.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
João Virgínia,pt POR,GK,23-178,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Floris Smand,nl NED,DF,20-076,17,16,1333.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Silvester van der Water,nl NED,"FW,MF",26-188,20,15,1111.0,12.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,1.7,3.0,27.0,25.0,81.0,0.08,0.0,0.08,0.08,0.08,0.11,0.14,0.25,0.11,0.25,Matches
