Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
16,Excelsior,12,5,1,6,13,22,-9,16,1.33,15.3,20.7,-5.4,-0.45,13,1,1,11,8,38,-30,4,0.31,8.7,28.9,-20.2,-1.55
17,Groningen,12,3,3,6,17,21,-4,12,1.0,14.9,17.8,-2.9,-0.24,13,1,2,10,8,29,-21,5,0.38,9.0,25.7,-16.7,-1.29
18,Cambuur,13,2,0,11,9,25,-16,6,0.46,17.2,21.0,-3.7,-0.29,12,2,4,6,10,20,-10,10,0.83,12.0,24.3,-12.4,-1.03
