Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Kouadio Koné,fr FRA,MF,21-306,23.3,54,2.31,37,0,5,3,6,3,4,0.17,4,0,0,0,0,0,Matches
Christoph Kramer,de GER,MF,32-028,21.7,35,1.61,30,0,2,1,2,0,1,0.05,1,0,0,0,0,0,Matches
Nico Elvedi,ch SUI,DF,26-170,22.5,15,0.67,15,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Marcus Thuram,fr FRA,FW,25-225,22.2,51,2.3,29,0,9,7,3,3,8,0.36,3,0,2,2,1,0,Matches
Jonas Hofmann,de GER,"FW,MF",30-248,21.6,115,5.33,53,49,1,6,6,0,14,0.65,7,4,1,1,1,0,Matches
Joe Scally,us USA,DF,20-078,20.9,30,1.43,23,2,1,1,3,0,3,0.14,2,1,0,0,0,0,Matches
Ramy Bensebaini,dz ALG,DF,27-337,20.8,26,1.25,18,2,1,5,0,0,2,0.1,1,0,0,1,0,0,Matches
Alassane Pléa,fr FRA,FW,30-009,15.5,57,3.68,48,2,2,2,2,1,11,0.71,10,0,1,0,0,0,Matches
Ko Itakura,jp JPN,DF,26-051,14.6,15,1.03,11,0,1,2,1,0,3,0.21,3,0,0,0,0,0,Matches
Lars Stindl,de GER,"FW,MF",34-205,14.2,58,4.08,38,7,2,5,5,1,8,0.56,6,1,0,1,0,0,Matches
Julian Weigl,de GER,MF,27-192,14.0,10,0.71,10,0,0,0,0,0,2,0.14,2,0,0,0,0,0,Matches
Marvin Friedrich,de GER,DF,27-096,10.7,7,0.65,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yann Sommer,ch SUI,GK,34-092,10.0,2,0.2,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,26-003,8.5,21,2.48,19,0,1,1,0,0,2,0.24,2,0,0,0,0,0,Matches
Jonas Omlin,ch SUI,GK,29-068,7.3,2,0.27,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tobias Sippel,de GER,GK,34-362,5.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luca Netz,de GER,DF,19-308,4.6,6,1.3,5,1,0,0,0,0,2,0.43,1,1,0,0,0,0,Matches
Stefan Lainer,at AUT,DF,30-204,3.8,2,0.53,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hannes Wolf,at AUT,FW,23-337,3.8,8,2.09,6,0,1,1,0,0,1,0.26,1,0,0,0,0,0,Matches
Nathan N'Goumou,fr FRA,FW,23-005,3.6,4,1.1,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jan Jakob Olschowsky,de GER,GK,21-121,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tony Jantschke,de GER,"DF,MF",32-346,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick Herrmann,de GER,"FW,MF",32-035,1.7,5,3.02,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Yvandro Borges Sanches,lu LUX,"FW,MF",18-299,0.3,2,6.43,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Semir Telalovic,de GER,"MF,FW",23-086,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rocco Reitz,de GER,MF,20-294,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Oscar Fraulo,dk DEN,MF,19-103,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,25.0,525,21.0,359,67,27,35,28,9,62,2.48,44,7,4,5,2,0,
Opponent Total,,,27.1,25.0,606,24.24,440,50,32,41,30,13,74,2.96,54,3,6,4,6,1,
