Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Yann Sommer,ch SUI,GK,34-110,10.0,14,2,1,0,1,16.7,0.25,3.7,0.37,48,141,34.0,517,52,23.0,28.2,90,24.4,28.6,162,5,3.1,13,1.3,14.6,Matches
Jonas Omlin,ch SUI,GK,29-086,8.3,14,1,0,0,0,11.1,0.27,-2.9,-0.35,37,105,35.2,428,44,20.1,28.2,55,34.5,33.7,126,8,6.3,13,1.56,14.6,Matches
Tobias Sippel,de GER,GK,35-015,5.7,12,1,0,3,0,11.6,0.33,-0.4,-0.08,25,106,23.6,212,23,33.5,32.7,48,72.9,53.1,88,2,2.3,4,0.71,13.1,Matches
Jan Jakob Olschowsky,de GER,GK,21-139,2.0,4,0,0,1,0,5.5,0.4,1.5,0.74,10,30,33.3,78,12,37.2,33.4,13,7.7,22.2,30,2,6.7,3,1.5,14.1,Matches
Squad Total,,,27.5,26.0,44,4,1,4,1,44.8,0.29,1.8,0.07,120,382,31.4,1235,131,24.7,29.3,206,37.4,35.3,406,17,4.2,33,1.27,14.3,
Opponent Total,,,27.2,26.0,40,2,0,8,0,41.3,0.3,1.3,0.05,109,291,37.5,868,105,26.7,30.2,140,42.1,38.8,248,17,6.9,44,1.69,17.6,
