Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Kouadio Koné,fr FRA,MF,21-324,24.3,1,21,11,52.4,0.86,0.45,0.05,0.09,25.0,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Christoph Kramer,de GER,MF,32-046,22.7,0,5,0,0.0,0.22,0.0,0.0,,19.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Nico Elvedi,ch SUI,DF,26-188,23.5,3,15,8,53.3,0.64,0.34,0.2,0.38,10.9,0,0,0,2.2,2.2,0.15,0.8,0.8,Matches
Marcus Thuram,fr FRA,FW,25-243,23.2,12,77,40,51.9,3.32,1.72,0.16,0.3,13.1,0,0,0,13.5,13.5,0.18,-1.5,-1.5,Matches
Jonas Hofmann,de GER,"FW,MF",30-266,22.6,8,31,14,45.2,1.37,0.62,0.26,0.57,19.3,3,0,1,5.1,4.4,0.14,2.9,3.6,Matches
Joe Scally,us USA,DF,20-096,21.9,0,6,1,16.7,0.27,0.05,0.0,0.0,16.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Ramy Bensebaini,dz ALG,DF,27-355,21.8,5,30,9,30.0,1.37,0.41,0.13,0.44,17.1,3,1,1,4.0,3.2,0.11,1.0,0.8,Matches
Ko Itakura,jp JPN,DF,26-069,15.6,0,9,4,44.4,0.58,0.26,0.0,0.0,14.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Alassane Pléa,fr FRA,FW,30-027,15.6,2,24,9,37.5,1.54,0.58,0.04,0.11,18.5,1,1,2,4.7,3.2,0.13,-2.7,-2.2,Matches
Lars Stindl,de GER,"FW,MF",34-223,15.1,5,37,15,40.5,2.45,0.99,0.14,0.33,21.6,1,0,0,3.3,3.3,0.09,1.7,1.7,Matches
Julian Weigl,de GER,MF,27-210,14.0,0,6,0,0.0,0.43,0.0,0.0,,14.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Marvin Friedrich,de GER,DF,27-114,10.7,1,7,3,42.9,0.65,0.28,0.14,0.33,13.5,0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
Yann Sommer,ch SUI,GK,34-110,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Neuhaus,de GER,MF,26-021,9.5,1,18,3,16.7,1.9,0.32,0.06,0.33,19.5,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Jonas Omlin,ch SUI,GK,29-086,8.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tobias Sippel,de GER,GK,35-015,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Netz,de GER,DF,19-326,4.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stefan Lainer,at AUT,DF,30-222,3.8,0,2,0,0.0,0.53,0.0,0.0,,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hannes Wolf,at AUT,FW,23-355,3.8,1,6,3,50.0,1.57,0.78,0.17,0.33,11.6,0,0,0,1.3,1.3,0.22,-0.3,-0.3,Matches
Nathan N'Goumou,fr FRA,FW,23-023,3.7,0,2,1,50.0,0.55,0.27,0.0,0.0,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jan Jakob Olschowsky,de GER,GK,21-139,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tony Jantschke,de GER,"DF,MF",32-364,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick Herrmann,de GER,"FW,MF",32-053,1.7,1,6,2,33.3,3.62,1.21,0.17,0.5,19.7,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Yvandro Borges Sanches,lu LUX,"FW,MF",18-317,0.3,0,1,0,0.0,3.21,0.0,0.0,,34.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Semir Telalovic,de GER,"MF,FW",23-104,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rocco Reitz,de GER,MF,20-312,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Oscar Fraulo,dk DEN,MF,19-121,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.5,26.0,40,303,123,40.6,11.65,4.73,0.13,0.31,17.2,8,2,4,38.8,35.8,0.12,1.2,2.2,
Opponent Total,,,27.2,26.0,43,352,141,40.1,13.54,5.42,0.11,0.28,17.4,13,4,4,38.5,35.3,0.1,4.5,3.7,
