Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
James Tarkowski,eng ENG,DF,30-138,29.0,1713,300,888,757,77,57,1713,8,7,87.5,1,12.5,807,3705,1939,11,2,0,18,5,1001,6,Matches
Alex Iwobi,ng NGA,"MF,FW",26-338,28.5,1487,41,283,718,517,44,1487,81,37,45.7,41,50.6,905,5051,2324,56,48,9,55,33,1005,105,Matches
Jordan Pickford,eng ENG,GK,29-030,28.0,1072,796,1040,33,0,0,1072,0,0,,0,,562,3630,2385,0,0,0,1,1,427,0,Matches
Vitaliy Mykolenko,ua UKR,"DF,MF",23-312,24.0,1369,102,482,588,312,22,1369,24,11,45.8,13,54.2,578,2560,1339,30,29,6,25,8,691,59,Matches
Amadou Onana,be BEL,MF,21-233,23.9,1129,49,250,641,254,45,1129,48,15,31.3,22,45.8,586,2916,1226,24,26,4,42,16,747,42,Matches
Demarai Gray,eng ENG,"FW,MF",26-282,23.3,1026,17,94,385,562,90,1024,76,27,35.5,34,44.7,628,4548,2199,80,50,43,73,55,686,164,Matches
Idrissa Gana Gueye,sn SEN,MF,33-192,20.9,1200,51,345,698,171,9,1200,27,15,55.6,6,22.2,654,3231,1537,23,21,3,25,15,670,13,Matches
Conor Coady,eng ENG,DF,30-040,21.9,1299,224,753,525,29,10,1299,3,0,0.0,2,66.7,842,3969,2350,4,4,0,6,2,934,1,Matches
Dwight McNeil,eng ENG,"FW,MF",23-135,18.8,903,30,166,339,413,39,903,71,33,46.5,35,49.3,493,3394,1254,50,25,11,37,28,534,92,Matches
Séamus Coleman,ie IRL,DF,34-177,17.0,887,73,317,368,208,19,887,30,12,40.0,15,50.0,409,1848,839,13,10,3,26,6,431,29,Matches
Anthony Gordon,eng ENG,FW,22-041,12.2,464,13,87,165,218,47,464,45,11,24.4,29,64.4,252,1875,704,28,23,13,32,23,290,67,Matches
Abdoulaye Doucouré,ml MLI,MF,30-095,11.0,501,12,111,236,163,30,501,22,13,59.1,7,31.8,272,1232,645,16,11,5,14,7,311,36,Matches
Nathan Patterson,sct SCO,"DF,MF",21-172,11.0,661,49,233,240,195,16,661,20,9,45.0,10,50.0,270,1600,655,13,11,2,19,9,344,42,Matches
Neal Maupay,fr FRA,FW,26-235,10.5,327,1,22,148,161,43,327,12,4,33.3,8,66.7,184,741,250,7,6,3,37,15,242,52,Matches
Dominic Calvert-Lewin,eng ENG,FW,26-021,8.1,225,6,17,99,115,36,225,18,10,55.6,6,33.3,115,610,223,11,5,8,24,11,176,30,Matches
Ben Godfrey,eng ENG,DF,25-081,6.7,303,39,133,133,42,5,303,6,2,33.3,2,33.3,131,659,323,5,5,0,9,0,123,4,Matches
Michael Keane,eng ENG,DF,30-085,5.3,219,40,121,77,22,14,219,2,1,50.0,0,0.0,93,421,222,0,1,0,5,0,98,1,Matches
Tom Davies,eng ENG,MF,24-280,5.4,283,12,70,163,52,14,283,5,2,40.0,3,60.0,132,546,247,2,1,0,15,3,182,11,Matches
Mason Holgate,eng ENG,"DF,MF",26-166,4.1,211,30,96,104,11,4,211,3,3,100.0,0,0.0,81,373,248,4,2,0,3,0,115,2,Matches
Yerry Mina,co COL,DF,28-195,2.6,207,25,92,107,9,3,207,0,0,,0,,120,603,328,1,1,0,3,0,141,1,Matches
Ellis Simms,eng ENG,FW,22-091,1.4,51,1,1,24,27,5,51,2,2,100.0,0,0.0,25,105,36,1,2,1,3,2,42,11,Matches
Salomón Rondón,ve VEN,FW,33-202,1.2,36,1,2,15,19,4,36,1,1,100.0,0,0.0,16,33,3,0,1,0,1,1,32,7,Matches
Asmir Begović,ba BIH,GK,35-290,1.0,33,31,33,0,0,0,33,0,0,,0,,19,75,47,0,0,0,0,0,13,0,Matches
James Garner,eng ENG,MF,22-024,1.7,107,6,18,61,30,4,107,2,1,50.0,1,50.0,59,320,98,1,3,1,1,1,61,2,Matches
Dele Alli,eng ENG,MF,26-360,0.4,20,0,1,8,11,2,20,1,0,0.0,1,100.0,11,30,3,0,0,0,3,1,14,1,Matches
Isaac Price,nir NIR,MF,19-192,0.4,17,1,5,10,2,0,17,1,1,100.0,0,0.0,10,40,12,1,0,0,1,0,13,0,Matches
Rúben Vinagre,pt POR,"DF,MF",23-362,0.3,31,1,7,16,9,0,31,3,1,33.3,0,0.0,15,98,52,2,1,0,1,1,17,1,Matches
Thomas Cannon,ie IRL,FW,20-099,0.3,8,0,0,2,6,4,8,1,0,0.0,0,0.0,6,34,7,1,0,0,0,0,7,2,Matches
Squad Total,,,27.3,29.0,15789,1951,5667,6660,3635,566,15787,512,218,42.6,236,46.1,8275,44247,21495,384,288,112,479,243,9347,781,
Opponent Total,,,27.2,29.0,19082,1786,5901,8450,4889,771,19077,500,211,42.2,231,46.2,11027,56981,30462,572,386,157,450,314,12756,1285,
