Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Ivan Provedel,it ITA,GK,29-017,27,26,2423.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adam Marušić,me MNE,DF,30-168,26,25,2277.0,25.3,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,1.1,1.7,36.0,97.0,38.0,0.0,0.08,0.08,0.0,0.08,0.03,0.04,0.07,0.03,0.07,Matches
Felipe Anderson,br BRA,FW,29-353,27,25,2105.0,23.4,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,4.8,4.8,4.0,8.8,60.0,83.0,167.0,0.26,0.09,0.34,0.26,0.34,0.2,0.17,0.38,0.2,0.38,Matches
Sergej Milinković-Savić,rs SRB,MF,28-035,25,24,2100.0,23.3,4.0,8.0,12.0,4.0,0.0,0.0,7.0,0.0,3.0,3.0,6.4,9.4,38.0,123.0,88.0,0.17,0.34,0.51,0.17,0.51,0.13,0.27,0.4,0.13,0.4,Matches
Alessio Romagnoli,it ITA,DF,28-081,24,23,2042.0,22.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,3.0,41.0,2.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,Matches
Mattia Zaccagni,it ITA,FW,27-291,24,23,1892.0,21.0,9.0,4.0,13.0,8.0,1.0,1.0,6.0,0.0,5.5,4.7,2.2,6.9,74.0,52.0,187.0,0.43,0.19,0.62,0.38,0.57,0.26,0.1,0.37,0.23,0.33,Matches
Danilo Cataldi,it ITA,MF,28-240,24,22,1635.0,18.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.2,8.0,76.0,13.0,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06,Matches
Nicolò Casale,it ITA,DF,25-048,19,19,1675.0,18.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.3,0.9,9.0,54.0,3.0,0.05,0.05,0.11,0.05,0.11,0.03,0.02,0.05,0.03,0.05,Matches
Ciro Immobile,it ITA,FW,33-042,20,18,1452.0,16.1,9.0,3.0,12.0,7.0,2.0,3.0,3.0,0.0,9.7,7.4,1.2,8.6,28.0,31.0,120.0,0.56,0.19,0.74,0.43,0.62,0.6,0.07,0.68,0.46,0.53,Matches
Manuel Lazzari,it ITA,DF,29-125,20,17,1391.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.5,0.7,61.0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,Matches
Luis Alberto,es ESP,MF,30-187,24,16,1473.0,16.4,5.0,3.0,8.0,4.0,1.0,2.0,2.0,0.0,3.5,1.8,3.3,5.1,46.0,149.0,60.0,0.31,0.18,0.49,0.24,0.43,0.21,0.2,0.42,0.11,0.31,Matches
Pedro,es ESP,FW,35-249,25,13,1451.0,16.1,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,1.5,4.2,52.0,42.0,116.0,0.19,0.12,0.31,0.19,0.31,0.17,0.09,0.26,0.17,0.26,Matches
Matías Vecino,uy URU,MF,31-222,24,12,1262.0,14.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.1,2.1,0.1,2.3,20.0,72.0,16.0,0.14,0.0,0.14,0.14,0.14,0.15,0.01,0.16,0.15,0.16,Matches
Elseid Hysaj,al ALB,DF,29-042,23,12,1169.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.8,0.9,24.0,56.0,37.0,0.0,0.08,0.08,0.0,0.08,0.01,0.06,0.07,0.01,0.07,Matches
Patric,es ESP,DF,29-351,14,12,1075.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches
Toma Bašić,hr CRO,MF,26-129,18,4,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.3,0.8,11.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Marcos Antônio,br BRA,MF,22-294,11,3,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Cancellieri,it ITA,FW,21-050,18,1,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,0.8,14.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.29,0.14,0.29,Matches
Luka Romero,ar ARG,FW,18-136,6,1,151.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,0.9,4.0,4.0,21.0,0.6,0.0,0.6,0.6,0.6,0.52,0.04,0.55,0.52,0.55,Matches
Luís Maximiano,pt POR,GK,24-088,1,1,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Gila,es ESP,DF,22-217,4,0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ștefan Radu,ro ROU,DF,36-163,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Marius Adamonis,lt LTU,GK,25-325,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Djavan Anderson,nl NED,"DF,MF",27-347,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marco Bertini,it ITA,MF,20-239,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mohamed Fares,dz ALG,"DF,FW",27-047,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Romano Floriani,it ITA,DF,20-066,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dimitrije Kamenović,rs SRB,DF,22-261,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Federico Magro,it ITA,GK,18-083,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Raúl Moro,es ESP,FW,20-119,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luca Pellegrini,it ITA,"DF,MF",24-027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.3,27,297,2430.0,27.0,41.0,27.0,68.0,37.0,4.0,6.0,57.0,2.0,34.8,30.1,23.2,53.3,489.0,982.0,974.0,1.52,1.0,2.52,1.37,2.37,1.29,0.86,2.15,1.12,1.98,
