Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
4,Monaco,14,7,2,5,29,23,6,23,1.64,24.4,21.2,3.2,0.23,14,9,4,1,28,14,14,31,2.21,23.1,16.3,6.8,0.49
5,Rennes,15,11,0,4,30,12,18,33,2.2,22.9,15.0,7.9,0.53,14,4,5,5,17,18,-1,17,1.21,21.7,21.6,0.1,0.0
6,Lille,14,8,4,2,28,21,7,28,2.0,27.5,14.7,12.8,0.92,14,6,3,5,23,15,8,21,1.5,23.9,17.5,6.4,0.46
7,Nice,14,5,6,3,18,12,6,21,1.5,19.6,14.4,5.2,0.37,14,6,5,3,19,13,6,23,1.64,19.3,17.0,2.3,0.16
8,Lorient,14,7,3,4,21,15,6,24,1.71,19.3,17.3,2.0,0.14,14,5,5,4,20,22,-2,20,1.43,15.6,25.8,-10.2,-0.73
