Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Jonathan David,ca CAN,FW,23-064,27,2283.0,85.0,90.6,25.4,26,87.0,15,1,22.0,0,1.78,47.0,34.0,13.0,0.51,-0.25,46.3,28.8,17.6,0.69,0.06,Matches
Angel Gomes,eng ENG,MF,22-200,27,2115.0,78.0,83.9,23.5,26,80.0,8,1,26.0,0,1.7,41.0,30.0,11.0,0.47,-0.42,41.3,27.2,14.1,0.6,-0.54,Matches
Benjamin André,fr FRA,MF,32-228,25,2206.0,88.0,87.5,24.5,25,88.0,22,0,,0,1.72,45.0,29.0,16.0,0.65,0.94,45.4,26.6,18.8,0.77,0.63,Matches
Tiago Djaló,pt POR,DF,22-344,25,2017.0,81.0,80.0,22.4,24,83.0,18,1,20.0,0,1.68,41.0,24.0,17.0,0.76,1.12,41.6,22.2,19.4,0.86,0.89,Matches
Lucas Chevalier,fr FRA,GK,21-133,22,1980.0,90.0,78.6,22.0,22,90.0,22,0,,6,1.77,38.0,23.0,15.0,0.68,0.68,41.1,23.5,17.6,0.8,0.52,Matches
Jonathan Bamba,fr FRA,FW,26-358,24,1976.0,82.0,78.4,22.0,22,88.0,17,2,24.0,0,1.75,42.0,34.0,8.0,0.36,-0.79,39.3,27.1,12.3,0.56,-0.59,Matches
Bafodé Diakité,fr FRA,DF,22-072,24,1962.0,82.0,77.9,21.8,22,86.0,18,2,31.0,0,1.71,35.0,27.0,8.0,0.37,-0.76,38.9,25.8,13.1,0.6,-0.39,Matches
José Fonte,pt POR,DF,39-087,23,1872.0,81.0,74.3,20.8,22,84.0,20,1,14.0,1,1.65,32.0,23.0,9.0,0.43,-0.4,36.7,25.6,11.1,0.54,-0.59,Matches
Rémy Cabella,fr FRA,"MF,FW",33-011,22,1722.0,78.0,68.3,19.1,19,85.0,11,3,33.0,1,1.82,34.0,19.0,15.0,0.78,0.78,37.3,17.5,19.8,1.03,1.1,Matches
Ismaily,br BRA,DF,33-067,18,1449.0,81.0,57.5,16.1,17,83.0,13,1,45.0,1,1.56,24.0,21.0,3.0,0.19,-0.82,25.9,19.1,6.8,0.42,-0.62,Matches
André Gomes,pt POR,MF,29-232,20,1212.0,61.0,48.1,13.5,13,82.0,8,7,21.0,0,1.8,28.0,16.0,12.0,0.89,0.68,24.9,14.2,10.7,0.79,0.2,Matches
Timothy Weah,us USA,"DF,FW",23-025,19,1181.0,62.0,46.9,13.1,12,86.0,7,7,22.0,1,1.89,25.0,12.0,13.0,0.99,0.86,24.7,12.6,12.1,0.92,0.43,Matches
Adam Ounas,dz ALG,FW,26-128,15,870.0,58.0,34.5,9.7,10,70.0,2,5,35.0,0,1.87,14.0,13.0,1.0,0.1,-0.66,17.4,11.3,6.1,0.63,-0.09,Matches
Edon Zhegrova,xk KVX,"FW,DF",23-353,16,742.0,46.0,29.4,8.2,8,69.0,1,8,24.0,8,2.06,19.0,8.0,11.0,1.33,1.13,15.9,8.2,7.7,0.93,0.34,Matches
Alexsandro Ribeiro,br BRA,DF,23-222,12,802.0,67.0,31.8,8.9,7,87.0,6,5,38.0,15,1.83,19.0,18.0,1.0,0.11,-0.62,17.5,11.8,5.6,0.63,-0.08,Matches
Leny Yoro,fr FRA,DF,17-126,9,587.0,65.0,23.3,6.5,6,83.0,4,3,30.0,13,1.89,16.0,11.0,5.0,0.77,0.3,13.3,9.0,4.3,0.67,-0.03,Matches
Leonardo César Jardim,br BRA,GK,27-364,6,540.0,90.0,21.4,6.0,6,90.0,6,0,,12,1.67,13.0,13.0,0.0,0.0,-0.68,,,,,,Matches
Mohamed Lamine Bayo,gn GUI,"FW,MF",24-288,19,489.0,26.0,19.4,5.4,5,78.0,1,14,7.0,6,1.79,13.0,5.0,8.0,1.47,1.16,12.0,6.9,5.2,0.95,0.33,Matches
Gabriel Gudmundsson,se SWE,"DF,FW",23-324,11,434.0,39.0,17.2,4.8,4,82.0,3,7,15.0,4,1.36,9.0,12.0,-3.0,-0.62,-1.4,8.6,8.8,-0.1,-0.03,-0.87,Matches
Akim Zedadka,dz ALG,"DF,MF",27-293,8,354.0,44.0,14.0,3.9,4,78.0,2,4,11.0,7,1.63,9.0,6.0,3.0,0.76,0.26,9.1,5.8,3.3,0.83,0.17,Matches
