Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jonathan David,ca CAN,FW,23-079,25.4,507.0,620.0,81.8,7065.0,1555.0,301.0,353.0,85.3,152.0,180.0,84.4,22.0,23.0,95.7,4,4.6,3.5,-0.6,37.0,39.0,20.0,2.0,57.0,Matches
Angel Gomes,eng ENG,MF,22-215,23.5,1107.0,1298.0,85.3,18867.0,4852.0,508.0,561.0,90.6,450.0,497.0,90.5,106.0,174.0,60.9,4,2.5,2.2,1.5,28.0,122.0,19.0,0.0,115.0,Matches
Benjamin André,fr FRA,MF,32-243,24.5,1464.0,1734.0,84.4,26321.0,8511.0,636.0,724.0,87.8,585.0,659.0,88.8,185.0,246.0,75.2,1,1.7,1.8,-0.7,19.0,227.0,19.0,0.0,234.0,Matches
Tiago Djaló,pt POR,DF,22-359,22.4,1481.0,1599.0,92.6,25798.0,8970.0,629.0,666.0,94.4,696.0,724.0,96.1,119.0,152.0,78.3,0,0.1,0.3,-0.1,2.0,72.0,0.0,0.0,70.0,Matches
Lucas Chevalier,fr FRA,GK,21-148,22.0,547.0,700.0,78.1,12117.0,8090.0,160.0,161.0,99.4,287.0,292.0,98.3,97.0,242.0,40.1,0,0.3,0.2,-0.3,1.0,10.0,0.0,0.0,0.0,Matches
Jonathan Bamba,fr FRA,FW,27-008,22.0,801.0,1004.0,79.8,11323.0,3157.0,486.0,564.0,86.2,234.0,276.0,84.8,37.0,66.0,56.1,5,4.8,4.7,0.2,35.0,61.0,43.0,7.0,113.0,Matches
Bafodé Diakité,fr FRA,DF,22-087,21.8,1238.0,1416.0,87.4,19671.0,6009.0,597.0,652.0,91.6,547.0,612.0,89.4,64.0,94.0,68.1,0,0.6,0.8,-0.6,6.0,90.0,11.0,2.0,124.0,Matches
José Fonte,pt POR,DF,39-102,20.8,1265.0,1408.0,89.8,23677.0,8294.0,481.0,507.0,94.9,628.0,676.0,92.9,133.0,194.0,68.6,0,0.4,0.7,-0.4,4.0,63.0,0.0,0.0,61.0,Matches
Rémy Cabella,fr FRA,"MF,FW",33-026,19.1,972.0,1219.0,79.7,14414.0,4896.0,533.0,599.0,89.0,322.0,401.0,80.3,58.0,111.0,52.3,6,6.8,7.3,-0.8,65.0,120.0,52.0,8.0,166.0,Matches
Ismaily,br BRA,DF,33-082,16.1,774.0,958.0,80.8,10768.0,3684.0,476.0,549.0,86.7,251.0,301.0,83.4,21.0,46.0,45.7,1,2.3,2.0,-1.3,18.0,58.0,12.0,1.0,81.0,Matches
André Gomes,pt POR,MF,29-247,13.5,822.0,951.0,86.4,14119.0,4200.0,378.0,417.0,90.6,342.0,367.0,93.2,78.0,117.0,66.7,2,1.1,1.3,0.9,13.0,99.0,13.0,1.0,117.0,Matches
Timothy Weah,us USA,"DF,FW",23-040,13.1,567.0,680.0,83.4,8977.0,2539.0,294.0,328.0,89.6,215.0,244.0,88.1,39.0,60.0,65.0,2,1.4,1.8,0.6,12.0,41.0,21.0,8.0,59.0,Matches
Adam Ounas,dz ALG,FW,26-143,9.7,312.0,448.0,69.6,5649.0,1799.0,144.0,174.0,82.8,122.0,180.0,67.8,39.0,68.0,57.4,1,2.5,2.5,-1.5,23.0,28.0,26.0,3.0,54.0,Matches
Edon Zhegrova,xk KVX,"FW,DF",24-003,8.2,305.0,400.0,76.3,4472.0,1392.0,179.0,211.0,84.8,96.0,126.0,76.2,20.0,36.0,55.6,4,2.6,3.1,1.4,20.0,12.0,19.0,5.0,31.0,Matches
Alexsandro Ribeiro,br BRA,DF,23-237,8.9,556.0,618.0,90.0,9858.0,3951.0,224.0,235.0,95.3,278.0,302.0,92.1,39.0,59.0,66.1,0,0.0,0.1,0.0,0.0,25.0,0.0,0.0,39.0,Matches
Leny Yoro,fr FRA,DF,17-141,6.5,375.0,417.0,89.9,7193.0,1966.0,121.0,129.0,93.8,201.0,216.0,93.1,45.0,62.0,72.6,0,0.0,0.1,0.0,1.0,8.0,0.0,0.0,11.0,Matches
Leonardo César Jardim,br BRA,GK,28-014,6.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Mohamed Lamine Bayo,gn GUI,"FW,MF",24-303,5.4,58.0,99.0,58.6,659.0,161.0,34.0,54.0,63.0,11.0,23.0,47.8,2.0,2.0,100.0,0,1.5,1.5,-1.5,9.0,2.0,1.0,0.0,4.0,Matches
Gabriel Gudmundsson,se SWE,"DF,FW",23-339,4.8,172.0,218.0,78.9,2944.0,755.0,75.0,88.0,85.2,78.0,94.0,83.0,13.0,26.0,50.0,0,0.3,0.5,-0.3,6.0,11.0,3.0,3.0,10.0,Matches
Akim Zedadka,dz ALG,"DF,MF",27-308,3.9,185.0,222.0,83.3,3038.0,815.0,79.0,89.0,88.8,85.0,97.0,87.6,10.0,21.0,47.6,0,0.5,0.8,-0.5,5.0,8.0,7.0,1.0,15.0,Matches
Carlos Baleba,cm CMR,MF,19-090,3.2,169.0,202.0,83.7,3357.0,538.0,66.0,75.0,88.0,69.0,80.0,86.3,29.0,34.0,85.3,0,0.1,0.1,-0.1,2.0,23.0,1.0,0.0,21.0,Matches
Yusuf Yazıcı,tr TUR,MF,26-064,2.2,73.0,96.0,76.0,1236.0,449.0,41.0,47.0,87.2,23.0,31.0,74.2,8.0,15.0,53.3,1,0.6,0.2,0.4,8.0,9.0,6.0,1.0,17.0,Matches
Alan Virginius,fr FRA,FW,20-090,2.6,49.0,62.0,79.0,689.0,173.0,25.0,30.0,83.3,19.0,20.0,95.0,1.0,2.0,50.0,0,0.0,0.2,0.0,1.0,6.0,3.0,0.0,9.0,Matches
Jonas Martin,fr FRA,MF,32-359,2.1,163.0,187.0,87.2,2817.0,723.0,84.0,94.0,89.4,50.0,59.0,84.7,22.0,27.0,81.5,0,0.0,0.1,0.0,1.0,17.0,1.0,0.0,17.0,Matches
Simon Ramet,fr FRA,DF,20-021,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.7,28.0,14084.0,16710.0,84.3,237511.0,79348.0,6592.0,7348.0,89.7,5805.0,6521.0,89.0,1202.0,1923.0,62.5,31,34.6,35.9,-3.6,316.0,1151.0,277.0,42.0,1425.0,
Opponent Total,,,27.0,28.0,8832.0,11471.0,77.0,163483.0,61993.0,3669.0,4339.0,84.6,3787.0,4473.0,84.7,1081.0,1995.0,54.2,23,22.6,18.4,0.4,186.0,593.0,148.0,39.0,823.0,
