Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Cláudio Winck,br BRA,"DF,MF",28-338,23.5,1221.0,902.0,312.0,49.0,1.0,9.0,90,256.0,7.0,1.0,3.0,0.0,805.0,7.0,37.0,Matches
Xadas,pt POR,"MF,FW",25-107,18.5,726.0,596.0,127.0,45.0,4.0,12.0,110,4.0,78.0,34.0,22.0,1.0,532.0,3.0,10.0,Matches
André Vidigal,pt POR,"FW,MF",24-214,20.6,490.0,455.0,31.0,1.0,2.0,2.0,56,23.0,1.0,1.0,0.0,0.0,341.0,4.0,24.0,Matches
Vitor Costa,br BRA,"DF,MF",28-261,17.9,964.0,737.0,221.0,18.0,2.0,4.0,50,201.0,2.0,0.0,1.0,0.0,723.0,6.0,29.0,Matches
Zainadine Júnior,mz MOZ,DF,34-268,14.1,721.0,683.0,38.0,37.0,0.0,6.0,0,1.0,0.0,0.0,0.0,0.0,600.0,0.0,10.0,Matches
Diogo Mendes,pt POR,MF,25-054,10.5,362.0,344.0,16.0,16.0,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,297.0,2.0,4.0,Matches
Léo Andrade,br BRA,DF,24-335,11.8,516.0,457.0,58.0,21.0,0.0,1.0,3,29.0,0.0,0.0,0.0,0.0,415.0,1.0,7.0,Matches
João Afonso Crispim,br BRA,"MF,DF",28-038,11.2,471.0,453.0,16.0,15.0,1.0,5.0,1,1.0,0.0,0.0,0.0,0.0,383.0,2.0,8.0,Matches
Stefano Beltrame,it ITA,MF,30-039,11.1,377.0,341.0,35.0,23.0,1.0,2.0,31,0.0,11.0,2.0,5.0,0.0,276.0,1.0,7.0,Matches
Matheus Costa,br BRA,DF,28-052,9.7,441.0,426.0,13.0,13.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,367.0,2.0,3.0,Matches
Moises Castillo,co COL,DF,21-299,11.4,489.0,465.0,22.0,21.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,390.0,2.0,9.0,Matches
Diederrick Joel,cm CMR,FW,29-103,10.5,212.0,178.0,32.0,0.0,0.0,0.0,7,2.0,0.0,0.0,0.0,0.0,146.0,2.0,9.0,Matches
Pablo Moreno,es ESP,"FW,MF",20-320,7.7,189.0,162.0,26.0,4.0,0.0,2.0,14,1.0,10.0,7.0,0.0,0.0,154.0,1.0,3.0,Matches
João Miguel Macedo Silva,pt POR,GK,27-346,8.0,279.0,167.0,111.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,Matches
