Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Cláudio Winck,br BRA,"DF,MF",28-353,25,25,2199.0,24.4,4.0,1.0,5.0,1.0,3.0,3.0,3.0,0.0,4.0,1.7,1.7,3.4,72.0,121.0,116.0,0.16,0.04,0.2,0.04,0.08,0.16,0.07,0.23,0.07,0.14,Matches
Xadas,pt POR,"MF,FW",25-122,24,23,1757.0,19.5,3.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,3.6,2.8,5.1,8.0,30.0,94.0,83.0,0.15,0.15,0.31,0.15,0.31,0.18,0.26,0.45,0.14,0.41,Matches
André Vidigal,pt POR,"FW,MF",24-229,23,20,1857.0,20.6,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,4.7,4.7,1.0,5.7,58.0,54.0,143.0,0.15,0.0,0.15,0.15,0.15,0.23,0.05,0.28,0.23,0.28,Matches
Vitor Costa,br BRA,DF,28-276,20,20,1702.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,1.2,1.5,37.0,84.0,86.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Zainadine Júnior,mz MOZ,DF,34-283,16,15,1360.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.8,6.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,Matches
Stefano Beltrame,it ITA,MF,30-054,20,13,1056.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.2,15.0,49.0,26.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11,Matches
Diogo Mendes,pt POR,MF,25-069,13,13,949.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.6,8.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,Matches
Léo Andrade,br BRA,DF,24-350,12,12,1063.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.1,0.0,1.2,2.0,22.0,5.0,0.08,0.0,0.08,0.08,0.08,0.11,0.0,0.11,0.1,0.1,Matches
João Afonso Crispim,br BRA,"MF,DF",28-053,17,12,1010.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.2,0.2,0.1,0.3,1.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Matheus Costa,br BRA,DF,28-067,14,11,873.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.1,0.4,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
