Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Cláudio Winck,br BRA,"DF,MF",28-338,23.5,805.0,1221.0,65.9,14405.0,7326.0,364.0,436.0,83.5,339.0,488.0,69.5,82.0,220.0,37.3,1,1.6,2.0,-0.6,25.0,79.0,24.0,7.0,113.0,Matches
Xadas,pt POR,"MF,FW",25-107,18.5,532.0,726.0,73.3,9598.0,3072.0,224.0,262.0,85.5,204.0,248.0,82.3,78.0,170.0,45.9,3,5.0,3.5,-2.0,41.0,62.0,18.0,3.0,88.0,Matches
André Vidigal,pt POR,"FW,MF",24-214,20.6,341.0,490.0,69.6,5340.0,1249.0,173.0,210.0,82.4,116.0,161.0,72.0,28.0,58.0,48.3,0,1.0,1.2,-1.0,19.0,20.0,21.0,7.0,54.0,Matches
Vitor Costa,br BRA,"DF,MF",28-261,17.9,723.0,964.0,75.0,13894.0,5336.0,289.0,345.0,83.8,335.0,408.0,82.1,95.0,167.0,56.9,0,1.2,0.8,-1.2,22.0,65.0,17.0,9.0,76.0,Matches
Zainadine Júnior,mz MOZ,DF,34-268,14.1,600.0,721.0,83.2,13277.0,4756.0,117.0,135.0,86.7,381.0,414.0,92.0,100.0,160.0,62.5,0,0.1,0.1,-0.1,1.0,34.0,2.0,0.0,39.0,Matches
Diogo Mendes,pt POR,MF,25-054,10.5,297.0,362.0,82.0,5271.0,1398.0,128.0,145.0,88.3,136.0,156.0,87.2,24.0,35.0,68.6,0,0.3,0.2,-0.3,6.0,30.0,4.0,1.0,35.0,Matches
Léo Andrade,br BRA,DF,24-335,11.8,415.0,516.0,80.4,8055.0,3783.0,154.0,172.0,89.5,201.0,229.0,87.8,54.0,96.0,56.3,0,0.0,0.1,0.0,1.0,19.0,1.0,0.0,22.0,Matches
João Afonso Crispim,br BRA,"MF,DF",28-038,11.2,383.0,471.0,81.3,7629.0,2110.0,127.0,158.0,80.4,196.0,225.0,87.1,53.0,67.0,79.1,0,0.1,0.2,-0.1,4.0,38.0,1.0,0.0,42.0,Matches
Stefano Beltrame,it ITA,MF,30-039,11.1,276.0,377.0,73.2,4748.0,1204.0,134.0,158.0,84.8,96.0,123.0,78.0,32.0,62.0,51.6,0,0.7,0.4,-0.7,16.0,28.0,6.0,2.0,47.0,Matches
Matheus Costa,br BRA,DF,28-052,9.7,367.0,441.0,83.2,7282.0,2567.0,111.0,124.0,89.5,212.0,230.0,92.2,39.0,73.0,53.4,0,0.1,0.1,-0.1,3.0,19.0,0.0,0.0,20.0,Matches
Moises Castillo,co COL,DF,21-299,11.4,390.0,489.0,79.8,8444.0,2925.0,98.0,118.0,83.1,234.0,265.0,88.3,56.0,86.0,65.1,1,0.1,0.2,0.9,2.0,20.0,0.0,0.0,23.0,Matches
Diederrick Joel,cm CMR,FW,29-103,10.5,146.0,212.0,68.9,2238.0,294.0,72.0,97.0,74.2,58.0,78.0,74.4,6.0,12.0,50.0,0,0.4,0.4,-0.4,8.0,8.0,9.0,1.0,13.0,Matches
Pablo Moreno,es ESP,"FW,MF",20-320,7.7,154.0,189.0,81.5,2448.0,431.0,84.0,97.0,86.6,54.0,62.0,87.1,12.0,21.0,57.1,1,0.7,0.9,0.3,13.0,5.0,2.0,1.0,14.0,Matches
João Miguel Macedo Silva,pt POR,GK,27-346,8.0,161.0,279.0,57.7,5025.0,3829.0,30.0,30.0,100.0,61.0,61.0,100.0,70.0,187.0,37.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Rene Santos,br BRA,"DF,MF",30-332,7.6,318.0,385.0,82.6,7063.0,2463.0,81.0,89.0,91.0,182.0,195.0,93.3,55.0,94.0,58.5,1,0.5,0.1,0.5,5.0,19.0,0.0,0.0,19.0,Matches
Valdemir,br BRA,MF,26-007,5.9,297.0,355.0,83.7,6141.0,2158.0,90.0,103.0,87.4,156.0,166.0,94.0,46.0,72.0,63.9,0,0.3,0.4,-0.3,7.0,59.0,6.0,2.0,50.0,Matches
Matouš Trmal,cz CZE,GK,24-168,6.0,137.0,182.0,75.3,3319.0,2184.0,27.0,27.0,100.0,83.0,83.0,100.0,26.0,71.0,36.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leo Augusto Pereira,br BRA,"MF,FW",22-263,5.3,67.0,114.0,58.8,985.0,197.0,39.0,50.0,78.0,23.0,39.0,59.0,3.0,6.0,50.0,0,0.2,0.3,-0.2,5.0,3.0,3.0,1.0,9.0,Matches
Marcelo Carné,br BRA,GK,33-041,5.0,128.0,174.0,73.6,3309.0,2304.0,20.0,20.0,100.0,73.0,75.0,97.3,34.0,78.0,43.6,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches
Giorgi Makaridze,ge GEO,GK,32-353,5.0,140.0,189.0,74.1,3671.0,2484.0,23.0,23.0,100.0,79.0,83.0,95.2,37.0,81.0,45.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brayan Riascos,co COL,"FW,MF",28-160,4.5,74.0,104.0,71.2,1111.0,206.0,41.0,50.0,82.0,21.0,28.0,75.0,6.0,9.0,66.7,2,1.8,1.3,0.2,12.0,2.0,3.0,1.0,5.0,Matches
