Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Cláudio Winck,br BRA,"DF,MF",28-338,23.5,1512.0,64.0,408.0,689.0,443.0,44.0,1509.0,72.0,26.0,36.1,37.0,51.4,654.0,4359.0,2583.0,68.0,56.0,12.0,41.0,18.0,798.0,114.0,Matches
Xadas,pt POR,"MF,FW",25-107,18.5,924.0,9.0,97.0,422.0,415.0,27.0,923.0,38.0,19.0,50.0,18.0,47.4,450.0,2203.0,1022.0,27.0,29.0,4.0,31.0,15.0,580.0,81.0,Matches
André Vidigal,pt POR,"FW,MF",24-214,20.6,777.0,12.0,81.0,282.0,436.0,50.0,777.0,92.0,24.0,26.1,50.0,54.3,475.0,3468.0,1688.0,58.0,46.0,8.0,58.0,31.0,521.0,143.0,Matches
Vitor Costa,br BRA,"DF,MF",28-261,17.9,1146.0,56.0,368.0,542.0,249.0,14.0,1146.0,29.0,15.0,51.7,9.0,31.0,503.0,2982.0,1680.0,37.0,33.0,3.0,11.0,13.0,587.0,82.0,Matches
Zainadine Júnior,mz MOZ,DF,34-268,14.1,848.0,84.0,462.0,370.0,19.0,13.0,848.0,3.0,2.0,66.7,0.0,0.0,454.0,2106.0,926.0,6.0,2.0,1.0,6.0,0.0,545.0,2.0,Matches
Diogo Mendes,pt POR,MF,25-054,10.5,449.0,13.0,96.0,304.0,54.0,10.0,449.0,9.0,3.0,33.3,4.0,44.4,205.0,940.0,364.0,8.0,7.0,2.0,9.0,6.0,278.0,16.0,Matches
Léo Andrade,br BRA,DF,24-335,11.8,629.0,68.0,357.0,250.0,28.0,11.0,629.0,3.0,1.0,33.3,0.0,0.0,237.0,986.0,466.0,2.0,1.0,0.0,7.0,1.0,346.0,5.0,Matches
João Afonso Crispim,br BRA,"MF,DF",28-038,11.2,607.0,43.0,204.0,363.0,45.0,3.0,607.0,5.0,0.0,0.0,5.0,100.0,219.0,957.0,330.0,1.0,2.0,0.0,16.0,8.0,313.0,7.0,Matches
Stefano Beltrame,it ITA,MF,30-039,11.1,475.0,6.0,77.0,276.0,132.0,8.0,475.0,26.0,16.0,61.5,8.0,30.8,254.0,1472.0,698.0,15.0,16.0,4.0,18.0,11.0,294.0,21.0,Matches
Matheus Costa,br BRA,DF,28-052,9.7,541.0,86.0,330.0,198.0,17.0,9.0,541.0,3.0,1.0,33.3,2.0,66.7,241.0,1231.0,623.0,4.0,2.0,0.0,2.0,1.0,322.0,0.0,Matches
