Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Dávid Hancko,sk SVK,DF,25-111,22.5,1894,135,706,991,215,54,1894,17,11,64.7,5,29.4,1223,6812,4518,54,32,2,20,7,1303,38,Matches
Orkun Kökçü,tr TUR,MF,22-095,22.3,2137,34,257,1191,712,45,2135,41,19,46.3,18,43.9,1340,6878,3450,67,56,9,39,34,1531,76,Matches
Javairô Dilrosun,nl NED,"FW,MF",24-285,19.6,974,23,86,319,584,60,974,87,39,44.8,34,39.1,642,4604,2377,84,49,29,43,18,715,206,Matches
Lutsharel Geertruida,nl NED,"DF,MF",22-259,22.1,1648,69,398,1013,245,27,1648,27,14,51.9,9,33.3,1069,5862,3461,46,26,3,20,11,1183,36,Matches
Marcus Pedersen,no NOR,DF,22-261,19.2,1138,69,271,506,374,59,1138,54,29,53.7,20,37.0,656,4904,2676,85,46,18,21,14,659,115,Matches
Justin Bijlow,nl NED,GK,25-071,19.0,608,522,603,5,0,0,608,0,0,,0,,397,2111,1210,0,0,0,0,0,296,0,Matches
Quinten Timber,nl NED,MF,21-290,16.1,904,8,104,503,315,36,904,56,31,55.4,19,33.9,548,2852,1492,39,41,11,41,18,628,63,Matches
Sebastian Szymański,pl POL,"MF,FW",23-328,15.3,797,12,65,286,451,63,797,37,10,27.0,24,64.9,418,2019,993,27,25,3,34,21,496,113,Matches
Gernot Trauner,at AUT,DF,31-009,14.8,1229,94,434,747,52,13,1229,2,2,100.0,0,0.0,754,3876,2483,18,15,0,5,6,834,5,Matches
Danilo,br BRA,FW,23-361,13.2,490,9,40,183,273,98,489,21,9,42.9,12,57.1,246,900,338,8,3,5,34,19,327,75,Matches
Quilindschy Hartman,nl NED,DF,21-140,12.3,909,20,186,484,250,26,909,17,5,29.4,10,58.8,485,2006,1155,25,28,4,13,5,532,67,Matches
Santiago Giménez,mx MEX,FW,21-350,13.8,375,2,13,131,239,106,375,28,6,21.4,19,67.9,231,1116,416,16,12,12,58,17,296,84,Matches
Mats Wieffer,nl NED,MF,23-138,11.9,1013,37,184,617,224,27,1013,28,16,57.1,10,35.7,558,2465,1124,19,17,4,19,8,589,29,Matches
Alireza Jahanbakhsh,ir IRN,FW,29-235,10.8,716,13,56,284,388,41,716,47,24,51.1,19,40.4,438,2433,1357,44,26,8,24,15,503,134,Matches
Oussama Idrissi,ma MAR,FW,27-036,10.1,755,3,44,248,470,60,755,68,28,41.2,26,38.2,487,3437,1810,76,50,26,24,17,542,167,Matches
Igor Paixão,br BRA,"FW,MF",22-279,8.0,373,7,29,122,226,47,373,36,12,33.3,20,55.6,231,1558,801,28,17,16,35,13,262,82,Matches
Jacob Rasmussen,dk DEN,DF,25-310,7.2,636,56,230,385,26,9,636,1,1,100.0,0,0.0,381,1999,1183,7,5,0,4,0,441,1,Matches
Timon Wellenreuther,de GER,GK,27-121,7.0,222,166,218,3,1,0,222,0,0,,0,,142,709,417,0,0,0,0,0,102,0,Matches
Marcos López,pe PER,DF,23-134,7.1,527,37,147,265,121,14,527,8,3,37.5,4,50.0,270,1374,577,9,10,1,8,6,279,38,Matches
Patrik Wålemark,se SWE,"FW,MF",21-171,6.6,296,5,23,68,206,44,296,30,9,30.0,14,46.7,189,1533,921,36,13,24,14,8,201,91,Matches
Fredrik Aursnes,no NOR,MF,27-114,2.0,192,3,30,118,46,3,192,2,2,100.0,0,0.0,100,600,300,4,7,0,1,0,145,5,Matches
Fredrik André Bjørkan,no NOR,DF,24-225,0.8,62,1,11,24,27,2,62,1,0,0.0,1,100.0,18,130,59,1,1,0,1,0,37,9,Matches
Ezequiel Bullaude,ar ARG,"MF,DF",22-159,1.5,81,1,6,38,38,11,81,7,5,71.4,2,28.6,49,260,91,2,1,0,2,6,52,13,Matches
Mohamed Taabouni,nl NED,MF,21-005,1.0,68,2,15,27,27,4,68,5,2,40.0,2,40.0,42,318,156,5,5,1,5,3,40,6,Matches
Jens Toornstra,nl NED,"MF,DF",33-364,0.9,61,1,10,32,20,2,61,2,0,0.0,2,100.0,40,180,73,2,1,0,2,0,40,1,Matches
Mimeirhel Benita,nl NED,DF,19-137,0.6,45,2,10,24,11,1,45,1,1,100.0,0,0.0,11,96,59,1,0,1,0,1,18,4,Matches
Neraysho Kasanwirjo,nl NED,DF,21-044,0.2,41,2,8,32,1,0,41,0,0,,0,,29,134,61,0,0,0,0,0,35,0,Matches
Noah Naujoks,nl NED,"FW,MF",20-336,0.2,6,0,0,4,2,0,6,1,0,0.0,1,100.0,3,17,1,0,0,0,1,2,4,2,Matches
Cole Bassett,us USA,FW,21-249,0.1,5,0,0,3,2,1,5,0,0,,0,,3,15,5,0,0,0,0,0,5,0,Matches
Squad Total,,,24.3,26.0,18202,1333,4184,8653,5546,853,18199,624,278,44.6,271,43.4,11000,61198,33564,703,486,177,468,249,12095,1460,
Opponent Total,,,25.8,26.0,13806,2329,6147,5454,2346,378,13806,424,162,38.2,211,49.8,6992,36973,17795,268,202,73,456,246,7677,696,
