Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Dávid Hancko,sk SVK,DF,25-111,22.5,1,34,7,20.6,1.51,0.31,0.03,0.14,12.4,0,0,0,2.2,2.2,0.07,-1.2,-1.2,Matches
Orkun Kökçü,tr TUR,MF,22-095,22.3,8,66,25,37.9,2.96,1.12,0.09,0.24,25.4,18,2,2,4.9,3.3,0.05,3.1,2.7,Matches
Javairô Dilrosun,nl NED,"FW,MF",24-285,19.6,5,45,14,31.1,2.3,0.72,0.11,0.36,20.4,2,0,0,2.9,2.9,0.06,2.1,2.1,Matches
Lutsharel Geertruida,nl NED,"DF,MF",22-259,22.1,3,20,6,30.0,0.91,0.27,0.15,0.5,17.6,0,0,0,2.8,2.8,0.14,0.2,0.2,Matches
Marcus Pedersen,no NOR,DF,22-261,19.2,1,17,4,23.5,0.89,0.21,0.06,0.25,17.5,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
Justin Bijlow,nl NED,GK,25-071,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Quinten Timber,nl NED,MF,21-290,16.1,2,21,9,42.9,1.31,0.56,0.1,0.22,22.5,0,0,0,2.2,2.2,0.1,-0.2,-0.2,Matches
Sebastian Szymański,pl POL,"MF,FW",23-328,15.3,7,40,17,42.5,2.62,1.11,0.18,0.41,20.6,3,0,0,3.7,3.7,0.09,3.3,3.3,Matches
Gernot Trauner,at AUT,DF,31-009,14.8,0,9,2,22.2,0.61,0.13,0.0,0.0,11.6,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Danilo,br BRA,FW,23-361,13.2,8,56,21,37.5,4.24,1.59,0.13,0.33,14.2,0,1,1,8.7,7.9,0.14,-0.7,-0.9,Matches
Quilindschy Hartman,nl NED,DF,21-140,12.3,1,8,4,50.0,0.65,0.33,0.13,0.25,20.9,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Santiago Giménez,mx MEX,FW,21-350,13.8,8,56,19,33.9,4.05,1.37,0.14,0.42,12.9,0,0,0,9.5,9.5,0.17,-1.5,-1.5,Matches
Mats Wieffer,nl NED,MF,23-138,11.9,1,17,2,11.8,1.42,0.17,0.06,0.5,15.6,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Alireza Jahanbakhsh,ir IRN,FW,29-235,10.8,4,36,13,36.1,3.34,1.2,0.11,0.31,20.0,1,0,0,2.2,2.2,0.06,1.8,1.8,Matches
Oussama Idrissi,ma MAR,FW,27-036,10.1,2,27,15,55.6,2.67,1.48,0.07,0.13,22.2,0,0,0,1.6,1.6,0.06,0.4,0.4,Matches
Igor Paixão,br BRA,"FW,MF",22-279,8.0,3,20,10,50.0,2.5,1.25,0.15,0.3,14.1,1,0,0,2.3,2.3,0.12,0.7,0.7,Matches
Jacob Rasmussen,dk DEN,DF,25-310,7.2,1,2,1,50.0,0.28,0.14,0.5,1.0,7.4,0,0,0,0.4,0.4,0.21,0.6,0.6,Matches
Timon Wellenreuther,de GER,GK,27-121,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos López,pe PER,DF,23-134,7.1,0,6,4,66.7,0.84,0.56,0.0,0.0,22.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Patrik Wålemark,se SWE,"FW,MF",21-171,6.6,2,25,11,44.0,3.8,1.67,0.08,0.18,17.1,0,0,0,1.7,1.7,0.07,0.3,0.3,Matches
Fredrik Aursnes,no NOR,MF,27-114,2.0,0,2,1,50.0,1.0,0.5,0.0,0.0,19.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Fredrik André Bjørkan,no NOR,DF,24-225,0.8,0,1,0,0.0,1.32,0.0,0.0,,21.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Ezequiel Bullaude,ar ARG,"MF,DF",22-159,1.5,0,6,1,16.7,4.09,0.68,0.0,0.0,12.7,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Mohamed Taabouni,nl NED,MF,21-005,1.0,0,2,0,0.0,2.05,0.0,0.0,,15.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Jens Toornstra,nl NED,"MF,DF",33-364,0.9,0,2,2,100.0,2.34,2.34,0.0,0.0,18.9,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
Mimeirhel Benita,nl NED,DF,19-137,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Neraysho Kasanwirjo,nl NED,DF,21-044,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Noah Naujoks,nl NED,"FW,MF",20-336,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cole Bassett,us USA,FW,21-249,0.1,0,1,0,0.0,12.86,0.0,0.0,,15.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
Squad Total,,,24.3,26.0,57,519,188,36.2,19.96,7.23,0.1,0.29,18.1,25,3,3,49.3,46.9,0.09,7.7,7.1,
Opponent Total,,,25.8,26.0,23,227,81,35.7,8.73,3.12,0.1,0.28,16.8,7,0,0,22.6,22.6,0.1,0.4,0.4,
