Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Mohamed Taabouni,nl NED,MF,21-005,4,88.0,22.0,3.8,1.0,0,,0,4,22.0,16,3.0,2.0,1.0,1.0,1.02,-0.3,1.9,0.6,1.3,1.32,0.31,Matches
Jens Toornstra,nl NED,"MF,DF",33-364,3,77.0,26.0,3.3,0.9,0,,0,3,26.0,0,2.33,3.0,0.0,3.0,3.51,2.27,4.2,0.4,3.9,4.52,3.61,Matches
Mimeirhel Benita,nl NED,DF,19-137,2,51.0,26.0,2.2,0.6,0,,0,2,26.0,14,3.0,2.0,1.0,1.0,1.76,0.47,0.7,1.0,-0.3,-0.46,-1.52,Matches
Neraysho Kasanwirjo,nl NED,DF,21-044,1,21.0,21.0,0.9,0.2,0,,0,1,21.0,8,3.0,0.0,0.0,0.0,0.0,-1.32,0.4,0.2,0.2,0.9,-0.12,Matches
Noah Naujoks,nl NED,"FW,MF",20-336,2,17.0,9.0,0.7,0.2,0,,0,2,9.0,4,2.0,0.0,0.0,0.0,0.0,-1.32,1.2,0.0,1.1,5.63,4.64,Matches
Cole Bassett,us USA,FW,21-249,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,0,3.0,0.0,0.0,0.0,0.0,-1.31,0.4,0.0,0.4,5.16,4.15,Matches
Jorrit Hendrix,nl NED,"DF,MF",28-056,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Thijs Jansen,nl NED,GK,21-125,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ofir Marciano,il ISR,GK,33-178,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
Antoni Milambo,nl NED,MF,15-000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Devin Remie,nl NED,GK,20-021,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Tein Troost,nl NED,GK,21-078,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Squad Total,,,24.3,26,2340.0,90.0,100.0,26.0,286,80.0,164,123,22.0,169,2.35,59.0,25.0,34.0,1.31,,49.3,22.6,26.6,1.02,,
Opponent Total,,,25.8,26,2340.0,90.0,100.0,26.0,286,80.0,164,123,22.0,163,0.38,25.0,59.0,-34.0,-1.31,,22.6,49.3,-26.6,-1.02,,
