Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
1,Feyenoord,13,9,4,0,26,7,19,31,2.38,25.2,8.8,16.4,1.26,12,8,3,1,30,16,14,27,2.25,22.5,12.9,9.6,0.8
2,Ajax,12,7,4,1,35,9,26,25,2.08,34.3,7.4,26.9,2.24,13,9,3,1,35,16,19,30,2.31,25.8,13.1,12.7,0.97
3,AZ Alkmaar,12,7,4,1,26,15,11,25,2.08,20.3,14.4,5.9,0.49,13,9,1,3,25,13,12,28,2.15,19.2,14.3,4.9,0.38
