Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP.1,W.1,D.1,L.1,GF.1,GA.1,GD.1,Pts.1,Pts/MP.1,xG.1,xGA.1,xGD.1,xGD/90.1
7,Casa Pia,13,6,3,4,12,9,3,21,1.62,13.1,13.7,-0.5,-0.04,13,5,2,6,11,18,-7,17,1.31,13.2,22.0,-8.8,-0.67
8,Vizela,13,5,2,6,15,14,1,17,1.31,19.7,12.6,7.1,0.55,13,5,3,5,15,14,1,18,1.38,13.5,18.7,-5.2,-0.4
9,Rio Ave,13,7,1,5,14,10,4,22,1.69,13.6,12.9,0.7,0.05,13,2,5,6,11,19,-8,11,0.85,12.2,22.7,-10.5,-0.81
10,Famalicão,13,7,1,5,13,10,3,22,1.69,14.7,15.4,-0.7,-0.06,13,3,2,8,12,23,-11,11,0.85,11.8,18.5,-6.8,-0.52
11,Chaves,13,3,5,5,15,17,-2,14,1.08,18.7,19.8,-1.1,-0.08,13,5,3,5,12,16,-4,18,1.38,14.0,21.8,-7.8,-0.6
