Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Jhonatan,br BRA,GK,31-315,25,2250.0,90.0,100.0,25.0,25,90.0,25,0,,0,1.32,25.0,28.0,-3.0,-0.12,,24.3,34.6,-10.3,-0.41,,Matches
Costinha,pt POR,"DF,MF",22-358,25,2087.0,83.0,92.8,23.2,25,83.0,17,0,,0,1.32,22.0,24.0,-2.0,-0.09,0.47,21.3,31.1,-9.8,-0.42,-0.11,Matches
Gonçalo Rodrigues,pt POR,MF,25-244,24,2113.0,88.0,93.9,23.5,24,88.0,19,0,,0,1.25,24.0,27.0,-3.0,-0.13,-0.13,23.9,33.8,-9.9,-0.42,-0.14,Matches
Aderlan Santos,br BRA,DF,33-344,23,2011.0,87.0,89.4,22.3,23,87.0,21,0,,0,1.3,21.0,24.0,-3.0,-0.13,-0.13,21.5,32.4,-10.8,-0.48,-0.66,Matches
Fábio Conceição,pt POR,"DF,FW",21-325,23,1419.0,62.0,63.1,15.8,16,76.0,4,7,28.0,2,1.26,16.0,21.0,-5.0,-0.32,-0.53,15.9,23.4,-7.5,-0.48,-0.17,Matches
Emmanuel Boateng,gh GHA,"FW,MF",26-300,20,1366.0,68.0,60.7,15.2,16,79.0,7,4,25.0,1,1.55,15.0,11.0,4.0,0.26,0.98,17.3,15.1,2.2,0.14,1.42,Matches
Josué Sá,pt POR,DF,30-275,17,1303.0,77.0,57.9,14.5,16,81.0,7,1,12.0,0,1.41,13.0,12.0,1.0,0.07,0.45,15.2,17.4,-2.3,-0.16,0.61,Matches
Abdul-Aziz Yakubu,gh GHA,FW,24-129,17,1281.0,75.0,56.9,14.2,16,77.0,7,1,45.0,0,1.18,16.0,16.0,0.0,0.0,0.28,12.9,22.2,-9.4,-0.66,-0.57,Matches
Patrick,br BRA,DF,25-289,18,1255.0,70.0,55.8,13.9,15,78.0,9,3,29.0,5,1.56,10.0,15.0,-5.0,-0.36,-0.54,14.2,18.1,-3.9,-0.28,0.31,Matches
Andreas Samaris,gr GRE,MF,33-279,17,1046.0,62.0,46.5,11.6,14,70.0,2,3,23.0,0,1.29,11.0,14.0,-3.0,-0.26,-0.26,11.5,14.6,-3.1,-0.27,0.27,Matches
Renato Pantalon,hr CRO,DF,25-143,14,1135.0,81.0,50.4,12.6,13,87.0,12,1,10.0,4,1.57,14.0,13.0,1.0,0.08,0.4,12.4,16.0,-3.6,-0.29,0.25,Matches
Miguel Baeza,es ESP,"MF,FW",22-357,16,892.0,56.0,39.6,9.9,12,67.0,1,4,23.0,4,1.31,9.0,10.0,-1.0,-0.1,0.03,9.0,13.2,-4.1,-0.41,0.0,Matches
Pedro Amaral,pt POR,DF,25-206,12,987.0,82.0,43.9,11.0,11,87.0,8,1,35.0,1,1.25,14.0,16.0,-2.0,-0.18,-0.11,7.4,19.2,-11.8,-1.07,-1.17,Matches
André Pereira,pt POR,FW,27-318,13,662.0,51.0,29.4,7.4,8,67.0,0,5,25.0,1,1.08,7.0,8.0,-1.0,-0.14,-0.02,10.0,9.3,0.8,0.1,0.73,Matches
Paulo Vitor,br BRA,"DF,MF",23-268,18,786.0,44.0,34.9,8.7,7,76.0,2,11,23.0,6,1.17,7.0,10.0,-3.0,-0.34,-0.34,8.5,13.0,-4.5,-0.52,-0.16,Matches
João Graça,pt POR,"MF,FW",27-274,14,771.0,55.0,34.3,8.6,7,82.0,2,7,29.0,7,1.29,10.0,8.0,2.0,0.23,0.54,10.8,8.3,2.6,0.3,1.08,Matches
Vítor Gomes,pt POR,MF,35-084,14,569.0,41.0,25.3,6.3,6,67.0,2,8,21.0,5,1.71,7.0,5.0,2.0,0.32,0.58,7.3,7.1,0.2,0.03,0.6,Matches
Joca,pt POR,"MF,FW",27-048,6,416.0,69.0,18.5,4.6,6,69.0,0,0,,1,0.83,5.0,6.0,-1.0,-0.22,-0.12,2.2,7.2,-4.9,-1.07,-0.8,Matches
Amine Oudrhiri,ma MAR,MF,30-135,13,520.0,40.0,23.1,5.8,5,68.0,0,8,22.0,6,1.31,6.0,7.0,-1.0,-0.17,-0.07,4.0,11.3,-7.3,-1.27,-1.12,Matches
Miguel Nóbrega,pt POR,DF,22-336,10,500.0,50.0,22.2,5.6,5,81.0,4,5,19.0,6,1.4,9.0,9.0,0.0,0.0,0.15,3.9,9.1,-5.2,-0.93,-0.67,Matches
Leonardo Ruíz,co COL,FW,26-335,18,557.0,31.0,24.8,6.2,4,60.0,0,14,23.0,7,0.94,3.0,7.0,-4.0,-0.65,-0.7,4.4,7.5,-3.1,-0.51,-0.12,Matches
Hernâni Fortes,pt POR,"MF,FW",31-211,13,288.0,22.0,12.8,3.2,1,66.0,0,12,19.0,2,1.23,4.0,4.0,0.0,0.0,0.14,3.6,5.3,-1.7,-0.54,-0.15,Matches
Ukra,pt POR,"MF,FW",35-003,11,180.0,16.0,8.0,2.0,0,,0,11,16.0,9,1.82,2.0,4.0,-2.0,-1.0,-0.96,1.0,3.5,-2.5,-1.29,-0.95,Matches
