Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Oliver Baumann,de GER,GK,32-308,26.0,4,0.15,3,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Christoph Baumgartner,at AUT,"MF,FW",23-248,22.0,78,3.56,54,0,10,5,8,1,9,0.41,5,0,2,1,1,0,Matches
Angeliño,es ESP,DF,26-092,21.9,71,3.24,48,16,1,2,3,1,8,0.37,6,1,0,1,0,0,Matches
Ozan Kabak,tr TUR,DF,23-012,20.7,14,0.68,6,0,1,3,1,3,4,0.19,1,0,1,1,0,1,Matches
Dennis Geiger,de GER,MF,24-300,16.9,49,2.9,33,12,2,1,0,1,5,0.3,4,1,0,0,0,0,Matches
Kevin Vogt,de GER,DF,31-195,18.2,14,0.77,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",31-291,19.0,65,3.43,54,3,3,5,0,0,7,0.37,5,0,0,2,0,0,Matches
Robert Skov,dk DEN,DF,26-321,13.7,45,3.3,28,8,2,5,2,0,3,0.22,2,0,0,1,0,0,Matches
Kevin Akpoguma,ng NGA,DF,27-352,16.2,16,0.99,13,0,3,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Pavel Kadeřábek,cz CZE,DF,30-346,14.7,33,2.24,28,3,1,0,1,0,3,0.2,3,0,0,0,0,0,Matches
Grischa Prömel,de GER,MF,28-087,11.9,18,1.51,11,1,0,2,2,2,1,0.08,1,0,0,0,0,0,Matches
Stanley N'Soki,fr FRA,DF,23-362,12.2,14,1.14,11,1,0,1,1,0,1,0.08,0,1,0,0,0,0,Matches
Georginio Rutter,fr FRA,FW,20-351,11.2,37,3.3,22,0,9,2,4,0,4,0.36,2,0,2,0,0,0,Matches
Ihlas Bebou,tg TOG,FW,28-348,8.1,24,2.98,15,0,4,1,4,0,2,0.25,0,0,1,0,1,0,Matches
John Brooks,us USA,DF,30-068,7.0,3,0.43,2,0,0,1,0,0,2,0.29,1,0,0,1,0,0,Matches
Moanes Dabbur,il ISR,FW,30-327,7.3,27,3.67,23,0,1,3,0,0,3,0.41,3,0,0,0,0,0,Matches
Angelo Stiller,de GER,MF,22-002,6.8,16,2.36,14,1,0,0,1,0,3,0.44,3,0,0,0,0,0,Matches
Sebastian Rudy,de GER,MF,33-037,6.0,14,2.32,8,6,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Kasper Dolberg,dk DEN,"FW,MF",25-182,3.8,6,1.58,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Thomas Delaney,dk DEN,MF,31-215,3.3,3,0.91,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Jacob Bruun Larsen,dk DEN,FW,24-199,3.3,10,3.06,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tom Bischof,de GER,"MF,FW",17-282,2.9,7,2.4,5,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Umut Tohumcu,de GER,MF,18-238,2.6,4,1.57,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Finn Ole Becker,de GER,MF,22-302,2.2,3,1.38,3,0,0,0,0,0,1,0.46,1,0,0,0,0,0,Matches
Muhammed Damar,de GER,MF,18-362,1.8,5,2.83,5,0,0,0,0,0,1,0.57,1,0,0,0,0,0,Matches
Eduardo Simões,pt POR,DF,21-035,1.0,2,2.05,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Diadie Samassékou,ml MLI,"MF,FW",27-085,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Stefan Posch,at AUT,DF,25-327,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ermin Bičakčić,ba BIH,DF,33-072,1.9,1,0.53,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Fisnik Asllani,xk KVX,FW,20-241,1.9,8,4.29,6,0,0,0,1,1,1,0.54,1,0,0,0,0,0,Matches
Joshua Quarshie,de GER,MF,18-254,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,26.0,591,22.73,426,52,38,33,32,10,62,2.38,43,3,6,7,2,1,
Opponent Total,,,27.3,26.0,611,23.5,439,61,35,41,25,10,76,2.92,56,5,6,6,3,0,
