13,Köln,25,6,9,10,33,44,-11,27,1.08,33.1,32.4,+0.7,+0.03,L L D L L,"45,567","Florian Kainz, Ellyes Skhiri... - 5",Marvin Schwäbe,Unnamed: 19
14,Bochum,26,8,2,16,28,57,-29,26,1.0,27.6,50.5,-22.9,-0.88,L L W W D,25260,Philipp Hofmann - 7,Manuel Riemann,
15,Hoffenheim,25,6,4,15,33,45,-12,22,0.88,36.5,37.0,-0.5,-0.02,L L L L W,21093,Andrej Kramarić - 7,Oliver Baumann,
16,Hertha BSC,26,5,7,14,31,49,-18,22,0.85,30.2,40.7,-10.5,-0.4,W L D L D,50224,Dodi Lukebakio - 10,Oliver Christensen,
17,Schalke 04,26,4,9,13,21,48,-27,21,0.81,29.2,39.2,-10.0,-0.39,W W D D L,56635,Marius Bülter - 7,Alexander Schwolow,
