Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Oliver Baumann,de GER,GK,32-305,25.0,45,1,1,8,1,38.2,0.31,-5.8,-0.23,127,323,39.3,902,136,30.4,31.3,160,30.6,31.1,344,30,8.7,33,1.32,13.9,Matches
Squad Total,,,27.3,25.0,45,1,1,8,1,38.2,0.31,-5.8,-0.23,127,323,39.3,902,136,30.4,31.3,160,30.6,31.1,344,30,8.7,33,1.32,13.9,
Opponent Total,,,27.2,25.0,33,4,0,3,0,37.4,0.29,4.4,0.18,179,452,39.6,832,96,39.7,35.4,178,68.5,51.3,344,18,5.2,44,1.76,18.5,
