Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Alexander Nübel,de GER,GK,26-185,28.0,37,4,1,2,2,32.7,0.22,-2.3,-0.08,150,332,45.2,655,151,32.4,32.6,191,62.8,45.4,330,25,7.6,25,0.89,13.0,Matches
Squad Total,,,25.4,28.0,37,4,1,2,2,32.7,0.22,-2.3,-0.08,150,332,45.2,655,151,32.4,32.6,191,62.8,45.4,330,25,7.6,25,0.89,13.0,
Opponent Total,,,27.1,28.0,57,4,1,8,1,53.1,0.31,-2.9,-0.1,116,344,33.7,823,147,32.0,32.0,193,42.0,36.6,365,29,7.9,21,0.75,11.6,
