Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Vanderson,br BRA,"DF,MF",21-289,23,1521.0,66.0,58.3,16.9,16,81.0,8,7,33.0,0,2.0,44.0,22.0,22.0,1.3,1.38,28.8,22.5,6.3,0.38,0.08,Matches
Ruben Aguilar,fr FRA,DF,29-345,17,913.0,54.0,35.0,10.1,11,73.0,5,6,19.0,1,2.29,15.0,13.0,2.0,0.2,-0.81,15.7,12.9,2.8,0.28,-0.1,Matches
Eliesse Ben Seghir,fr FRA,"FW,MF",18-049,11,737.0,67.0,28.2,8.2,10,69.0,0,1,45.0,1,2.36,19.0,11.0,8.0,0.98,0.35,13.3,7.3,6.0,0.73,0.54,Matches
Benoît Badiashile,fr FRA,DF,22-011,11,839.0,76.0,32.1,9.3,9,87.0,8,2,27.0,2,1.55,20.0,15.0,5.0,0.54,-0.28,14.5,15.2,-0.7,-0.07,-0.61,Matches
Eliot Matazo,be BEL,"MF,FW",21-050,15,817.0,54.0,31.3,9.1,9,74.0,5,6,25.0,10,2.0,15.0,15.0,0.0,0.0,-1.05,14.4,13.9,0.5,0.05,-0.42,Matches
Malang Sarr,fr FRA,DF,24-073,13,716.0,55.0,27.4,8.0,8,79.0,6,5,17.0,12,1.92,10.0,14.0,-4.0,-0.5,-1.69,11.7,10.8,0.9,0.12,-0.31,Matches
Takumi Minamino,jp JPN,"MF,FW",28-080,14,508.0,36.0,19.5,5.6,7,54.0,0,7,18.0,14,2.07,11.0,8.0,3.0,0.53,-0.24,9.4,8.1,1.3,0.23,-0.14,Matches
Ismail Jakobs,sn SEN,"DF,MF",23-232,24,684.0,29.0,26.2,7.6,5,74.0,3,19,17.0,3,1.83,17.0,17.0,0.0,0.0,-0.98,14.4,14.0,0.4,0.05,-0.4,Matches
Kevin Volland,de GER,"FW,MF",30-250,10,389.0,39.0,14.9,4.3,4,67.0,0,6,21.0,4,2.0,9.0,5.0,4.0,0.93,0.24,7.3,4.7,2.6,0.6,0.3,Matches
Maghnes Akliouche,fr FRA,"MF,FW",21-040,7,307.0,44.0,11.8,3.4,4,60.0,0,3,22.0,13,2.29,4.0,1.0,3.0,0.88,0.18,5.6,3.9,1.7,0.5,0.18,Matches
Gelson Martins,pt POR,"MF,FW",27-330,11,345.0,31.0,13.2,3.8,3,74.0,0,8,15.0,8,2.18,9.0,6.0,3.0,0.78,0.07,6.7,6.7,-0.1,-0.02,-0.42,Matches
Jean Lucas,br BRA,MF,24-288,6,291.0,49.0,11.1,3.2,3,85.0,2,3,12.0,6,0.83,4.0,5.0,-1.0,-0.31,-1.16,6.0,6.2,-0.2,-0.07,-0.47,Matches
Chrislain Matsima,fr FRA,DF,20-326,3,128.0,43.0,4.9,1.4,2,64.0,0,1,1.0,4,2.0,2.0,3.0,-1.0,-0.7,-1.5,1.9,1.8,0.1,0.1,-0.25,Matches
Myron Boadu,nl NED,FW,22-082,8,132.0,17.0,5.1,1.5,1,45.0,0,7,12.0,11,1.75,4.0,5.0,-1.0,-0.68,-1.48,3.6,3.0,0.6,0.44,0.1,Matches
Sofiane Diop,fr FRA,MF,22-301,1,65.0,65.0,2.5,0.7,1,65.0,0,0,,2,3.0,2.0,1.0,1.0,1.38,0.68,2.0,0.5,1.4,2.0,1.7,Matches
Edan Diop,fr FRA,DF,18-221,3,105.0,35.0,4.0,1.2,0,,0,3,35.0,3,1.33,5.0,2.0,3.0,2.57,1.92,2.6,2.9,-0.3,-0.26,-0.63,Matches
Soungoutou Magassa,ml MLI,MF,19-180,1,74.0,74.0,2.8,0.8,0,,0,1,74.0,6,1.0,1.0,1.0,0.0,0.0,-0.75,1.8,2.0,-0.2,-0.27,-0.63,Matches
Thomas Didillon,fr FRA,GK,27-129,0,,,,,0,,0,0,,29,,,,,,,,,,,,Matches
Félix Lemaréchal,ci CIV,MF,19-242,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Yllan Okou,fr FRA,DF,20-104,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,25.4,29,2610.0,90.0,100.0,29.0,319,81.0,199,116,24.0,145,1.97,61.0,40.0,21.0,0.72,,48.9,39.0,9.9,0.34,,
Opponent Total,,,27.1,29,2610.0,90.0,100.0,29.0,319,81.0,199,116,24.0,132,0.83,40.0,61.0,-21.0,-0.72,,39.0,48.9,-9.9,-0.34,,
