Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Alexander Nübel,de GER,GK,26-170,27.0,8,0.3,6,2,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Axel Disasi,fr FRA,DF,25-008,26.0,21,0.81,19,0,0,1,0,1,5,0.19,5,0,0,0,0,0,Matches
Youssouf Fofana,fr FRA,MF,24-068,24.4,53,2.17,47,0,5,0,1,0,7,0.29,6,0,0,0,1,0,Matches
Caio Henrique Oliveira Silva,br BRA,DF,25-231,22.5,69,3.06,51,14,2,1,0,1,11,0.49,7,4,0,0,0,0,Matches
Aleksandr Golovin,ru RUS,"MF,FW",26-293,20.9,96,4.6,61,21,7,3,3,1,11,0.53,8,1,2,0,0,0,Matches
Wissam Ben Yedder,fr FRA,FW,32-219,15.5,37,2.39,25,0,3,5,2,2,9,0.58,5,0,0,3,0,1,Matches
Breel Embolo,ch SUI,FW,26-033,18.5,59,3.19,40,0,6,6,6,1,8,0.43,4,0,1,2,1,0,Matches
Krépin Diatta,sn SEN,"MF,FW",24-022,18.1,55,3.03,35,1,6,6,5,2,7,0.39,2,0,0,1,3,1,Matches
Guillermo Maripán,cl CHI,DF,28-317,16.5,7,0.42,6,0,0,1,0,0,2,0.12,1,0,0,1,0,0,Matches
Mohamed Camara,ml MLI,MF,23-072,16.4,33,2.02,30,0,1,1,1,0,7,0.43,6,0,0,1,0,0,Matches
Vanderson,br BRA,DF,21-271,14.9,36,2.42,29,3,1,2,0,1,5,0.34,5,0,0,0,0,0,Matches
Benoît Badiashile,fr FRA,DF,21-358,9.3,4,0.43,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Eliot Matazo,be BEL,MF,21-032,9.0,8,0.89,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ruben Aguilar,fr FRA,DF,29-327,8.6,14,1.62,12,1,0,1,0,0,2,0.23,2,0,0,0,0,0,Matches
Malang Sarr,fr FRA,DF,24-055,8.0,8,1.01,8,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Eliesse Ben Seghir,fr FRA,"FW,MF",18-031,6.8,16,2.35,13,0,2,0,1,0,1,0.15,1,0,0,0,0,0,Matches
Takumi Minamino,jp JPN,"MF,FW",28-062,5.5,18,3.28,13,1,0,1,2,1,4,0.73,2,1,0,0,1,0,Matches
Ismail Jakobs,sn SEN,"DF,MF",23-214,7.2,20,2.77,15,2,1,2,0,0,2,0.28,2,0,0,0,0,0,Matches
Kevin Volland,de GER,"MF,FW",30-232,3.9,10,2.54,9,0,0,0,1,0,3,0.76,2,0,0,0,1,0,Matches
Maghnes Akliouche,fr FRA,"MF,FW",21-022,3.4,5,1.47,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gelson Martins,pt POR,"MF,FW",27-312,3.8,15,3.91,11,0,1,2,1,0,1,0.26,1,0,0,0,0,0,Matches
Jean Lucas,br BRA,MF,24-270,3.2,5,1.55,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Chrislain Matsima,fr FRA,DF,20-308,1.4,4,2.83,3,0,1,0,0,0,3,2.13,2,0,1,0,0,0,Matches
Myron Boadu,nl NED,FW,22-064,1.5,4,2.73,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sofiane Diop,fr FRA,MF,22-283,0.7,7,9.69,4,2,1,0,0,0,2,2.77,1,1,0,0,0,0,Matches
Soungoutou Magassa,ml MLI,MF,19-162,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edan Diop,fr FRA,DF,18-203,0.7,1,1.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.4,27.0,613,22.7,460,47,37,35,24,10,92,3.41,64,7,4,8,7,2,
Opponent Total,,,27.0,27.0,626,23.19,457,54,39,43,25,8,64,2.37,40,3,5,6,8,2,
