2,Lens,29,17,9,3,48,21,+27,60,2.07,51.4,31.5,+19.9,+0.69,D D W W W,"37,531",Loïs Openda - 15,Brice Samba,Unnamed: 19
3,Marseille,29,18,6,5,54,29,25,60,2.07,49.0,36.2,12.8,0.44,L W D W D,62532,Alexis Sánchez - 12,Pau López,
4,Monaco,29,17,6,6,61,40,21,57,1.97,48.9,39.0,9.9,0.34,L D L W W,6931,Wissam Ben Yedder - 17,Alexander Nübel,
5,Lille,29,15,7,7,54,37,17,52,1.79,53.5,32.4,21.1,0.73,W D D W W,33048,Jonathan David - 19,Lucas Chevalier,
6,Rennes,29,15,5,9,47,30,17,50,1.72,44.6,36.6,8.0,0.27,W L D W L,25734,"Amine Gouiri, Martin Terrier - 9",Steve Mandanda,
