Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Lazaros Lamprou,gr GRE,"FW,MF",25-090,19,898.0,47.0,39.9,10.0,9,74.0,3,10,23.0,2,0.58,8.0,27.0,-19.0,-1.9,-0.57,9.9,16.9,-7.0,-0.7,0.54,Matches
Yassin Ayoub,nl NED,MF,29-013,12,655.0,55.0,29.1,7.3,9,66.0,1,3,20.0,0,0.83,4.0,17.0,-13.0,-1.79,-0.32,6.8,12.8,-6.0,-0.82,0.28,Matches
Mike van Duinen,nl NED,"FW,MF",31-133,22,890.0,40.0,39.6,9.9,8,76.0,2,14,20.0,0,0.64,6.0,24.0,-18.0,-1.82,-0.43,7.9,19.8,-12.0,-1.21,-0.31,Matches
Adrian Fein,de GER,MF,24-001,14,728.0,52.0,32.4,8.1,8,72.0,1,6,26.0,6,0.86,10.0,13.0,-3.0,-0.37,1.76,7.4,13.0,-5.5,-0.69,0.5,Matches
Peer Koopmeiners,nl NED,MF,22-319,10,702.0,70.0,31.2,7.8,7,85.0,5,3,35.0,0,0.4,3.0,21.0,-18.0,-2.31,-1.09,8.2,14.7,-6.5,-0.83,0.28,Matches
Joshua Eijgenraam,nl NED,MF,22-029,12,589.0,49.0,26.2,6.5,5,79.0,3,7,27.0,12,1.08,10.0,21.0,-11.0,-1.68,-0.16,6.0,17.9,-11.8,-1.8,-1.05,Matches
Nathan Markelo,cw CUW,DF,24-071,13,342.0,26.0,15.2,3.8,3,60.0,1,10,16.0,12,0.92,4.0,10.0,-6.0,-1.58,-0.02,2.8,9.8,-7.0,-1.84,-0.97,Matches
Nikolas Agrafiotis,nl NED,"FW,MF",22-328,9,309.0,34.0,13.7,3.4,3,85.0,1,6,9.0,6,0.33,2.0,10.0,-8.0,-2.33,-0.89,3.9,4.6,-0.7,-0.2,0.96,Matches
Noah Naujoks,nl NED,MF,20-321,5,268.0,54.0,11.9,3.0,3,83.0,2,2,10.0,1,0.2,1.0,10.0,-9.0,-3.02,-1.66,3.5,4.7,-1.3,-0.42,0.68,Matches
Maxime Awoudja,de GER,DF,25-045,10,249.0,25.0,11.1,2.8,2,68.0,1,8,14.0,7,1.0,4.0,10.0,-6.0,-2.17,-0.68,3.4,6.7,-3.4,-1.21,-0.21,Matches
Raphaël Eyongo,nl NED,"FW,MF",19-302,5,82.0,16.0,3.6,0.9,0,,0,5,16.0,3,1.8,1.0,3.0,-2.0,-2.2,-0.66,0.7,2.9,-2.2,-2.42,-1.44,Matches
Jacky Donkor,be BEL,"FW,MF",24-127,6,67.0,11.0,3.0,0.7,0,,0,6,11.0,4,0.67,1.0,2.0,-1.0,-1.34,0.22,0.8,1.7,-0.9,-1.23,-0.22,Matches
Vicente Besuijen,nl NED,"FW,MF",21-343,2,65.0,33.0,2.9,0.7,0,,0,2,33.0,0,0.5,0.0,0.0,0.0,0.0,1.61,0.7,1.5,-0.9,-1.19,-0.17,Matches
Arthur Zagre,fr FRA,DF,21-166,1,19.0,19.0,0.8,0.2,0,,0,1,19.0,5,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,1.03,Matches
Luuk Admiraal,nl NED,FW,21-004,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,2.74,3.76,Matches
Norbert Alblas,nl NED,GK,28-097,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Pascal Kuiper,nl NED,GK,19-002,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Bob Roodenburg,nl NED,DF,20-039,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Brent Vugts,nl NED,FW,20-336,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,24.2,25,2250.0,90.0,100.0,25.0,275,81.0,162,112,21.0,105,0.8,21.0,60.0,-39.0,-1.56,,24.1,49.7,-25.6,-1.02,,
Opponent Total,,,25.7,25,2250.0,90.0,100.0,25.0,275,81.0,162,112,21.0,161,2.12,60.0,21.0,39.0,1.56,,49.7,24.1,25.6,1.02,,
