Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Serano Seymor,nl NED,DF,21-074,16,10,948.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,5.0,24.0,1.0,0.09,0.0,0.09,0.09,0.09,0.02,0.0,0.02,0.02,0.02,Matches
Lazaros Lamprou,gr GRE,"FW,MF",25-090,19,9,898.0,10.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,1.4,3.9,29.0,24.0,57.0,0.2,0.2,0.4,0.2,0.4,0.25,0.14,0.39,0.25,0.39,Matches
Yassin Ayoub,nl NED,MF,29-013,12,9,655.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,10.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches
Mike van Duinen,nl NED,"FW,MF",31-133,22,8,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7,1.7,0.1,1.8,6.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.18,0.18,0.18,Matches
Adrian Fein,de GER,MF,24-001,14,8,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,4.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Peer Koopmeiners,nl NED,MF,22-319,10,7,702.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.8,0.9,5.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches
Joshua Eijgenraam,nl NED,MF,22-029,12,5,589.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,3.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Nathan Markelo,cw CUW,DF,24-071,13,3,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.3,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Nikolas Agrafiotis,nl NED,"FW,MF",22-328,9,3,309.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.6,2.0,3.0,7.0,16.0,0.29,0.0,0.29,0.29,0.29,0.4,0.17,0.57,0.4,0.57,Matches
Noah Naujoks,nl NED,MF,20-321,5,3,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,5.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.18,0.12,0.18,Matches
Maxime Awoudja,de GER,DF,25-045,10,2,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Raphaël Eyongo,nl NED,"FW,MF",19-302,5,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Jacky Donkor,be BEL,"FW,MF",24-127,6,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.21,0.09,0.3,0.21,0.3,Matches
Vicente Besuijen,nl NED,"FW,MF",21-343,2,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Arthur Zagre,fr FRA,DF,21-166,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luuk Admiraal,nl NED,FW,21-004,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Norbert Alblas,nl NED,GK,28-097,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pascal Kuiper,nl NED,GK,19-002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bob Roodenburg,nl NED,DF,20-039,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Brent Vugts,nl NED,FW,20-336,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.2,25,275,2250.0,25.0,20.0,17.0,37.0,20.0,0.0,0.0,37.0,1.0,24.1,24.1,17.7,41.7,354.0,811.0,799.0,0.8,0.68,1.48,0.8,1.48,0.96,0.71,1.67,0.96,1.67,
Opponent Total,,,25.7,25,275,2250.0,25.0,59.0,39.0,98.0,58.0,1.0,1.0,28.0,2.0,49.7,48.9,37.0,85.8,551.0,1334.0,1323.0,2.36,1.56,3.92,2.32,3.88,1.99,1.48,3.47,1.96,3.43,
