Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Stijn van Gassel,nl NED,GK,26-152,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Siebe Horemans,be BEL,DF,24-290,24.2,2,17,6,35.3,0.7,0.25,0.12,0.33,13.6,0,0,0,1.3,1.3,0.08,0.7,0.7,Matches
Redouan El Yaakoubi,nl NED,DF,27-053,23.5,3,24,11,45.8,1.02,0.47,0.13,0.27,16.9,0,0,0,2.0,2.0,0.08,1.0,1.0,Matches
Kenzo Goudmijn,nl NED,MF,21-091,22.6,2,21,9,42.9,0.93,0.4,0.1,0.22,19.5,0,0,0,2.0,2.0,0.1,0.0,0.0,Matches
Nathan Tjoe-A-On,nl NED,DF,21-087,22.9,1,5,1,20.0,0.22,0.04,0.2,1.0,22.8,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Marouan Azarkan,nl NED,"FW,MF",21-101,15.3,3,25,7,28.0,1.63,0.46,0.12,0.43,14.0,1,0,0,3.0,3.0,0.12,0.0,0.0,Matches
Julian Baas,nl NED,"MF,FW",20-337,19.3,2,16,4,25.0,0.83,0.21,0.13,0.5,19.1,2,0,0,1.8,1.8,0.11,0.2,0.2,Matches
Couhaib Driouech,nl NED,"FW,MF",20-336,18.6,1,37,13,35.1,1.99,0.7,0.03,0.08,19.4,0,0,0,3.7,3.7,0.1,-2.7,-2.7,Matches
Sven Nieuwpoort,nl NED,DF,29-340,14.9,0,5,0,0.0,0.34,0.0,0.0,,9.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Reda Kharchouch,nl NED,FW,27-204,12.4,2,25,7,28.0,2.01,0.56,0.08,0.29,14.4,0,0,0,2.6,2.6,0.1,-0.6,-0.6,Matches
Serano Seymor,nl NED,DF,21-074,10.5,1,1,1,100.0,0.09,0.09,1.0,1.0,7.0,0,0,0,0.2,0.2,0.17,0.8,0.8,Matches
Lazaros Lamprou,gr GRE,"FW,MF",25-090,10.0,2,18,3,16.7,1.8,0.3,0.11,0.67,17.8,3,0,0,2.5,2.5,0.14,-0.5,-0.5,Matches
Yassin Ayoub,nl NED,MF,29-013,7.3,0,7,1,14.3,0.96,0.14,0.0,0.0,24.3,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Mike van Duinen,nl NED,"FW,MF",31-133,9.9,0,19,4,21.1,1.92,0.4,0.0,0.0,13.3,0,0,0,1.7,1.7,0.09,-1.7,-1.7,Matches
Adrian Fein,de GER,MF,24-001,8.1,0,3,1,33.3,0.37,0.12,0.0,0.0,26.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Peer Koopmeiners,nl NED,MF,22-319,7.8,0,3,0,0.0,0.38,0.0,0.0,,26.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Joshua Eijgenraam,nl NED,MF,22-029,6.5,0,4,0,0.0,0.61,0.0,0.0,,26.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Nathan Markelo,cw CUW,DF,24-071,3.8,0,1,0,0.0,0.26,0.0,0.0,,16.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Nikolas Agrafiotis,nl NED,"FW,MF",22-328,3.4,1,11,3,27.3,3.2,0.87,0.09,0.33,10.5,0,0,0,1.4,1.4,0.13,-0.4,-0.4,Matches
Noah Naujoks,nl NED,MF,20-321,3.0,0,4,1,25.0,1.34,0.34,0.0,0.0,14.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Maxime Awoudja,de GER,DF,25-045,2.8,0,2,1,50.0,0.72,0.36,0.0,0.0,11.1,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Raphaël Eyongo,nl NED,"FW,MF",19-302,0.9,0,1,1,100.0,1.1,1.1,0.0,0.0,11.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Jacky Donkor,be BEL,"FW,MF",24-127,0.7,0,3,1,33.3,4.03,1.34,0.0,0.0,26.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Vicente Besuijen,nl NED,"FW,MF",21-343,0.7,0,1,0,0.0,1.38,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Arthur Zagre,fr FRA,DF,21-166,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luuk Admiraal,nl NED,FW,21-004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,24.2,25.0,20,253,75,29.6,10.12,3.0,0.08,0.27,16.9,7,0,0,24.1,24.1,0.1,-4.1,-4.1,
Opponent Total,,,25.7,25.0,59,428,182,42.5,17.12,7.28,0.14,0.32,16.7,17,1,1,49.7,48.9,0.12,9.3,9.1,
