Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Oliver Christensen,dk DEN,GK,24-012,26,2340.0,90.0,100.0,26.0,26,90.0,26,0,,0,0.85,31.0,49.0,-18.0,-0.69,,30.2,40.7,-10.5,-0.4,,Matches
Lucas Tousart,fr FRA,MF,25-339,25,2224.0,89.0,95.0,24.7,25,89.0,21,0,,0,0.88,30.0,45.0,-15.0,-0.61,1.72,29.6,38.6,-9.1,-0.37,0.76,Matches
Marc-Oliver Kempf,de GER,DF,28-065,25,2184.0,87.0,93.3,24.3,25,87.0,22,0,,0,0.88,30.0,45.0,-15.0,-0.62,1.11,29.0,37.0,-8.0,-0.33,1.12,Matches
Marvin Plattenhardt,de GER,DF,31-067,23,1825.0,79.0,78.0,20.3,22,81.0,17,1,45.0,1,0.91,25.0,40.0,-15.0,-0.74,-0.22,22.5,31.2,-8.7,-0.43,-0.12,Matches
Suat Serdar,de GER,MF,25-357,25,1707.0,68.0,72.9,19.0,22,75.0,5,3,19.0,0,0.84,21.0,36.0,-15.0,-0.79,-0.36,20.6,31.2,-10.6,-0.56,-0.58,Matches
Dodi Lukebakio,be BEL,"FW,MF",25-191,25,1813.0,73.0,77.5,20.1,20,83.0,10,5,32.0,0,0.88,25.0,37.0,-12.0,-0.6,0.43,22.1,32.3,-10.2,-0.51,-0.46,Matches
Jonjoe Kenny,eng ENG,DF,26-019,23,1733.0,75.0,74.1,19.3,19,87.0,17,4,18.0,2,0.83,22.0,33.0,-11.0,-0.57,0.47,21.4,31.0,-9.6,-0.5,-0.36,Matches
Filip Uremović,hr CRO,DF,26-051,17,1372.0,81.0,58.6,15.2,16,83.0,11,1,45.0,5,0.88,18.0,28.0,-10.0,-0.66,0.09,18.7,20.4,-1.8,-0.12,0.7,Matches
Marco Richter,de GER,"FW,MF",25-130,22,1329.0,60.0,56.8,14.8,15,77.0,5,7,25.0,1,0.91,20.0,35.0,-15.0,-1.02,-0.75,16.8,25.3,-8.5,-0.57,-0.39,Matches
Wilfried Kanga,ci CIV,FW,25-041,20,1279.0,64.0,54.7,14.2,14,80.0,4,6,26.0,1,0.75,16.0,19.0,-3.0,-0.21,1.06,15.3,20.7,-5.4,-0.38,0.05,Matches
Agustín Rogel,uy URU,DF,25-168,15,1107.0,74.0,47.3,12.3,12,86.0,11,3,24.0,1,0.8,16.0,27.0,-11.0,-0.89,-0.38,13.1,21.3,-8.2,-0.67,-0.5,Matches
Ivan Šunjić,hr CRO,MF,26-176,18,993.0,55.0,42.4,11.0,12,74.0,6,6,18.0,5,1.0,14.0,23.0,-9.0,-0.82,-0.21,12.8,17.1,-4.3,-0.39,0.02,Matches
Chidera Ejuke,ng NGA,"FW,MF",25-091,15,790.0,53.0,33.8,8.8,9,69.0,1,6,28.0,0,0.93,9.0,8.0,1.0,0.11,1.22,9.8,11.7,-1.9,-0.22,0.28,Matches
Jean-Paul Boëtius,nl NED,MF,29-012,18,851.0,47.0,36.4,9.5,8,71.0,2,10,29.0,1,1.0,11.0,19.0,-8.0,-0.85,-0.24,10.1,15.9,-5.8,-0.62,-0.33,Matches
Tolga Ciğerci,tr TUR,MF,31-011,8,541.0,68.0,23.1,6.0,7,71.0,1,1,45.0,0,1.0,7.0,12.0,-5.0,-0.83,-0.18,7.6,7.8,-0.2,-0.03,0.49,Matches
Florian Niederlechner,de GER,FW,32-161,9,493.0,55.0,21.1,5.5,7,65.0,0,2,19.0,0,0.89,7.0,10.0,-3.0,-0.55,0.18,6.3,7.5,-1.1,-0.2,0.25,Matches
Maximilian Mittelstädt,de GER,DF,26-016,13,643.0,49.0,27.5,7.1,5,81.0,4,8,30.0,11,0.92,8.0,13.0,-5.0,-0.7,-0.01,9.7,13.2,-3.5,-0.49,-0.12,Matches
Márton Dárdai,de GER,DF,21-050,11,533.0,48.0,22.8,5.9,5,88.0,4,6,15.0,9,1.27,6.0,9.0,-3.0,-0.51,0.24,8.3,8.0,0.3,0.05,0.59,Matches
Jessic Ngankam,de GER,"FW,MF",22-257,11,526.0,48.0,22.5,5.8,5,67.0,1,6,32.0,0,0.73,7.0,12.0,-5.0,-0.86,-0.21,8.0,8.9,-0.8,-0.14,0.34,Matches
Stevan Jovetić,me MNE,"FW,MF",33-152,12,515.0,43.0,22.0,5.7,4,72.0,1,8,29.0,2,0.75,9.0,8.0,1.0,0.17,1.11,8.7,8.8,-0.2,-0.03,0.48,Matches
Davie Selke,de GER,FW,28-073,13,282.0,22.0,12.1,3.1,3,59.0,0,10,10.0,1,0.92,4.0,9.0,-5.0,-1.6,-1.03,4.0,5.7,-1.8,-0.57,-0.18,Matches
Kevin-Prince Boateng,gh GHA,MF,36-028,12,237.0,20.0,10.1,2.6,2,61.0,0,10,12.0,11,0.5,1.0,6.0,-5.0,-1.9,-1.34,2.7,3.6,-0.8,-0.31,0.1,Matches
Derry Scherhant,de GER,FW,20-144,7,187.0,27.0,8.0,2.1,1,63.0,0,6,21.0,4,0.57,2.0,9.0,-7.0,-3.37,-2.91,3.1,5.4,-2.3,-1.09,-0.75,Matches
Myziane Maolida,fr FRA,"FW,MF",24-048,3,95.0,32.0,4.1,1.1,1,55.0,0,2,20.0,7,0.0,1.0,3.0,-2.0,-1.89,-1.25,0.6,1.2,-0.7,-0.62,-0.22,Matches
Peter Pekarík,sk SVK,DF,36-155,3,88.0,29.0,3.8,1.0,1,76.0,0,2,6.0,16,0.33,0.0,3.0,-3.0,-3.07,-2.47,0.3,1.4,-1.1,-1.1,-0.72,Matches
Vladimír Darida,cz CZE,MF,32-238,3,31.0,10.0,1.3,0.3,0,,0,3,10.0,7,0.67,1.0,1.0,0.0,0.0,0.7,0.1,0.5,-0.4,-1.14,-0.75,Matches
Julian Eitschberger,de GER,MF,19-029,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Tjark Ernst,de GER,GK,20-019,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Linus Gechter,de GER,DF,19-035,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rune Jarstein,no NOR,GK,38-186,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Pascal Klemens,de GER,DF,18-039,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Robert Kwasigroch,de GER,GK,18-281,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ibrahim Maza,de GER,MF,17-130,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Deyovaisio Zeefuik,nl NED,DF,25-023,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.7,26,2340.0,90.0,100.0,26.0,286,81.0,169,116,22.0,118,0.85,31.0,49.0,-18.0,-0.69,,30.2,40.7,-10.5,-0.4,,
Opponent Total,,,27.4,26,2340.0,90.0,100.0,26.0,286,81.0,169,116,22.0,112,1.88,49.0,31.0,18.0,0.69,,40.7,30.2,10.5,0.4,,
