Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Diogo Costa,pt POR,GK,23-196,25,2250.0,90.0,100.0,25.0,25,90.0,25,0,,0,2.32,55.0,17.0,38.0,1.52,,52.5,21.8,30.7,1.23,,Matches
Mehdi Taremi,ir IRN,FW,30-259,25,1925.0,77.0,85.6,21.4,23,82.0,8,2,15.0,0,2.32,43.0,11.0,32.0,1.5,-0.17,44.1,15.3,28.8,1.34,0.8,Matches
Mateus Uribe,co COL,MF,32-013,23,1808.0,79.0,80.4,20.1,22,80.0,15,1,45.0,0,2.26,45.0,13.0,32.0,1.59,0.37,42.6,17.6,25.0,1.24,0.07,Matches
Pepê,br BRA,"MF,DF",26-038,25,1833.0,73.0,81.5,20.4,19,88.0,12,6,28.0,0,2.32,39.0,11.0,28.0,1.37,-0.78,42.5,16.5,25.9,1.27,0.23,Matches
Otávio,pt POR,"MF,FW",28-053,19,1569.0,83.0,69.7,17.4,17,88.0,14,2,35.0,0,2.21,38.0,13.0,25.0,1.43,-0.28,36.0,15.4,20.5,1.18,-0.17,Matches
Iván Marcano,es ESP,DF,35-284,17,1500.0,88.0,66.7,16.7,17,88.0,15,0,,4,2.41,38.0,11.0,27.0,1.62,0.3,35.0,14.3,20.8,1.24,0.05,Matches
Wendell,br BRA,DF,29-257,17,1183.0,70.0,52.6,13.1,15,78.0,6,2,9.0,7,2.41,33.0,6.0,27.0,2.05,1.13,29.1,8.4,20.7,1.58,0.73,Matches
João Mário Lopes,pt POR,DF,23-090,17,1175.0,69.0,52.2,13.1,15,76.0,6,2,20.0,0,2.53,28.0,8.0,20.0,1.53,0.02,25.0,10.1,15.0,1.15,-0.17,Matches
Pepe,pt POR,DF,40-036,16,1274.0,80.0,56.6,14.2,14,90.0,14,2,7.0,1,2.63,32.0,12.0,20.0,1.41,-0.25,29.3,14.8,14.5,1.02,-0.48,Matches
Stephen Eustáquio,ca CAN,MF,26-103,21,1190.0,57.0,52.9,13.2,13,76.0,4,8,25.0,1,2.43,31.0,10.0,21.0,1.59,0.14,26.7,13.6,13.1,0.99,-0.5,Matches
Evanilson,br BRA,FW,23-179,16,971.0,61.0,43.2,10.8,13,68.0,1,3,31.0,0,2.25,22.0,5.0,17.0,1.58,0.1,21.7,7.2,14.5,1.35,0.21,Matches
Galeno,br BRA,"MF,FW",25-163,22,1281.0,58.0,56.9,14.2,12,82.0,4,10,29.0,0,2.36,32.0,4.0,28.0,1.97,1.04,32.2,10.2,22.0,1.54,0.73,Matches
Fábio Cardoso,pt POR,DF,28-349,13,1075.0,83.0,47.8,11.9,12,90.0,10,1,1.0,6,2.15,26.0,7.0,19.0,1.59,0.14,25.1,8.6,16.6,1.39,0.3,Matches
