Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Diogo Costa,pt POR,GK,23-181,24.0,980,835,976,4,0,0,980,0,0,,0,,619,2427,1522,0,0,0,0,0,573,0,Matches
Mehdi Taremi,ir IRN,FW,30-244,20.5,809,19,66,314,441,134,806,52,23,44.2,25,48.1,473,2374,1219,42,30,20,45,13,589,132,Matches
Mateus Uribe,co COL,MF,31-363,19.2,1430,58,330,863,250,20,1429,12,3,25.0,6,50.0,784,2711,1154,11,17,3,18,9,907,25,Matches
Pepê,br BRA,"MF,DF",26-023,19.4,1103,22,187,506,426,53,1103,107,46,43.0,40,37.4,692,4466,2291,66,57,19,48,28,729,111,Matches
Otávio,pt POR,"MF,FW",28-038,16.4,1219,12,130,647,464,45,1219,45,21,46.7,14,31.1,701,3351,1944,43,39,10,33,15,842,76,Matches
Iván Marcano,es ESP,DF,35-269,15.7,1097,106,569,501,35,21,1097,2,2,100.0,0,0.0,671,2867,1638,5,4,0,2,1,787,2,Matches
João Mário Lopes,pt POR,DF,23-075,13.1,819,26,181,383,267,34,819,43,17,39.5,17,39.5,470,2573,1521,47,28,14,20,10,531,108,Matches
Pepe,pt POR,DF,40-021,14.2,1016,91,460,536,26,10,1016,4,2,50.0,1,25.0,654,2793,1656,5,2,0,5,5,693,3,Matches
Wendell,br BRA,DF,29-242,12.6,919,26,239,461,227,14,919,16,7,43.8,7,43.8,511,2489,1394,40,34,1,15,4,552,55,Matches
Stephen Eustáquio,ca CAN,MF,26-088,12.6,827,20,152,440,239,26,827,3,2,66.7,1,33.3,445,1711,639,5,8,1,9,8,540,25,Matches
Galeno,br BRA,"MF,FW",25-148,13.7,675,15,80,181,422,97,674,50,23,46.0,18,36.0,432,3418,1972,84,33,46,40,13,466,171,Matches
Evanilson,br BRA,FW,23-164,9.8,326,4,32,142,159,54,326,21,6,28.6,12,57.1,196,871,236,9,9,4,26,10,235,56,Matches
Fábio Cardoso,pt POR,DF,28-334,10.9,827,73,393,405,31,16,827,4,2,50.0,1,25.0,558,2403,1434,2,5,0,1,1,646,2,Matches
Zaidu Sanusi,ng NGA,DF,25-279,10.9,688,31,191,271,233,18,688,15,5,33.3,8,53.3,332,1541,853,27,21,2,21,4,392,80,Matches
Marko Grujić,rs SRB,MF,26-340,9.5,652,31,126,417,111,24,652,10,7,70.0,3,30.0,348,1826,942,16,15,1,6,7,434,14,Matches
Toni Martínez,es ESP,FW,25-262,9.0,223,3,12,71,142,61,223,8,3,37.5,4,50.0,110,596,336,16,3,7,10,3,167,36,Matches
David Carmo,pt POR,DF,23-243,7.0,476,63,277,186,13,9,476,0,0,,0,,337,1487,689,3,1,0,4,0,356,1,Matches
André Franco,pt POR,"MF,FW",24-341,5.4,296,2,32,137,128,20,296,10,3,30.0,4,40.0,181,839,399,13,9,0,13,5,215,22,Matches
Rodrigo Conceição,pt POR,DF,23-076,5.3,368,9,96,172,109,11,368,23,8,34.8,11,47.8,197,1226,699,23,14,4,11,4,208,40,Matches
Danny Loader,eng ENG,"MF,FW",22-203,4.0,166,3,18,68,81,19,166,13,5,38.5,8,61.5,94,628,342,13,4,3,9,4,115,24,Matches
Bruno Xavier Almeida Costa,pt POR,MF,25-334,2.9,178,1,21,98,61,8,178,7,3,42.9,2,28.6,101,537,269,6,4,1,4,3,112,13,Matches
Gabriel Veron,br BRA,"FW,MF",20-197,3.5,154,0,10,52,93,27,154,11,3,27.3,6,54.5,102,526,292,13,6,6,6,4,109,37,Matches
Bernardo Folha,pt POR,"MF,FW",20-361,0.6,35,1,7,24,4,2,35,4,1,25.0,2,50.0,18,154,105,4,1,1,0,1,26,1,Matches
Gonçalo Borges,pt POR,"FW,MF",21-355,1.3,65,1,11,18,39,8,65,14,5,35.7,6,42.9,49,471,236,11,7,1,3,2,48,13,Matches
Wilson Manafá,pt POR,DF,28-239,0.1,11,1,4,3,4,0,11,0,0,,0,,4,49,40,1,1,0,0,0,8,1,Matches
Vasco Sousa,pt POR,MF,19-350,0.0,7,0,1,2,4,1,7,0,0,,0,,3,4,0,0,0,0,0,1,2,0,Matches
Squad Total,,,27.8,24.0,15366,1453,4601,6902,4009,732,15361,474,197,41.6,196,41.4,9082,44338,23822,505,352,144,349,155,10282,1048,
Opponent Total,,,26.5,24.0,12169,1833,4941,5052,2328,304,12166,474,203,42.8,213,44.9,6225,32561,16133,323,232,65,345,206,7112,634,
