Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Diogo Costa,pt POR,GK,23-196,25.0,768,978,78.5,21721,15232,108,109,99.1,398,403,98.8,262,462,56.7,0,0.2,0.2,-0.2,2,18,0,0,0,Matches
Mehdi Taremi,ir IRN,FW,30-259,21.4,441,594,74.2,5808,1424,283,334,84.7,105,151,69.5,18,29,62.1,6,5.1,4.3,0.9,34,40,22,1,64,Matches
Mateus Uribe,co COL,MF,32-013,20.1,1043,1256,83.0,19502,6549,457,508,90.0,414,485,85.4,154,213,72.3,0,1.2,1.7,-1.2,18,136,18,2,157,Matches
Pepê,br BRA,"MF,DF",26-038,20.4,656,868,75.6,10054,3048,385,456,84.4,203,265,76.6,48,84,57.1,5,3.8,3.5,1.2,31,58,27,6,86,Matches
Otávio,pt POR,"MF,FW",28-053,17.4,839,1092,76.8,14221,5253,422,480,87.9,283,351,80.6,99,169,58.6,5,5.0,6.0,0.0,41,93,57,4,165,Matches
Iván Marcano,es ESP,DF,35-284,16.7,924,1034,89.4,19761,7242,243,259,93.8,528,567,93.1,148,193,76.7,0,0.1,0.8,-0.1,3,44,2,0,63,Matches
Wendell,br BRA,DF,29-257,13.1,687,817,84.1,10866,2494,379,408,92.9,256,303,84.5,41,77,53.2,1,1.3,1.2,-0.3,12,37,9,5,37,Matches
João Mário Lopes,pt POR,DF,23-090,13.1,541,680,79.6,8301,2643,295,342,86.3,202,242,83.5,31,54,57.4,4,3.1,3.1,0.9,23,29,23,13,49,Matches
Pepe,pt POR,DF,40-036,14.2,774,892,86.8,15706,5963,277,292,94.9,367,392,93.6,121,179,67.6,0,0.2,0.4,-0.2,3,71,3,0,66,Matches
Stephen Eustáquio,ca CAN,MF,26-103,13.2,577,720,80.1,10067,2931,258,298,86.6,255,302,84.4,52,86,60.5,5,4.2,2.9,0.8,23,55,16,1,86,Matches
Evanilson,br BRA,FW,23-179,10.8,191,247,77.3,2343,413,122,142,85.9,37,52,71.2,9,11,81.8,5,2.0,1.5,3.0,12,9,4,0,17,Matches
Galeno,br BRA,"MF,FW",25-163,14.2,355,480,74.0,5345,1043,216,256,84.4,110,151,72.8,20,33,60.6,2,2.9,3.4,-0.9,26,12,19,5,28,Matches
Fábio Cardoso,pt POR,DF,28-349,11.9,730,799,91.4,14705,4695,228,246,92.7,407,427,95.3,90,115,78.3,0,0.1,0.7,-0.1,2,36,4,0,34,Matches
Marko Grujić,rs SRB,MF,26-355,9.9,472,555,85.0,8297,2358,219,247,88.7,195,221,88.2,49,62,79.0,0,0.6,1.1,-0.6,6,55,6,1,74,Matches
Zaidu Sanusi,ng NGA,DF,25-294,11.4,463,617,75.0,8150,3386,197,226,87.2,222,291,76.3,37,76,48.7,0,1.2,1.4,-1.2,12,22,14,6,52,Matches
Toni Martínez,es ESP,FW,25-277,9.0,80,133,60.2,954,155,63,87,72.4,13,29,44.8,2,7,28.6,3,2.5,1.3,0.5,13,1,0,0,4,Matches
David Carmo,pt POR,DF,23-258,7.0,343,416,82.5,7409,2539,94,100,94.0,196,215,91.2,53,91,58.2,0,0.0,0.1,0.0,0,27,1,0,18,Matches
Rodrigo Conceição,pt POR,DF,23-091,5.8,256,313,81.8,3961,1030,155,168,92.3,81,104,77.9,18,30,60.0,0,1.2,0.9,-1.2,7,6,11,10,10,Matches
André Franco,pt POR,"MF,FW",24-356,5.4,198,247,80.2,3575,927,92,103,89.3,76,87,87.4,24,41,58.5,0,0.5,0.6,-0.5,9,22,6,0,31,Matches
Danny Loader,eng ENG,"MF,FW",22-218,4.1,97,120,80.8,1334,261,58,63,92.1,27,35,77.1,4,7,57.1,1,1.7,0.9,-0.7,9,10,5,2,14,Matches
Bruno Xavier Almeida Costa,pt POR,MF,25-349,2.9,116,153,75.8,2043,812,60,63,95.2,40,56,71.4,15,25,60.0,1,1.3,1.4,-0.3,8,15,4,1,15,Matches
Gabriel Veron,br BRA,"FW,MF",20-212,3.6,81,111,73.0,1079,311,48,56,85.7,24,33,72.7,2,7,28.6,1,1.1,1.2,-0.1,7,5,5,1,12,Matches
Bernardo Folha,pt POR,"MF,FW",21-011,0.6,21,25,84.0,282,104,14,14,100.0,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,0,4,0,0,2,Matches
Gonçalo Borges,pt POR,"FW,MF",22-005,1.3,24,44,54.5,349,144,14,20,70.0,8,14,57.1,1,5,20.0,0,0.3,0.3,-0.3,2,2,1,1,5,Matches
Wilson Manafá,pt POR,DF,28-254,0.1,8,10,80.0,110,20,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Vasco Sousa,pt POR,MF,20-000,0.0,4,7,57.1,39,9,4,7,57.1,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
Squad Total,,,27.9,25.0,10689,13208,80.9,195982,70986,4694,5287,88.8,4457,5188,85.9,1299,2058,63.1,39,39.3,38.9,-0.3,304,807,258,59,1091,
Opponent Total,,,26.6,25.0,7519,9989,75.3,145761,55913,2981,3492,85.4,3252,3937,82.6,1091,2015,54.1,10,13.6,12.5,-3.6,153,555,129,53,686,
