Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Marten de Roon,nl NED,MF,32-008,25,24,2064.0,22.9,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,1.2,2.1,11.0,111.0,14.0,0.09,0.04,0.13,0.09,0.13,0.04,0.05,0.09,0.04,0.09,Matches
Teun Koopmeiners,nl NED,MF,25-037,24,23,2048.0,22.8,6.0,3.0,9.0,4.0,2.0,4.0,5.0,0.0,5.8,2.5,3.0,5.5,41.0,146.0,68.0,0.26,0.13,0.4,0.18,0.31,0.26,0.13,0.39,0.11,0.24,Matches
Rafael Tolói,it ITA,DF,32-178,23,23,1975.0,21.9,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.4,2.4,1.0,3.3,16.0,114.0,27.0,0.05,0.05,0.09,0.05,0.09,0.11,0.04,0.15,0.11,0.15,Matches
Juan Musso,ar ARG,GK,28-335,22,22,1897.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ademola Lookman,ng NGA,"FW,MF",25-168,27,19,1581.0,17.6,13.0,4.0,17.0,10.0,3.0,3.0,3.0,0.0,8.9,6.5,5.9,12.4,70.0,67.0,168.0,0.74,0.23,0.97,0.57,0.8,0.5,0.34,0.84,0.37,0.71,Matches
Giorgio Scalvini,it ITA,DF,19-116,22,19,1569.0,17.4,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.1,1.1,0.1,1.2,13.0,112.0,19.0,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Matches
Éderson,br BRA,MF,23-273,25,17,1536.0,17.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,2.2,3.7,23.0,64.0,41.0,0.06,0.06,0.12,0.06,0.12,0.09,0.13,0.22,0.09,0.22,Matches
Hans Hateboer,nl NED,DF,29-087,17,17,1397.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,1.5,2.8,16.0,55.0,73.0,0.06,0.06,0.13,0.06,0.13,0.09,0.1,0.18,0.09,0.18,Matches
Joakim Mæhle,dk DEN,"DF,MF",25-321,25,16,1415.0,15.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,2.8,2.8,1.9,4.7,56.0,97.0,145.0,0.13,0.06,0.19,0.13,0.19,0.18,0.12,0.3,0.18,0.3,Matches
Mario Pašalić,hr CRO,"MF,FW",28-056,23,15,1251.0,13.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,3.9,3.9,1.7,5.6,13.0,62.0,56.0,0.14,0.14,0.29,0.14,0.29,0.28,0.12,0.4,0.28,0.4,Matches
Merih Demiral,tr TUR,DF,25-032,23,14,1452.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.5,1.2,1.0,26.0,4.0,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.08,0.05,0.08,Matches
Rasmus Højlund,dk DEN,FW,20-061,24,14,1312.0,14.6,7.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,6.8,6.8,2.2,9.0,27.0,33.0,160.0,0.48,0.14,0.62,0.48,0.62,0.47,0.15,0.62,0.47,0.62,Matches
Duván Zapata,co COL,FW,32-005,18,11,896.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.6,2.6,0.8,3.4,27.0,30.0,95.0,0.1,0.1,0.2,0.1,0.2,0.26,0.08,0.34,0.26,0.34,Matches
Berat Djimsiti,al ALB,DF,30-046,14,10,936.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,6.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Caleb Okoli,it ITA,DF,21-267,13,9,845.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.3,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Matteo Ruggeri,it ITA,"DF,MF",20-269,15,8,829.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.9,1.5,22.0,55.0,65.0,0.0,0.11,0.11,0.0,0.11,0.06,0.1,0.16,0.06,0.16,Matches
Luis Muriel,co COL,FW,31-355,19,8,820.0,9.1,1.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.5,0.8,2.8,3.6,44.0,51.0,97.0,0.11,0.22,0.33,0.0,0.22,0.17,0.31,0.48,0.08,0.39,Matches
Davide Zappacosta,it ITA,"DF,MF",30-299,11,8,619.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,1.0,1.7,27.0,32.0,55.0,0.15,0.15,0.29,0.15,0.29,0.1,0.15,0.25,0.1,0.25,Matches
José Luis Palomino,ar ARG,DF,33-091,10,7,595.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,3.0,23.0,2.0,0.15,0.0,0.15,0.15,0.15,0.03,0.04,0.07,0.03,0.07,Matches
Brandon Soppy,fr FRA,DF,21-044,11,7,568.0,6.3,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.3,1.6,22.0,30.0,32.0,0.0,0.48,0.48,0.0,0.48,0.05,0.2,0.25,0.05,0.25,Matches
Marco Sportiello,it ITA,GK,30-331,7,6,623.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jeremie Boga,ci CIV,"MF,FW",26-093,18,5,630.0,7.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,1.8,1.8,2.3,4.1,50.0,43.0,63.0,0.29,0.71,1.0,0.29,1.0,0.26,0.33,0.59,0.26,0.59,Matches
Ruslan Malinovskyi,ua UKR,"MF,FW",29-337,15,5,553.0,6.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,2.0,2.6,19.0,50.0,36.0,0.16,0.33,0.49,0.16,0.49,0.1,0.33,0.43,0.1,0.43,Matches
Nadir Zortea,it ITA,"DF,MF",23-291,9,1,222.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,11.0,9.0,13.0,0.41,0.0,0.41,0.41,0.41,0.05,0.23,0.28,0.05,0.28,Matches
Lukáš Vorlický,cz CZE,"MF,FW",21-078,3,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Tommaso Bertini,it ITA,GK,19-083,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mannah Chiwisa,zm ZAM,MF,19-115,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matteo Colombo,it ITA,MF,19-028,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Endri Muhameti,al ALB,MF,18-268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francesco Rossi,it ITA,GK,31-344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,28,308,2520.0,28.0,46.0,31.0,77.0,40.0,6.0,8.0,67.0,3.0,44.9,38.4,33.2,71.6,522.0,1254.0,1245.0,1.64,1.11,2.75,1.43,2.54,1.6,1.18,2.79,1.37,2.56,
Opponent Total,,,27.2,28,308,2520.0,28.0,30.0,23.0,53.0,28.0,2.0,2.0,66.0,0.0,29.5,28.0,22.8,50.8,442.0,963.0,951.0,1.07,0.82,1.89,1.0,1.82,1.05,0.81,1.87,1.0,1.81,
