Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Marten de Roon,nl NED,MF,32-005,22.9,1524,91,440,850,240,15,1524,8,3,37.5,4,50.0,784,3185,1409,11,24,1,13,9,932,14,Matches
Teun Koopmeiners,nl NED,MF,25-034,22.8,1536,74,381,685,483,41,1532,33,15,45.5,16,48.5,853,4262,2237,41,46,6,35,22,1050,68,Matches
Rafael Tolói,it ITA,DF,32-175,21.9,1454,115,587,649,234,32,1454,13,5,38.5,8,61.5,778,3191,1639,16,32,0,15,3,920,27,Matches
Juan Musso,ar ARG,GK,28-332,21.1,685,605,682,3,0,0,685,0,0,,0,,409,2690,1485,0,1,1,2,0,293,0,Matches
Ademola Lookman,ng NGA,"FW,MF",25-165,17.6,799,1,51,327,430,108,796,73,33,45.2,32,43.8,525,3183,1596,70,25,32,43,45,624,168,Matches
Giorgio Scalvini,it ITA,DF,19-113,17.4,1167,89,450,574,154,17,1167,19,8,42.1,9,47.4,607,2307,1304,13,14,3,10,6,738,19,Matches
Éderson,br BRA,MF,23-270,17.1,1054,35,251,546,271,36,1054,42,19,45.2,18,42.9,615,2835,1304,23,26,8,34,19,706,41,Matches
Hans Hateboer,nl NED,DF,29-084,15.5,823,37,220,343,263,29,823,9,4,44.4,3,33.3,398,1804,904,16,14,1,8,7,505,73,Matches
Joakim Mæhle,dk DEN,"DF,MF",25-318,15.7,1184,28,243,477,481,44,1184,41,14,34.1,24,58.5,668,3422,1998,56,45,8,28,17,774,145,Matches
Mario Pašalić,hr CRO,"MF,FW",28-053,13.9,633,14,101,339,198,43,633,12,3,25.0,7,58.3,383,1786,705,13,10,2,24,20,462,56,Matches
Merih Demiral,tr TUR,DF,25-029,16.1,777,138,471,287,25,13,777,7,0,0.0,5,71.4,318,1420,452,1,3,1,5,2,340,4,Matches
Rasmus Højlund,dk DEN,FW,20-058,14.6,513,4,13,186,320,96,513,49,17,34.7,20,40.8,342,1944,638,28,18,22,63,41,423,160,Matches
Duván Zapata,co COL,FW,32-002,10.0,396,11,18,170,213,58,396,29,13,44.8,12,41.4,272,1546,579,27,13,15,27,29,340,95,Matches
Berat Djimsiti,al ALB,DF,30-043,10.4,725,78,378,308,42,6,725,4,3,75.0,0,0.0,414,1991,969,6,5,0,6,5,457,6,Matches
Caleb Okoli,it ITA,DF,21-264,9.4,514,56,302,188,30,8,514,1,0,0.0,1,100.0,228,867,379,2,4,0,11,3,239,3,Matches
Matteo Ruggeri,it ITA,"DF,MF",20-266,9.2,720,24,198,302,224,17,720,9,4,44.4,5,55.6,332,1484,777,23,15,3,7,5,443,64,Matches
Luis Muriel,co COL,FW,31-352,9.1,516,3,30,184,305,53,515,50,24,48.0,24,48.0,295,2056,1040,44,27,22,38,19,401,95,Matches
Davide Zappacosta,it ITA,"DF,MF",30-296,6.9,551,13,121,205,232,27,551,32,10,31.3,18,56.3,330,1961,1056,28,26,7,17,4,363,55,Matches
José Luis Palomino,ar ARG,DF,33-088,6.6,497,40,214,259,27,7,497,3,2,66.7,1,33.3,264,1298,568,3,1,1,2,2,286,2,Matches
Brandon Soppy,fr FRA,DF,21-041,6.3,359,8,79,165,120,19,359,23,6,26.1,11,47.8,198,1117,618,22,10,6,15,7,211,32,Matches
Marco Sportiello,it ITA,GK,30-328,6.9,251,224,246,5,0,0,251,0,0,,0,,145,672,430,0,0,0,0,1,103,0,Matches
Jeremie Boga,ci CIV,"MF,FW",26-090,7.0,495,0,36,184,286,29,495,72,36,50.0,27,37.5,332,2813,1480,50,38,16,27,7,399,63,Matches
Ruslan Malinovskyi,ua UKR,"MF,FW",29-334,6.1,425,2,61,220,152,8,425,21,9,42.9,10,47.6,279,1481,643,19,17,3,21,9,303,36,Matches
Nadir Zortea,it ITA,"DF,MF",23-288,2.5,153,7,45,50,60,7,153,21,10,47.6,10,47.6,78,480,267,11,7,2,6,2,82,13,Matches
Lukáš Vorlický,cz CZE,"MF,FW",21-075,0.3,36,0,5,14,19,2,36,7,4,57.1,3,42.9,30,256,120,2,4,2,1,1,26,3,Matches
Squad Total,,,27.0,28.0,17787,1697,5623,7520,4809,715,17779,578,242,41.9,268,46.4,9877,50051,24597,525,425,162,458,285,11420,1242,
Opponent Total,,,27.2,28.0,17319,1944,5997,7740,3765,519,17317,504,219,43.5,225,44.6,9834,51742,25122,446,349,106,480,239,10824,952,
