Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ricardo Batista,pt POR,GK,36-138,24.0,507,787,64.4,14749,10437,86,86,100.0,253,257,98.4,165,437,37.8,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Vasco Fernandes,pt POR,DF,36-145,23.0,924,1076,85.9,17068,6590,346,381,90.8,486,520,93.5,83,148,56.1,0,0.1,0.3,-0.1,2,42,1,1,38,Matches
Lucas Soares,br BRA,"MF,DF",24-337,22.0,721,974,74.0,11125,4199,389,439,88.6,259,344,75.3,43,110,39.1,2,3.1,2.9,-1.1,25,27,15,9,39,Matches
Afonso Taira,pt POR,MF,30-293,18.6,641,856,74.9,11209,3868,289,355,81.4,279,351,79.5,60,109,55.0,1,1.1,1.1,-0.1,21,84,11,0,121,Matches
Nermin Zolotić,ba BIH,DF,29-273,20.4,991,1194,83.0,18457,7642,358,400,89.5,541,608,89.0,79,153,51.6,0,0.4,0.6,-0.4,11,82,8,3,102,Matches
Saviour Godwin,ng NGA,"FW,MF",26-227,20.2,259,418,62.0,3998,966,139,184,75.5,88,134,65.7,22,50,44.0,1,2.2,2.1,-1.2,23,10,26,11,33,Matches
Fernando Varela,cv CPV,DF,35-131,16.6,573,688,83.3,10189,4130,241,260,92.7,267,296,90.2,57,103,55.3,0,0.0,1.4,0.0,1,51,3,0,40,Matches
Leonardo Lelo,pt POR,"MF,DF",23-007,17.4,671,883,76.0,10839,3883,358,394,90.9,250,326,76.7,48,112,42.9,4,2.3,2.2,1.7,13,40,21,14,60,Matches
Takahiro Kunimoto,jp JPN,"FW,MF",25-180,13.6,335,497,67.4,5838,1992,164,202,81.2,116,156,74.4,43,96,44.8,2,2.1,2.0,-0.1,23,41,8,1,55,Matches
Neto,br BRA,MF,31-216,12.2,407,519,78.4,6897,2372,200,229,87.3,150,174,86.2,44,77,57.1,1,1.1,0.7,-0.1,16,47,7,2,63,Matches
Rafael Martins,br BRA,FW,34-020,12.1,182,285,63.9,2586,445,87,132,65.9,63,90,70.0,11,17,64.7,1,0.8,0.2,0.2,10,19,1,0,20,Matches
João Nunes,pt POR,DF,27-138,13.8,510,650,78.5,9148,3277,209,232,90.1,244,287,85.0,46,104,44.2,0,0.1,0.1,-0.1,3,47,3,0,46,Matches
Clayton,br BRA,FW,24-085,11.8,145,195,74.4,2191,294,77,98,78.6,52,61,85.2,7,12,58.3,0,0.3,0.3,-0.3,8,13,2,0,15,Matches
Derick,br BRA,"MF,DF",29-217,10.7,288,434,66.4,4202,1492,178,207,86.0,89,136,65.4,15,58,25.9,0,0.6,0.8,-0.6,7,17,12,10,30,Matches
Romário Baró,pt POR,"MF,FW",23-071,10.4,239,291,82.1,3806,1107,124,138,89.9,92,108,85.2,16,23,69.6,1,1.7,1.6,-0.7,12,23,6,0,38,Matches
Yuki Soma,jp JPN,"FW,MF",26-040,6.6,125,205,61.0,2437,800,57,72,79.2,40,55,72.7,23,57,40.4,1,0.6,0.7,0.4,9,6,4,3,11,Matches
Beni,ao ANG,MF,20-320,5.6,199,233,85.4,3490,917,87,98,88.8,90,95,94.7,17,27,63.0,1,0.7,0.6,0.3,7,18,1,1,26,Matches
Yan Brice Eteki,cm CMR,MF,25-223,6.6,221,267,82.8,3947,1185,98,108,90.7,94,112,83.9,22,31,71.0,0,0.5,0.4,-0.5,5,27,5,1,42,Matches
Bolgado,br BRA,DF,24-229,4.5,128,158,81.0,2621,832,42,50,84.0,66,75,88.0,19,30,63.3,0,0.0,0.1,0.0,1,7,0,0,8,Matches
