Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Ricardo Batista,pt POR,GK,36-138,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vasco Fernandes,pt POR,DF,36-145,25,23,2066.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.1,0.4,3.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Lucas Soares,br BRA,"MF,DF",24-337,23,23,1977.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,1.7,1.7,3.1,4.8,51.0,39.0,106.0,0.0,0.09,0.09,0.0,0.09,0.08,0.14,0.22,0.08,0.22,Matches
Afonso Taira,pt POR,MF,30-293,25,22,1676.0,18.6,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,1.1,1.4,17.0,121.0,22.0,0.0,0.05,0.05,0.0,0.05,0.01,0.06,0.07,0.01,0.07,Matches
Nermin Zolotić,ba BIH,DF,29-273,23,21,1839.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.4,0.6,18.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Saviour Godwin,ng NGA,"FW,MF",26-227,23,21,1819.0,20.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,3.5,3.5,2.2,5.6,85.0,33.0,194.0,0.15,0.05,0.2,0.15,0.2,0.17,0.11,0.28,0.17,0.28,Matches
Fernando Varela,cv CPV,DF,35-131,20,18,1495.0,16.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.0,1.4,7.0,40.0,1.0,0.06,0.0,0.06,0.06,0.06,0.08,0.0,0.09,0.08,0.09,Matches
Leonardo Lelo,pt POR,"MF,DF",23-007,19,17,1570.0,17.4,1.0,4.0,5.0,0.0,1.0,2.0,2.0,0.0,2.0,0.4,2.3,2.7,40.0,60.0,98.0,0.06,0.23,0.29,0.0,0.23,0.11,0.13,0.25,0.02,0.15,Matches
Takahiro Kunimoto,jp JPN,"FW,MF",25-180,20,17,1228.0,13.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,2.1,3.3,16.0,55.0,63.0,0.07,0.15,0.22,0.07,0.22,0.09,0.15,0.24,0.09,0.24,Matches
Neto,br BRA,MF,31-216,21,14,1095.0,12.2,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.6,0.6,1.1,1.7,20.0,63.0,13.0,0.16,0.08,0.25,0.16,0.25,0.05,0.09,0.14,0.05,0.14,Matches
Rafael Martins,br BRA,FW,34-020,21,14,1089.0,12.1,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.3,3.3,0.8,4.1,8.0,20.0,40.0,0.33,0.08,0.41,0.33,0.41,0.27,0.06,0.34,0.27,0.34,Matches
João Nunes,pt POR,DF,27-138,18,13,1245.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.3,7.0,46.0,6.0,0.07,0.0,0.07,0.07,0.07,0.02,0.01,0.02,0.02,0.02,Matches
Clayton,br BRA,FW,24-085,22,11,1062.0,11.8,4.0,0.0,4.0,4.0,0.0,0.0,5.0,1.0,5.3,5.3,0.3,5.7,14.0,15.0,70.0,0.34,0.0,0.34,0.34,0.34,0.45,0.03,0.48,0.45,0.48,Matches
Derick,br BRA,"MF,DF",29-217,15,11,960.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,24.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14,Matches
Romário Baró,pt POR,"MF,FW",23-071,18,11,933.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.7,2.3,15.0,38.0,34.0,0.0,0.1,0.1,0.0,0.1,0.06,0.17,0.23,0.06,0.23,Matches
Yuki Soma,jp JPN,"FW,MF",26-040,10,5,590.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,0.6,2.5,25.0,11.0,48.0,0.15,0.15,0.31,0.15,0.31,0.28,0.1,0.38,0.28,0.38,Matches
Beni,ao ANG,MF,20-320,7,5,502.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.7,0.8,5.0,26.0,6.0,0.0,0.18,0.18,0.0,0.18,0.01,0.13,0.14,0.01,0.14,Matches
Yan Brice Eteki,cm CMR,MF,25-223,17,4,595.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.5,0.7,1.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.11,0.02,0.11,Matches
Bolgado,br BRA,DF,24-229,9,3,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.3,0.0,8.0,0.0,0.22,0.0,0.22,0.22,0.22,0.07,0.0,0.07,0.07,0.07,Matches
Diogo Pinto,pt POR,"FW,MF",23-281,12,3,290.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,3.0,6.0,11.0,0.0,0.31,0.31,0.0,0.31,0.07,0.07,0.14,0.07,0.14,Matches
Cuca,cv CPV,MF,32-087,17,2,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.2,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Felippe Cardoso,br BRA,FW,24-184,4,1,134.0,1.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,0.9,2.5,3.0,2.0,7.0,1.34,0.0,1.34,1.34,1.34,1.08,0.61,1.69,1.08,1.69,Matches
João,br BRA,GK,24-338,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Paes,br BRA,GK,25-120,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches
Eduardo Fereira,ve VEN,"FW,MF",22-189,2,1,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Carnejy Antoine,ht HAI,"FW,MF",31-253,6,0,122.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,4.0,5.0,7.0,0.74,0.0,0.74,0.74,0.74,0.4,0.06,0.46,0.4,0.46,Matches
Vitó Ferreira,pt POR,"MF,FW",25-200,4,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Léo Natel,br BRA,FW,26-023,4,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.62,0.4,0.62,Matches
Anderson,br BRA,"MF,FW",24-178,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francisco Kiki,pt POR,MF,25-051,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rogério Afonso,pt POR,DF,20-221,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Isaac Monteiro,pt POR,DF,19-033,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Duplexe Tchamba,cm CMR,DF,24-270,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.1,26,286,2340.0,26.0,22.0,16.0,38.0,21.0,1.0,2.0,79.0,4.0,26.4,24.8,19.6,44.4,373.0,835.0,826.0,0.85,0.62,1.46,0.81,1.42,1.01,0.75,1.77,0.95,1.71,
Opponent Total,,,26.6,26,286,2340.0,26.0,25.0,18.0,43.0,20.0,5.0,7.0,51.0,5.0,35.7,30.1,22.9,53.0,411.0,1141.0,1136.0,0.96,0.69,1.65,0.77,1.46,1.37,0.88,2.25,1.16,2.04,
