Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Yan Brice Eteki,cm CMR,MF,25-205,17,595.0,35.0,27.5,6.6,4,65.0,1,13,26.0,0,1.59,5.0,5.0,0.0,0.0,0.23,6.2,11.7,-5.5,-0.84,-0.59,Matches
Yuki Soma,jp JPN,"FW,MF",26-022,8,435.0,54.0,20.1,4.8,3,84.0,1,5,36.0,0,1.0,4.0,6.0,-2.0,-0.41,-0.31,6.1,5.6,0.5,0.11,0.65,Matches
Bolgado,br BRA,DF,24-211,9,405.0,45.0,18.8,4.5,3,82.0,2,6,27.0,12,2.11,5.0,3.0,2.0,0.44,0.75,4.5,7.6,-3.1,-0.69,-0.34,Matches
Beni,ao ANG,MF,20-302,5,328.0,66.0,15.2,3.6,3,83.0,1,2,40.0,1,0.4,0.0,2.0,-2.0,-0.55,-0.45,4.3,4.2,0.1,0.03,0.51,Matches
Diogo Pinto,pt POR,"FW,MF",23-263,11,284.0,26.0,13.1,3.2,3,60.0,0,8,13.0,5,1.45,2.0,0.0,2.0,0.63,0.92,2.1,5.2,-3.1,-0.99,-0.67,Matches
Cuca,cv CPV,MF,32-069,15,330.0,22.0,15.3,3.7,2,53.0,0,13,17.0,4,1.53,1.0,9.0,-8.0,-2.18,-2.38,3.4,7.5,-4.1,-1.11,-0.83,Matches
João,br BRA,GK,24-320,1,90.0,90.0,4.2,1.0,1,90.0,1,0,,8,0.0,0.0,2.0,-2.0,-2.0,-1.91,0.1,1.2,-1.1,-1.07,-0.69,Matches
Eduardo Fereira,ve VEN,"FW,MF",22-171,2,53.0,27.0,2.5,0.6,1,45.0,0,1,8.0,16,0.0,0.0,1.0,-1.0,-1.7,-1.57,0.7,0.8,-0.1,-0.2,0.22,Matches
Carnejy Antoine,ht HAI,"FW,MF",31-235,6,122.0,20.0,5.6,1.4,0,,0,6,20.0,0,1.17,1.0,3.0,-2.0,-1.48,-1.39,1.3,4.2,-2.9,-2.14,-1.83,Matches
Vitó Ferreira,pt POR,"MF,FW",25-182,4,70.0,18.0,3.2,0.8,0,,0,4,18.0,2,1.0,1.0,0.0,1.0,1.29,1.5,0.6,1.8,-1.2,-1.5,-1.13,Matches
Felippe Cardoso,br BRA,"FW,MF",24-166,2,67.0,34.0,3.1,0.7,0,,0,2,34.0,2,1.5,2.0,0.0,2.0,2.69,2.94,1.8,0.5,1.3,1.68,2.16,Matches
Léo Natel,br BRA,FW,26-005,4,57.0,14.0,2.6,0.6,0,,0,4,14.0,1,2.5,1.0,0.0,1.0,1.58,1.79,0.5,0.6,-0.1,-0.15,0.27,Matches
Anderson,br BRA,"MF,FW",24-160,2,24.0,12.0,1.1,0.3,0,,0,2,12.0,7,0.5,0.0,0.0,0.0,0.0,0.17,0.1,0.1,0.0,-0.06,0.36,Matches
Francisco Kiki,pt POR,MF,25-033,1,6.0,6.0,0.3,0.1,0,,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.41,Matches
Rogério Afonso,pt POR,DF,20-203,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Isaac Monteiro,pt POR,DF,19-015,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Lucas Paes,br BRA,GK,25-102,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Duplexe Tchamba,cm CMR,DF,24-252,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,29.2,24,2160.0,90.0,100.0,24.0,264,79.0,142,119,23.0,97,1.46,20.0,24.0,-4.0,-0.17,,23.8,33.6,-9.9,-0.41,,
Opponent Total,,,26.5,24,2160.0,90.0,100.0,24.0,264,79.0,142,119,23.0,106,1.33,24.0,20.0,4.0,0.17,,33.6,23.8,9.9,0.41,,
