Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Brennan Johnson,wls WAL,"FW,MF",21-318,26.6,675,5,61,247,389,103,673,78,31,39.7,35,44.9,389,3393,1865,78,41,37,65,22,438,137,Matches
Morgan Gibbs-White,eng ENG,"MF,FW",23-069,24.1,1116,12,115,472,546,58,1116,70,34,48.6,32,45.7,609,3342,1529,48,44,14,81,36,724,125,Matches
Remo Freuler,ch SUI,MF,30-356,21.8,1002,67,336,514,157,9,1002,12,6,50.0,4,33.3,465,2102,943,7,11,0,19,8,529,9,Matches
Dean Henderson,eng ENG,GK,26-025,18.0,715,600,711,5,0,0,715,0,0,,0,,397,2242,1245,0,0,0,1,0,319,0,Matches
Renan Lodi,br BRA,DF,24-363,17.3,895,66,361,348,198,12,895,30,15,50.0,7,23.3,441,2351,1192,22,13,2,14,9,440,53,Matches
Ryan Yates,eng ENG,MF,25-136,16.6,664,52,191,351,128,32,664,8,4,50.0,3,37.5,257,1104,513,10,3,3,17,15,326,23,Matches
Scott McKenna,sct SCO,DF,26-145,16.2,838,146,484,317,39,16,838,7,5,71.4,1,14.3,418,1847,925,5,1,0,2,2,491,1,Matches
Joe Worrall,eng ENG,DF,26-086,18.2,1131,157,644,432,57,18,1131,2,2,100.0,0,0.0,587,2580,1411,4,5,1,4,4,687,1,Matches
Neco Williams,wls WAL,DF,21-358,17.2,1016,68,386,377,275,18,1016,43,18,41.9,21,48.8,493,3121,1775,40,28,3,28,17,476,62,Matches
Serge Aurier,ci CIV,DF,30-103,15.9,1017,77,365,429,234,10,1017,22,11,50.0,6,27.3,439,2042,1218,33,23,0,23,14,476,42,Matches
Orel Mangala,be BEL,MF,25-019,10.0,443,16,95,272,80,6,443,24,10,41.7,10,41.7,236,1202,542,10,4,2,7,6,273,7,Matches
Jesse Lingard,eng ENG,"FW,MF",30-112,10.2,370,7,44,201,132,16,370,10,6,60.0,4,40.0,214,1003,527,11,12,0,16,10,263,38,Matches
Steve Cook,eng ENG,DF,31-352,10.6,559,100,321,220,19,10,559,1,1,100.0,0,0.0,284,1293,577,1,3,0,3,2,350,0,Matches
Keylor Navas,cr CRC,GK,36-112,9.0,338,300,337,1,0,0,338,1,1,100.0,0,0.0,168,956,648,0,0,0,1,0,119,0,Matches
Taiwo Awoniyi,ng NGA,FW,25-237,8.6,251,10,35,100,121,31,251,17,5,29.4,9,52.9,146,838,355,11,10,6,40,15,162,35,Matches
Cheikhou Kouyaté,sn SEN,"MF,DF",33-106,8.2,307,28,109,145,56,13,307,9,6,66.7,1,11.1,142,674,260,6,4,3,13,5,156,12,Matches
Harry Toffolo,eng ENG,DF,27-230,8.8,440,46,154,156,137,11,440,8,3,37.5,4,50.0,170,663,322,8,6,4,9,6,199,39,Matches
Willy Boly,ci CIV,DF,32-062,6.6,324,60,221,91,14,8,324,2,1,50.0,0,0.0,157,741,352,1,1,0,2,0,168,0,Matches
Felipe,br BRA,DF,33-325,7.9,495,94,293,185,27,15,495,10,9,90.0,0,0.0,262,1410,806,2,1,0,4,2,260,2,Matches
Emmanuel Dennis,ng NGA,"FW,MF",25-142,7.6,316,5,51,110,167,40,316,49,17,34.7,24,49.0,198,1404,767,21,14,8,30,23,208,60,Matches
Lewis O'Brien,eng ENG,MF,24-174,6.5,297,19,72,161,71,3,297,17,7,41.2,3,17.6,157,947,518,13,9,2,12,7,166,3,Matches
Jonjo Shelvey,eng ENG,MF,31-038,5.3,311,21,94,188,30,1,311,3,3,100.0,0,0.0,162,911,395,1,3,0,2,4,198,0,Matches
Moussa Niakhate,sn SEN,DF,27-029,4.8,180,43,123,43,14,4,180,3,0,0.0,3,100.0,64,282,145,1,0,0,2,1,77,1,Matches
Chris Wood,nz NZL,FW,31-120,4.1,99,4,12,57,31,8,99,2,0,0.0,2,100.0,50,189,70,2,2,0,11,6,79,12,Matches
Jack Colback,eng ENG,MF,33-164,5.5,189,16,65,100,27,1,189,4,3,75.0,0,0.0,75,404,210,5,5,0,5,1,88,3,Matches
Danilo,br BRA,MF,21-342,3.2,133,7,41,65,30,5,133,11,7,63.6,3,27.3,68,346,175,4,2,2,12,4,67,7,Matches
Wayne Hennessey,wls WAL,GK,36-072,2.0,64,52,64,0,0,0,64,0,0,,0,,34,146,111,0,0,0,0,0,30,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",29-091,2.0,108,3,24,58,27,1,108,4,1,25.0,2,50.0,67,515,313,9,5,0,1,0,71,4,Matches
Sam Surridge,eng ENG,FW,24-252,3.1,119,8,24,45,54,14,119,5,2,40.0,2,40.0,59,310,126,2,4,1,11,3,79,14,Matches
André Ayew,gh GHA,"FW,MF",33-110,2.8,82,8,11,38,33,8,81,4,1,25.0,2,50.0,33,225,84,3,3,2,3,4,50,15,Matches
Giulian Biancone,fr FRA,DF,23-006,0.2,25,2,19,5,1,0,25,0,0,,0,,10,76,61,2,1,0,0,0,13,1,Matches
Alexander Mighten,eng ENG,FW,20-360,0.1,4,0,1,0,3,0,4,3,0,0.0,2,66.7,4,27,10,0,0,0,0,0,4,1,Matches
Cafú,pt POR,MF,30-039,0.1,3,1,2,1,0,0,3,0,0,,0,,2,12,7,0,0,0,0,0,1,0,Matches
Squad Total,,,27.2,29.0,14526,2100,5866,5734,3097,471,14523,459,209,45.5,180,39.2,7257,38698,19997,360,258,90,438,226,7987,707,
Opponent Total,,,27.6,29.0,19676,1589,5576,8978,5261,816,19668,501,202,40.3,218,43.5,11337,62135,33497,600,421,164,427,265,13327,1365,
