Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Brennan Johnson,wls WAL,"FW,MF",21-318,29,2397.0,83.0,91.8,26.6,27,86.0,18,2,31.0,0,0.93,22.0,46.0,-24.0,-0.9,0.79,25.9,41.4,-15.5,-0.58,-0.33,Matches
Morgan Gibbs-White,eng ENG,"MF,FW",23-069,26,2167.0,83.0,83.0,24.1,25,85.0,19,1,30.0,0,0.92,23.0,43.0,-20.0,-0.83,0.79,27.0,37.0,-10.0,-0.42,0.81,Matches
Remo Freuler,ch SUI,MF,30-356,25,1963.0,79.0,75.2,21.8,22,85.0,16,3,31.0,2,0.92,15.0,41.0,-26.0,-1.19,-0.91,21.7,35.7,-14.0,-0.64,-0.36,Matches
Dean Henderson,eng ENG,GK,26-025,18,1620.0,90.0,62.1,18.0,18,90.0,18,0,,0,1.11,15.0,31.0,-16.0,-0.89,0.2,20.5,26.6,-6.1,-0.34,0.56,Matches
Renan Lodi,br BRA,DF,24-363,20,1553.0,78.0,59.5,17.3,18,84.0,11,2,25.0,2,1.0,15.0,36.0,-21.0,-1.22,-0.62,18.6,27.0,-8.3,-0.48,0.18,Matches
Ryan Yates,eng ENG,MF,25-136,21,1494.0,71.0,57.2,16.6,17,80.0,12,4,32.0,0,0.9,15.0,29.0,-14.0,-0.84,0.29,18.6,24.1,-5.6,-0.34,0.51,Matches
Scott McKenna,sct SCO,DF,26-145,18,1462.0,81.0,56.0,16.2,17,85.0,16,1,16.0,4,0.94,14.0,30.0,-16.0,-0.98,-0.04,18.0,25.0,-7.0,-0.43,0.29,Matches
Joe Worrall,eng ENG,DF,26-086,22,1635.0,74.0,62.6,18.2,16,90.0,16,6,33.0,7,1.0,15.0,33.0,-18.0,-0.99,-0.07,20.8,31.3,-10.5,-0.58,-0.07,Matches
Neco Williams,wls WAL,DF,21-358,27,1548.0,57.0,59.3,17.2,16,86.0,12,11,16.0,2,0.96,15.0,33.0,-18.0,-1.05,-0.2,19.3,29.5,-10.2,-0.59,-0.09,Matches
Serge Aurier,ci CIV,DF,30-103,18,1430.0,79.0,54.8,15.9,16,84.0,11,2,45.0,0,1.22,13.0,23.0,-10.0,-0.63,0.74,16.1,24.2,-8.1,-0.51,0.09,Matches
Orel Mangala,be BEL,MF,25-019,18,897.0,50.0,34.4,10.0,13,62.0,0,5,18.0,5,1.17,8.0,12.0,-4.0,-0.4,0.86,11.6,14.6,-3.0,-0.3,0.39,Matches
Jesse Lingard,eng ENG,"FW,MF",30-112,16,920.0,58.0,35.2,10.2,12,70.0,2,4,19.0,5,0.75,8.0,17.0,-9.0,-0.88,0.13,10.4,15.2,-4.8,-0.47,0.13,Matches
Steve Cook,eng ENG,DF,31-352,12,957.0,80.0,36.7,10.6,11,86.0,8,1,12.0,7,0.83,7.0,21.0,-14.0,-1.32,-0.55,10.5,14.9,-4.5,-0.42,0.21,Matches
Keylor Navas,cr CRC,GK,36-112,9,810.0,90.0,31.0,9.0,9,90.0,9,0,,0,0.67,8.0,17.0,-9.0,-1.0,-0.05,7.2,15.9,-8.7,-0.96,-0.6,Matches
Taiwo Awoniyi,ng NGA,FW,25-237,18,770.0,43.0,29.5,8.6,9,67.0,0,9,18.0,2,0.78,6.0,18.0,-12.0,-1.4,-0.62,10.4,13.1,-2.7,-0.31,0.34,Matches
Cheikhou Kouyaté,sn SEN,"MF,DF",33-106,14,736.0,53.0,28.2,8.2,9,72.0,1,5,17.0,1,0.79,6.0,20.0,-14.0,-1.71,-1.04,7.4,13.4,-5.9,-0.72,-0.24,Matches
Harry Toffolo,eng ENG,DF,27-230,14,789.0,56.0,30.2,8.8,8,86.0,6,6,17.0,6,0.79,6.0,13.0,-7.0,-0.8,0.24,8.2,14.7,-6.5,-0.74,-0.26,Matches
Willy Boly,ci CIV,DF,32-062,8,592.0,74.0,22.7,6.6,8,74.0,5,0,,8,1.38,5.0,8.0,-3.0,-0.46,0.66,6.5,7.7,-1.2,-0.18,0.48,Matches
Felipe,br BRA,DF,33-325,8,714.0,89.0,27.4,7.9,7,90.0,7,1,84.0,1,0.38,7.0,17.0,-10.0,-1.26,-0.41,6.9,15.1,-8.2,-1.03,-0.66,Matches
Emmanuel Dennis,ng NGA,"FW,MF",25-142,16,687.0,43.0,26.3,7.6,6,72.0,0,10,26.0,8,0.25,7.0,17.0,-10.0,-1.31,-0.47,7.7,12.4,-4.7,-0.61,-0.08,Matches
Lewis O'Brien,eng ENG,MF,24-174,13,584.0,45.0,22.4,6.5,6,77.0,3,7,17.0,2,0.92,5.0,14.0,-9.0,-1.39,-0.54,6.7,13.7,-7.0,-1.08,-0.68,Matches
Jonjo Shelvey,eng ENG,MF,31-038,7,476.0,68.0,18.2,5.3,5,81.0,2,2,35.0,1,0.29,4.0,9.0,-5.0,-0.95,0.02,3.8,9.9,-6.2,-1.17,-0.75,Matches
Moussa Niakhate,sn SEN,DF,27-029,5,430.0,86.0,16.5,4.8,5,86.0,3,0,,1,0.8,4.0,7.0,-3.0,-0.63,0.4,4.0,7.9,-3.9,-0.82,-0.32,Matches
Chris Wood,nz NZL,FW,31-120,7,372.0,53.0,14.3,4.1,5,71.0,0,2,9.0,0,0.86,3.0,6.0,-3.0,-0.73,0.28,3.1,7.4,-4.3,-1.04,-0.57,Matches
Jack Colback,eng ENG,MF,33-164,11,497.0,45.0,19.0,5.5,4,77.0,2,7,27.0,7,1.36,3.0,11.0,-8.0,-1.45,-0.6,4.7,9.7,-5.0,-0.91,-0.44,Matches
Danilo,br BRA,MF,21-342,5,288.0,58.0,11.0,3.2,4,61.0,0,1,46.0,3,1.2,4.0,4.0,0.0,0.0,1.09,3.4,4.2,-0.8,-0.25,0.34,Matches
Wayne Hennessey,wls WAL,GK,36-072,2,180.0,90.0,6.9,2.0,2,90.0,2,0,,26,0.5,1.0,4.0,-3.0,-1.5,-0.57,2.6,3.8,-1.2,-0.62,-0.08,Matches
Gustavo Scarpa,br BRA,"MF,FW",29-091,6,180.0,30.0,6.9,2.0,2,55.0,0,4,18.0,3,1.17,1.0,1.0,0.0,0.0,1.04,2.4,2.8,-0.4,-0.2,0.38,Matches
Sam Surridge,eng ENG,FW,24-252,16,281.0,18.0,10.8,3.1,1,62.0,0,15,15.0,11,1.19,5.0,3.0,2.0,0.64,1.8,5.4,5.2,0.2,0.08,0.71,Matches
André Ayew,gh GHA,"FW,MF",33-110,8,249.0,31.0,9.5,2.8,1,78.0,0,7,24.0,1,0.63,4.0,7.0,-3.0,-1.08,-0.13,3.6,5.6,-2.0,-0.72,-0.18,Matches
Giulian Biancone,fr FRA,DF,23-006,2,17.0,9.0,0.7,0.2,0,,0,2,9.0,8,0.5,0.0,1.0,-1.0,-5.29,-4.36,0.3,0.5,-0.3,-1.38,-0.83,Matches
