Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Jesse Lingard,eng ENG,"FW,MF",30-112,16,12,920.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7,1.7,11.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,Matches
Steve Cook,eng ENG,DF,31-352,12,11,957.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.6,0.7,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07,Matches
Keylor Navas,cr CRC,GK,36-112,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Taiwo Awoniyi,ng NGA,FW,25-237,18,9,770.0,8.6,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.5,4.5,1.0,5.5,11.0,7.0,35.0,0.47,0.0,0.47,0.47,0.47,0.53,0.11,0.64,0.53,0.64,Matches
Cheikhou Kouyaté,sn SEN,"MF,DF",33-106,14,9,736.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.0,6.0,17.0,12.0,0.12,0.0,0.12,0.12,0.12,0.04,0.08,0.12,0.04,0.12,Matches
Harry Toffolo,eng ENG,DF,27-230,14,8,789.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,8.0,25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches
Willy Boly,ci CIV,DF,32-062,8,8,592.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,1.0,10.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.03,0.03,0.0,0.03,Matches
Felipe,br BRA,DF,33-325,8,7,714.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.7,2.0,12.0,2.0,0.0,0.13,0.13,0.0,0.13,0.04,0.05,0.09,0.04,0.09,Matches
Emmanuel Dennis,ng NGA,"FW,MF",25-142,16,6,687.0,7.6,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,0.6,2.4,21.0,16.0,60.0,0.26,0.26,0.52,0.26,0.52,0.24,0.07,0.31,0.24,0.31,Matches
Lewis O'Brien,eng ENG,MF,24-174,13,6,584.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,13.0,21.0,3.0,0.15,0.0,0.15,0.15,0.15,0.05,0.03,0.08,0.05,0.08,Matches
Jonjo Shelvey,eng ENG,MF,31-038,7,5,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Moussa Niakhate,sn SEN,DF,27-029,5,5,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches
Chris Wood,nz NZL,FW,31-120,7,5,372.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.2,2.0,7.0,12.0,0.24,0.0,0.24,0.24,0.24,0.23,0.05,0.28,0.23,0.28,Matches
Jack Colback,eng ENG,MF,33-164,11,4,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Danilo,br BRA,MF,21-342,5,4,288.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,4.0,15.0,7.0,0.0,0.31,0.31,0.0,0.31,0.07,0.08,0.15,0.07,0.15,Matches
Wayne Hennessey,wls WAL,GK,36-072,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Scarpa,br BRA,"MF,FW",29-091,6,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,9.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.14,0.13,0.14,Matches
Sam Surridge,eng ENG,FW,24-252,16,1,281.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.1,1.8,2.0,6.0,14.0,0.32,0.0,0.32,0.32,0.32,0.57,0.02,0.59,0.57,0.59,Matches
André Ayew,gh GHA,"FW,MF",33-110,8,1,249.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,0.3,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.09,0.09,Matches
Giulian Biancone,fr FRA,DF,23-006,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexander Mighten,eng ENG,FW,20-360,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cafú,pt POR,MF,30-039,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Loïc Bade,fr FRA,DF,22-360,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Oliver Hammond,wls WAL,MF,20-144,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Loïc Mbe Soh,fr FRA,DF,21-297,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
George Shelvey,eng ENG,GK,21-349,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jordan Smith,eng ENG,GK,28-119,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dale Taylor,nir NIR,FW,19-115,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lyle Taylor,ms MSR,FW,33-008,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,29,319,2610.0,29.0,23.0,14.0,37.0,22.0,1.0,3.0,66.0,0.0,30.3,28.0,21.8,49.8,360.0,716.0,707.0,0.79,0.48,1.28,0.76,1.24,1.04,0.75,1.8,0.96,1.72,
Opponent Total,,,27.6,29,319,2610.0,29.0,52.0,35.0,87.0,47.0,5.0,8.0,54.0,0.0,46.4,40.3,31.9,72.3,600.0,1386.0,1365.0,1.79,1.21,3.0,1.62,2.83,1.6,1.1,2.7,1.39,2.49,
