Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Brennan Johnson,wls WAL,"FW,MF",21-318,26.6,244,428,57.0,3484,701,132,190,69.5,83,146,56.8,13,30,43.3,2,2.9,1.5,-0.9,23,9,16,4,29,Matches
Morgan Gibbs-White,eng ENG,"MF,FW",23-069,24.1,519,830,62.5,8393,3020,274,359,76.3,160,227,70.5,63,171,36.8,5,6.7,4.7,-1.7,53,54,34,5,108,Matches
Remo Freuler,ch SUI,MF,30-356,21.8,632,794,79.6,9379,2995,351,407,86.2,227,272,83.5,29,63,46.0,0,0.8,0.7,-0.8,12,46,5,3,50,Matches
Dean Henderson,eng ENG,GK,26-025,18.0,425,671,63.3,12543,8838,80,80,100.0,186,188,98.9,159,400,39.8,0,0.0,0.0,0.0,0,11,1,0,0,Matches
Renan Lodi,br BRA,DF,24-363,17.3,488,702,69.5,8578,2729,226,267,84.6,206,280,73.6,46,119,38.7,0,0.6,0.7,-0.6,8,22,13,7,24,Matches
Ryan Yates,eng ENG,MF,25-136,16.6,390,500,78.0,6592,1588,170,206,82.5,178,204,87.3,30,54,55.6,2,1.2,0.4,0.8,7,22,2,0,37,Matches
Scott McKenna,sct SCO,DF,26-145,16.2,551,694,79.4,10991,4153,157,185,84.9,323,377,85.7,65,117,55.6,0,0.8,0.3,-0.8,7,34,3,1,33,Matches
Joe Worrall,eng ENG,DF,26-086,18.2,749,942,79.5,15773,5586,214,256,83.6,406,467,86.9,123,199,61.8,0,0.6,0.5,-0.6,3,64,4,0,52,Matches
Neco Williams,wls WAL,DF,21-358,17.2,492,761,64.7,8924,3191,228,277,82.3,183,265,69.1,66,161,41.0,0,1.3,1.1,-1.3,12,26,13,8,31,Matches
Serge Aurier,ci CIV,DF,30-103,15.9,567,797,71.1,8629,3707,320,391,81.8,199,281,70.8,34,75,45.3,0,1.0,0.8,-1.0,10,35,12,6,59,Matches
Orel Mangala,be BEL,MF,25-019,10.0,285,356,80.1,4259,1138,156,174,89.7,106,127,83.5,14,30,46.7,0,0.1,0.1,-0.1,2,22,2,0,30,Matches
Jesse Lingard,eng ENG,"FW,MF",30-112,10.2,236,297,79.5,3558,897,121,137,88.3,88,104,84.6,14,28,50.0,0,0.7,0.5,-0.7,11,27,7,1,33,Matches
Steve Cook,eng ENG,DF,31-352,10.6,369,459,80.4,7884,2511,80,99,80.8,234,261,89.7,51,91,56.0,0,0.6,0.6,-0.6,3,18,2,1,19,Matches
Keylor Navas,cr CRC,GK,36-112,9.0,197,318,61.9,6007,4666,22,22,100.0,97,97,100.0,78,195,40.0,0,0.0,0.0,0.0,0,5,0,0,1,Matches
Taiwo Awoniyi,ng NGA,FW,25-237,8.6,95,131,72.5,1097,140,68,82,82.9,19,26,73.1,1,4,25.0,0,1.0,0.3,-1.0,8,3,1,0,7,Matches
Cheikhou Kouyaté,sn SEN,"MF,DF",33-106,8.2,161,214,75.2,2571,708,80,106,75.5,52,62,83.9,17,23,73.9,0,0.7,0.3,-0.7,6,11,2,0,17,Matches
Harry Toffolo,eng ENG,DF,27-230,8.8,218,347,62.8,3419,1695,124,148,83.8,82,131,62.6,9,43,20.9,0,0.7,0.9,-0.7,4,12,7,4,25,Matches
