Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Gavin Bazunu,ie IRL,GK,21-042,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
James Ward-Prowse,eng ENG,MF,28-153,28,28,2520.0,28.0,7.0,2.0,9.0,6.0,1.0,3.0,5.0,0.0,4.8,2.3,5.1,7.3,17.0,161.0,44.0,0.25,0.07,0.32,0.21,0.29,0.17,0.18,0.35,0.08,0.26,Matches
Che Adams,sct SCO,FW,26-264,25,22,1873.0,20.8,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,5.9,5.9,2.8,8.7,14.0,30.0,96.0,0.24,0.14,0.38,0.24,0.38,0.28,0.13,0.42,0.28,0.42,Matches
Mohammed Salisu,gh GHA,DF,23-351,22,21,1973.0,21.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,0.6,2.1,5.0,82.0,4.0,0.0,0.05,0.05,0.0,0.05,0.07,0.03,0.1,0.07,0.1,Matches
Mohamed Elyounoussi,no NOR,"MF,FW",28-242,25,21,1734.0,19.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.6,2.6,2.0,4.6,43.0,41.0,85.0,0.0,0.05,0.05,0.0,0.05,0.13,0.1,0.24,0.13,0.24,Matches
Kyle Walker-Peters,eng ENG,DF,25-355,21,20,1750.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,1.0,1.8,68.0,61.0,81.0,0.05,0.0,0.05,0.05,0.05,0.04,0.05,0.09,0.04,0.09,Matches
Romain Perraud,fr FRA,DF,25-193,25,19,1609.0,17.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.8,3.0,28.0,57.0,112.0,0.11,0.11,0.22,0.11,0.22,0.07,0.1,0.17,0.07,0.17,Matches
Armel Bella Kotchap,de GER,DF,21-113,19,19,1482.0,16.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.5,1.3,6.0,33.0,2.0,0.0,0.06,0.06,0.0,0.06,0.05,0.03,0.08,0.05,0.08,Matches
Roméo Lavia,be BEL,MF,19-087,19,16,1372.0,15.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,0.4,0.6,11.0,63.0,10.0,0.07,0.0,0.07,0.07,0.07,0.02,0.02,0.04,0.02,0.04,Matches
Adam Armstrong,eng ENG,FW,26-052,24,12,1111.0,12.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,0.7,2.3,37.0,15.0,59.0,0.08,0.08,0.16,0.08,0.16,0.13,0.05,0.19,0.13,0.19,Matches
