Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Samuel Edozie,eng ENG,"FW,MF",20-068,6.0,0,8,3,37.5,1.33,0.5,0.0,0.0,16.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
Theo Walcott,eng ENG,"FW,MF",34-021,6.0,1,11,4,36.4,1.84,0.67,0.09,0.25,17.1,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
Sekou Mara,fr FRA,"FW,MF",20-250,5.6,0,16,3,18.8,2.86,0.54,0.0,0.0,16.3,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Carlos Alcaraz,ar ARG,MF,20-127,4.0,2,12,4,33.3,2.97,0.99,0.17,0.5,21.8,0,0,0,0.6,0.6,0.05,1.4,1.4,Matches
Paul Onuachu,ng NGA,FW,28-313,3.2,0,6,3,50.0,1.87,0.94,0.0,0.0,15.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
James Bree,eng ENG,DF,25-177,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan Larios,es ESP,DF,19-084,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Oriol Romeu,es ESP,MF,31-194,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yan Valery,tn TUN,DF,24-043,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jack Stephens,eng ENG,DF,29-069,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mislav Oršić,hr CRO,MF,30-098,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nathan Redmond,eng ENG,DF,29-031,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.2,29.0,23,332,100,30.1,11.45,3.45,0.07,0.22,18.4,15,1,3,28.1,25.6,0.08,-5.1,-3.6,
Opponent Total,,,27.5,29.0,43,365,104,28.5,12.59,3.59,0.12,0.41,16.3,9,0,1,39.8,39.0,0.11,3.2,4.0,
