Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Marc-André ter Stegen,de GER,GK,30-341,27.0,9,2,0,1,2,13.8,0.19,6.8,0.25,115,241,47.7,891,124,21.3,28.5,150,34.0,35.5,291,13,4.5,23,0.85,14.8,Matches
Squad Total,,,26.6,27.0,9,2,0,1,2,13.8,0.19,6.8,0.25,115,241,47.7,891,124,21.3,28.5,150,34.0,35.5,291,13,4.5,23,0.85,14.8,
Opponent Total,,,28.2,27.0,53,0,0,3,0,48.8,0.36,-4.2,-0.16,178,467,38.1,697,115,45.2,37.5,237,64.1,48.4,372,14,3.8,30,1.11,14.5,
