1,Barcelona,27,23,2,2.1,53,9,+44,71,2.63,53.0,21.6,+31.5,+1.16,L W W W W,"83,512",Robert Lewandowski - 17,Marc-André ter Stegen,Unnamed: 19
2,Real Madrid,27,18,5,4,57,21,36,59,2.19,56.7,24.4,32.3,1.2,D D W L W,57018,Karim Benzema - 14,Thibaut Courtois,
3,Atlético Madrid,27,16,6,5,43,19,24,54,2.0,40.9,28.0,12.9,0.48,D W W W W,56234,Álvaro Morata - 10,Jan Oblak,
